,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-17587710.0,-31155830.0,-2319420.0,-42225.0
Tax Rate For Calcs,0.21,0.235,0.258,0.075
Normalized EBITDA,60681000.0,10972000.0,54465000.0,54871000.0
Total Unusual Items,-83751000.0,-132578000.0,-8990000.0,-563000.0
Total Unusual Items Excluding Goodwill,-83751000.0,-132578000.0,-8990000.0,-563000.0
Net Income From Continuing Operation Net Minority Interest,-81801000.0,-89964000.0,21243000.0,16411000.0
Reconciled Depreciation,57365000.0,55398000.0,34875000.0,28643000.0
Reconciled Cost Of Revenue,135629000.0,135387000.0,101680000.0,66438000.0
EBITDA,-23070000.0,-121606000.0,45475000.0,54308000.0
EBIT,-80435000.0,-177004000.0,10600000.0,25665000.0
Net Interest Income,-40676000.0,-12021000.0,-1112000.0,-9751000.0
Interest Expense,40676000.0,12021000.0,1112000.0,9751000.0
Normalized Income,-15637710.0,11458170.0,27913580.0,16931775.0
Net Income From Continuing And Discontinued Operation,-156230000.0,-158704000.0,19375000.0,16411000.0
Total Expenses,510319000.0,546773000.0,409847000.0,299361000.0
Total Operating Income As Reported,-81725000.0,-167234000.0,12061000.0,21237000.0
Diluted Average Shares,62647554.0,61389107.0,45472483.0,37697158.0
Basic Average Shares,62647554.0,61389107.0,45472483.0,37697158.0
Diluted EPS,-2.49,-2.59,-0.15,0.435338
Basic EPS,-2.49,-2.59,-0.15,0.435338
Diluted NI Availto Com Stockholders,-156230000.0,-158704000.0,19375000.0,16411000.0
Net Income Common Stockholders,-156230000.0,-158704000.0,19375000.0,16411000.0
Net Income,-156230000.0,-158704000.0,19375000.0,16411000.0
Minority Interests,39395000.0,54687000.0,9789000.0,1689000.0
Net Income Including Noncontrolling Interests,-195625000.0,-213391000.0,9586000.0,14722000.0
Net Income Discontinuous Operations,-74429000.0,-68740000.0,-1868000.0,0.0
Net Income Continuous Operations,-121196000.0,-144651000.0,11454000.0,14722000.0
Tax Provision,85000.0,-44374000.0,-1966000.0,1192000.0
Pretax Income,-121111000.0,-189025000.0,9488000.0,15914000.0
Other Income Expense,-82461000.0,-142348000.0,-10451000.0,3865000.0
Other Non Operating Income Expenses,1290000.0,-9770000.0,-1461000.0,4428000.0
Special Income Charges,-83751000.0,-132578000.0,-8990000.0,-563000.0
Gain On Sale Of Ppe,-3577000.0,0.0,0.0,
Write Off,0.0,0.0,5674000.0,0.0
Impairment Of Capital Assets,78615000.0,124697000.0,0.0,0.0
Restructuring And Mergern Acquisition,1559000.0,7881000.0,3316000.0,563000.0
Net Non Operating Interest Income Expense,-40676000.0,-12021000.0,-1112000.0,-9751000.0
Interest Expense Non Operating,40676000.0,12021000.0,1112000.0,9751000.0
Operating Income,2026000.0,-34656000.0,21051000.0,21800000.0
Operating Expense,326167000.0,365736000.0,281655000.0,211719000.0
Depreciation Amortization Depletion Income Statement,8842000.0,9748000.0,8363000.0,7439000.0
Depreciation And Amortization In Income Statement,8842000.0,9748000.0,8363000.0,7439000.0
Research And Development,13446000.0,23854000.0,19039000.0,11202000.0
Selling General And Administration,303879000.0,332134000.0,254253000.0,193078000.0
Gross Profit,328193000.0,331080000.0,302706000.0,233519000.0
Cost Of Revenue,184152000.0,181037000.0,128192000.0,87642000.0
Total Revenue,512345000.0,512117000.0,430898000.0,321161000.0
Operating Revenue,512345000.0,512117000.0,430898000.0,321161000.0
