,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-3010003.0,-2234897.0,-1680381.0,-200335.0
Capital Expenditure,-1078367.0,-969943.0,-670898.0,-824136.0
Income Tax Paid Supplemental Data,0.0,1271679.0,300500.0,
End Cash Position,1387075.0,4045101.0,2036954.0,2567731.0
Beginning Cash Position,4045101.0,2036954.0,2567731.0,1429454.0
Changes In Cash,-2658026.0,2008147.0,-530777.0,1138277.0
Financing Cash Flow,-618325.0,-850196.0,-850196.0,-502388.0
Cash Flow From Continuing Financing Activities,-618325.0,-850196.0,-850196.0,-502388.0
Cash Dividends Paid,-618325.0,-850196.0,-850196.0,-502388.0
Common Stock Dividend Paid,-618325.0,-850196.0,-850196.0,-502388.0
Investing Cash Flow,-108065.0,4123297.0,1328902.0,1016864.0
Cash Flow From Continuing Investing Activities,-108065.0,4123297.0,1328902.0,1016864.0
Net Investment Purchase And Sale,919880.0,50000.0,1992000.0,1841000.0
Sale Of Investment,2691000.0,1495000.0,4484000.0,6574000.0
Purchase Of Investment,-1771120.0,-1445000.0,-2492000.0,-4733000.0
Net PPE Purchase And Sale,50422.0,5043240.0,7800.0,0.0
Sale Of PPE,50422.0,5043240.0,7800.0,0.0
Capital Expenditure Reported,-1078367.0,-969943.0,-670898.0,-824136.0
Operating Cash Flow,-1931636.0,-1264954.0,-1009483.0,623801.0
Cash Flow From Continuing Operating Activities,-1931636.0,-1264954.0,-1009483.0,623801.0
Change In Working Capital,2518319.0,-693357.0,-3378073.0,-841954.0
Change In Other Working Capital,226462.0,-98707.0,52926.0,96854.0
Change In Other Current Assets,-28983.0,-585190.0,123036.0,15666.0
Change In Payables And Accrued Expense,-53691.0,-80857.0,296985.0,-198221.0
Change In Accrued Expense,-145430.0,-85457.0,70774.0,-174065.0
Change In Payable,91739.0,4600.0,226211.0,-24156.0
Change In Account Payable,91739.0,4600.0,226211.0,-24156.0
Change In Inventory,1793577.0,-601450.0,-3366486.0,-202117.0
Change In Receivables,580954.0,672847.0,-484534.0,-554136.0
Changes In Account Receivables,699255.0,672847.0,-484534.0,-554136.0
Deferred Tax,-1273027.0,22000.0,-85000.0,68000.0
Deferred Income Tax,-1273027.0,22000.0,-85000.0,68000.0
Depreciation Amortization Depletion,1275078.0,1279870.0,1318554.0,1347305.0
Depreciation And Amortization,1275078.0,1279870.0,1318554.0,1347305.0
Operating Gains Losses,-50422.0,-4741096.0,21564.0,
Gain Loss On Sale Of PPE,-50422.0,-4741096.0,21564.0,0.0
Net Income From Continuing Operations,-4401584.0,2867629.0,1113472.0,50450.0
