,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Ordinary Shares Number,106645577.0,106550000.0,104731000.0,94503565.0,
Share Issued,106645577.0,106550000.0,104731000.0,94503565.0,
Net Debt,,222677000.0,176540000.0,479766000.0,
Total Debt,976847000.0,1912305000.0,1855810000.0,1076020000.0,
Tangible Book Value,1456221000.0,1328033000.0,1248218000.0,340206000.0,
Invested Capital,5048201000.0,5925797000.0,5816776000.0,3518971000.0,
Working Capital,2251793000.0,2919728000.0,2870733000.0,1280378000.0,
Net Tangible Assets,1456221000.0,1328033000.0,1248218000.0,340206000.0,
Capital Lease Obligations,62847000.0,72477000.0,82728000.0,86639000.0,
Common Stock Equity,4134201000.0,4085969000.0,4043694000.0,2529590000.0,
Total Capitalization,5048201000.0,5790751000.0,5741679000.0,3518971000.0,
Total Equity Gross Minority Interest,4134201000.0,4085969000.0,4043694000.0,2529590000.0,
Stockholders Equity,4134201000.0,4085969000.0,4043694000.0,2529590000.0,
Gains Losses Not Affecting Retained Earnings,-1890000.0,-4488000.0,-10217000.0,-100000.0,
Other Equity Adjustments,-1890000.0,-4488000.0,-10217000.0,-100000.0,
Retained Earnings,-1096948000.0,-856168000.0,-544828000.0,-247467000.0,
Additional Paid In Capital,5233037000.0,4946623000.0,4598737000.0,2777155000.0,
Capital Stock,2000.0,2000.0,2000.0,2000.0,
Common Stock,2000.0,2000.0,2000.0,2000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,5044612000.0,5550049000.0,5212332000.0,3439583000.0,
Total Non Current Liabilities Net Minority Interest,981588000.0,1796613000.0,1803675000.0,1113924000.0,
Other Non Current Liabilities,574000.0,18944000.0,20803000.0,34978000.0,
Preferred Securities Outside Stock Equity,,,,,0.0
Non Current Deferred Liabilities,4167000.0,410000.0,2159000.0,2926000.0,
Non Current Deferred Revenue,4167000.0,410000.0,2159000.0,2926000.0,
Non Current Deferred Taxes Liabilities,,,,9090000.0,0.0
Long Term Debt And Capital Lease Obligation,976847000.0,1777259000.0,1780713000.0,1076020000.0,
Long Term Capital Lease Obligation,62847000.0,72477000.0,82728000.0,86639000.0,
Long Term Debt,914000000.0,1704782000.0,1697985000.0,989381000.0,
Current Liabilities,4063024000.0,3753436000.0,3408657000.0,2325659000.0,
Other Current Liabilities,,,,,3112000.0
Current Deferred Liabilities,3721913000.0,3382237000.0,3174528000.0,2221446000.0,
Current Deferred Revenue,3721913000.0,3382237000.0,3174528000.0,2221446000.0,
Current Debt And Capital Lease Obligation,,135046000.0,75097000.0,,2300000.0
Current Capital Lease Obligation,,,,,1107000.0
Current Debt,,135046000.0,75097000.0,,2300000.0
Other Current Borrowings,,135046000.0,75097000.0,,
Line Of Credit,,135046000.0,75097000.0,,2300000.0
Pensionand Other Post Retirement Benefit Plans Current,34158000.0,32901000.0,29004000.0,20287000.0,
Current Provisions,,,,,260000.0
Payables And Accrued Expenses,306953000.0,203252000.0,130028000.0,83926000.0,
Current Accrued Expenses,299506000.0,194733000.0,120080000.0,72022000.0,
Payables,7447000.0,8519000.0,9948000.0,11904000.0,
Total Tax Payable,,,,,2976000.0
Accounts Payable,7447000.0,8519000.0,9948000.0,11904000.0,
Total Assets,9178813000.0,9636018000.0,9256026000.0,5969173000.0,
Total Non Current Assets,2863996000.0,2962854000.0,2976636000.0,2363136000.0,
Other Non Current Assets,38568000.0,54366000.0,47730000.0,52925000.0,
Goodwill And Other Intangible Assets,2677980000.0,2757936000.0,2795476000.0,2189384000.0,
Other Intangible Assets,281471000.0,361427000.0,432583000.0,417341000.0,
Goodwill,2396509000.0,2396509000.0,2362893000.0,1772043000.0,
Net PPE,147448000.0,150552000.0,133430000.0,120827000.0,
Accumulated Depreciation,-66814000.0,-45023000.0,-30287000.0,-18932000.0,
Gross PPE,214262000.0,195575000.0,163717000.0,139759000.0,
Leases,39103000.0,39068000.0,35105000.0,34606000.0,
Other Properties,59414000.0,68988000.0,76445000.0,71925000.0,
Machinery Furniture Equipment,115745000.0,87519000.0,52167000.0,33228000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,6314817000.0,6673164000.0,6279390000.0,3606037000.0,
Other Current Assets,297169000.0,170111000.0,151258000.0,67195000.0,
Restricted Cash,3704907000.0,3355909000.0,3142660000.0,2208598000.0,
Prepaid Assets,,170111000.0,151258000.0,67195000.0,26781000.0
Receivables,725265000.0,486883000.0,280437000.0,165315000.0,
Other Receivables,697216000.0,458650000.0,256392000.0,147093000.0,
Accounts Receivable,28049000.0,28233000.0,24045000.0,18222000.0,
Cash Cash Equivalents And Short Term Investments,1587476000.0,2660261000.0,2705035000.0,1164929000.0,
Other Short Term Investments,601535000.0,1043110000.0,1108493000.0,655314000.0,
Cash And Cash Equivalents,985941000.0,1617151000.0,1596542000.0,509615000.0,
