,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,52291800.0,175262600.0,33986400.0,5456000.0
Tax Rate For Calcs,0.209,0.233,0.289,0.16
Normalized EBITDA,1026300000.0,1176000000.0,1187200000.0,726200000.0
Total Unusual Items,250200000.0,752200000.0,117600000.0,34100000.0
Total Unusual Items Excluding Goodwill,250200000.0,752200000.0,117600000.0,34100000.0
Net Income From Continuing Operation Net Minority Interest,672900000.0,1145900000.0,565700000.0,202200000.0
Reconciled Depreciation,61300000.0,67400000.0,52300000.0,159600000.0
Reconciled Cost Of Revenue,907500000.0,1071500000.0,1047100000.0,883700000.0
EBITDA,1276500000.0,1928200000.0,1304800000.0,760300000.0
EBIT,1215200000.0,1860800000.0,1252500000.0,600700000.0
Net Interest Income,-123800000.0,-114400000.0,-111400000.0,-92300000.0
Interest Expense,123800000.0,114400000.0,111400000.0,92300000.0
Normalized Income,474991800.0,568962600.0,482086400.0,173556000.0
Net Income From Continuing And Discontinued Operation,672900000.0,1145900000.0,565700000.0,202200000.0
Total Expenses,1327000000.0,1524400000.0,1446500000.0,1364700000.0
Diluted Average Shares,42200000.0,49000000.0,44800000.0,46700000.0
Basic Average Shares,35100000.0,38500000.0,41500000.0,46500000.0
Diluted EPS,17.42,25.35,13.05,4.33
Basic EPS,19.18,29.77,13.65,4.34
Diluted NI Availto Com Stockholders,735300000.0,1242800000.0,584200000.0,202200000.0
Average Dilution Earnings,62400000.0,96900000.0,18500000.0,0.0
Net Income Common Stockholders,672900000.0,1145900000.0,565700000.0,202200000.0
Net Income,672900000.0,1145900000.0,565700000.0,202200000.0
Minority Interests,-233200000.0,-242200000.0,-324400000.0,-224800000.0
Net Income Including Noncontrolling Interests,906100000.0,1388100000.0,890100000.0,427000000.0
Net Income Continuous Operations,906100000.0,1388100000.0,890100000.0,427000000.0
Tax Provision,185300000.0,358300000.0,251000000.0,81400000.0
Pretax Income,1091400000.0,1746400000.0,1141100000.0,508400000.0
Other Income Expense,484400000.0,1055600000.0,286600000.0,-62100000.0
Other Non Operating Income Expenses,-45800000.0,-34700000.0,-73500000.0,-52800000.0
Special Income Charges,133100000.0,641900000.0,0.0,
Restructuring And Mergern Acquisition,-133100000.0,-641900000.0,0.0,
Earnings From Equity Interest,280000000.0,338100000.0,242500000.0,-43400000.0
Gain On Sale Of Security,117100000.0,110300000.0,117600000.0,34100000.0
Net Non Operating Interest Income Expense,-123800000.0,-114400000.0,-111400000.0,-92300000.0
Interest Expense Non Operating,123800000.0,114400000.0,111400000.0,92300000.0
Operating Income,730800000.0,805200000.0,965900000.0,662800000.0
Operating Expense,419500000.0,452900000.0,399400000.0,481000000.0
Other Operating Expenses,,,,52800000.0
Depreciation Amortization Depletion Income Statement,61300000.0,67400000.0,52300000.0,159600000.0
Depreciation And Amortization In Income Statement,61300000.0,67400000.0,52300000.0,159600000.0
Amortization,48300000.0,51600000.0,35700000.0,140500000.0
Amortization Of Intangibles Income Statement,48300000.0,51600000.0,35700000.0,140500000.0
Depreciation Income Statement,13000000.0,15800000.0,16600000.0,19100000.0
Selling General And Administration,358200000.0,385500000.0,347100000.0,321400000.0
Gross Profit,1150300000.0,1258100000.0,1365300000.0,1143800000.0
Cost Of Revenue,907500000.0,1071500000.0,1047100000.0,883700000.0
Total Revenue,2057800000.0,2329600000.0,2412400000.0,2027500000.0
Operating Revenue,2057800000.0,2329600000.0,2412400000.0,2027500000.0
