,2024-02-29,2023-02-28,2022-02-28,2021-02-28,2020-02-29
Free Cash Flow,7928800.0,-1520300.0,-24860500.0,3672400.0,
Repurchase Of Capital Stock,-563900.0,0.0,0.0,-163800.0,
Repayment Of Debt,-11635500.0,-32989100.0,-1277700.0,-9274400.0,
Issuance Of Debt,0.0,36000000.0,15244700.0,6692700.0,
Issuance Of Capital Stock,0.0,63400.0,617100.0,141400.0,
Capital Expenditure,-821800.0,-1578800.0,-3717200.0,-4145300.0,
Interest Paid Supplemental Data,2805800.0,1986000.0,890000.0,582000.0,
Income Tax Paid Supplemental Data,24400.0,,2970000.0,4806900.0,3084100.0
End Cash Position,1277400.0,689100.0,361200.0,1812200.0,
Beginning Cash Position,689100.0,361200.0,1812200.0,2999400.0,
Changes In Cash,588300.0,327900.0,-1451000.0,-1187200.0,
Financing Cash Flow,-12199400.0,2025200.0,23633200.0,-4859600.0,
Cash Flow From Continuing Financing Activities,-12199400.0,2025200.0,23633200.0,-4859600.0,
Net Other Financing Charges,,-178400.0,,,
Proceeds From Stock Option Exercised,,,,0.0,26300.0
Cash Dividends Paid,0.0,-870700.0,-3429100.0,-2255500.0,
Common Stock Dividend Paid,0.0,-870700.0,-3429100.0,,-1660500.0
Net Common Stock Issuance,-563900.0,63400.0,617100.0,-22400.0,
Common Stock Payments,-563900.0,0.0,0.0,-163800.0,
Common Stock Issuance,0.0,63400.0,617100.0,141400.0,
Net Issuance Payments Of Debt,-11635500.0,3010900.0,26445200.0,-2581700.0,
Net Short Term Debt Issuance,-5136400.0,-7089000.0,12478200.0,5245300.0,
Short Term Debt Payments,-5136400.0,-7089000.0,,,
Short Term Debt Issuance,,,12478200.0,5245300.0,0.0
Net Long Term Debt Issuance,-6499100.0,10099900.0,13967000.0,-7827000.0,
Long Term Debt Payments,-6499100.0,-25900100.0,-1277700.0,-9274400.0,
Long Term Debt Issuance,0.0,36000000.0,15244700.0,1447400.0,
Investing Cash Flow,4037100.0,-1755800.0,-3940900.0,-4145300.0,
Cash Flow From Continuing Investing Activities,4037100.0,-1755800.0,-3940900.0,-4145300.0,
Net Other Investing Changes,4858900.0,-177000.0,-223700.0,,
Net PPE Purchase And Sale,-821800.0,-1578800.0,-3717200.0,-4145300.0,
Purchase Of PPE,-821800.0,-1578800.0,-3717200.0,-4145300.0,
Operating Cash Flow,8750600.0,58500.0,-21143300.0,7817700.0,
Cash Flow From Continuing Operating Activities,8750600.0,58500.0,-21143300.0,7817700.0,
Change In Working Capital,10012200.0,-860900.0,-32766200.0,-6813100.0,
Change In Other Working Capital,754200.0,-320800.0,-1682600.0,1702800.0,
Change In Payables And Accrued Expense,-5600.0,-10125900.0,-9069600.0,13805900.0,
Change In Accrued Expense,-51900.0,-1578000.0,-2868300.0,4502000.0,
Change In Payable,46300.0,-8547900.0,-6201300.0,9303900.0,
Change In Account Payable,46300.0,-8547900.0,-6201300.0,8952000.0,
Change In Tax Payable,,,111700.0,351900.0,-978100.0
Change In Income Tax Payable,,,111700.0,351900.0,-978100.0
Change In Prepaid Assets,197100.0,-233200.0,-209200.0,-260100.0,
Change In Inventory,8130000.0,9086900.0,-21396900.0,-21542300.0,
Change In Receivables,936500.0,732100.0,-407900.0,-519400.0,
Changes In Account Receivables,936500.0,732100.0,-407900.0,-519400.0,
Stock Based Compensation,212000.0,907800.0,1046500.0,938600.0,
Provisionand Write Offof Assets,119200.0,715900.0,351500.0,338400.0,
Deferred Tax,-609700.0,-678100.0,-208600.0,-903400.0,
Deferred Income Tax,-609700.0,-678100.0,-208600.0,-903400.0,
Depreciation Amortization Depletion,2487200.0,2478700.0,2126700.0,1633200.0,
Depreciation And Amortization,2487200.0,2478700.0,2126700.0,1633200.0,
Depreciation,,,2126700.0,1633200.0,1425700.0
Operating Gains Losses,-4016700.0,,,,
Net Income From Continuing Operations,546400.0,-2504900.0,8306800.0,12624000.0,
