,2024-07-31,2023-07-31,2022-04-30,2021-04-30,2020-04-30
Free Cash Flow,42220274.0,49702799.0,19535445.0,15368166.0,
Repurchase Of Capital Stock,-60620275.0,-2006515.0,,,
Repayment Of Debt,-42408.0,-1440000.0,0.0,0.0,
Issuance Of Debt,,1486932.0,0.0,,2857447.0
Issuance Of Capital Stock,,218616.0,0.0,,
End Cash Position,204000.0,209000.0,887830.0,368577.0,
Beginning Cash Position,209000.0,896000.0,368577.0,0.0,
Changes In Cash,-5000.0,-687000.0,519253.0,368577.0,
Financing Cash Flow,-42225274.0,-50389799.0,-19016192.0,-14999589.0,
Net Other Financing Charges,28073987.0,-37487023.0,-5484173.0,-1897697.0,
Cash Dividends Paid,-9636578.0,-11135297.0,-13532019.0,-13101892.0,
Common Stock Dividend Paid,-9636578.0,-11135297.0,-13532019.0,-13101892.0,
Net Preferred Stock Issuance,-58100000.0,,,,
Preferred Stock Payments,-58100000.0,,,,
Net Common Stock Issuance,-2520275.0,-1787899.0,0.0,,
Common Stock Payments,-2520275.0,-2006515.0,,,
Common Stock Issuance,,218616.0,0.0,,
Net Issuance Payments Of Debt,-42408.0,46932.0,0.0,0.0,
Net Long Term Debt Issuance,-42408.0,46932.0,0.0,0.0,
Long Term Debt Payments,-42408.0,-1440000.0,0.0,0.0,
Long Term Debt Issuance,,1486932.0,0.0,,2857447.0
Operating Cash Flow,42220274.0,49702799.0,19535445.0,15368166.0,
Change In Working Capital,224491.0,131077.0,39990.0,-331128.0,
Change In Other Current Liabilities,0.0,0.0,0.0,0.0,
Change In Other Current Assets,-2817.0,-7990.0,0.0,,
Change In Accrued Expense,1369.0,1250.0,5004.0,17725.0,
Change In Payable,158596.0,-250171.0,-97195.0,-387125.0,
Change In Prepaid Assets,-17231.0,8480.0,18698.0,4962.0,
Change In Receivables,84574.0,379508.0,113483.0,33310.0,
Other Non Cash Items,-1785495.0,-2440317.0,-831593.0,-1257190.0,
Gain Loss On Investment Securities,36290425.0,53658610.0,56551495.0,-27820982.0,
Net Income From Continuing Operations,7490853.0,-1646571.0,-36224447.0,44777466.0,
