,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-254730.0,-1648080.0,654327.0,-1895616.0,
Tax Rate For Calcs,0.21,0.21,0.087,0.288,
Normalized EBITDA,6740000.0,8589000.0,12543000.0,2260000.0,
Total Unusual Items,-1213000.0,-7848000.0,7521000.0,-6582000.0,
Total Unusual Items Excluding Goodwill,-1213000.0,-7848000.0,7521000.0,-6582000.0,
Net Income From Continuing Operation Net Minority Interest,-6819000.0,-12295000.0,10928000.0,-7281000.0,
Reconciled Depreciation,2798000.0,4162000.0,1860000.0,3107000.0,
Reconciled Cost Of Revenue,230349000.0,198498000.0,137695000.0,143450000.0,
EBITDA,5527000.0,741000.0,20064000.0,-4322000.0,
EBIT,2729000.0,-3421000.0,18204000.0,-7429000.0,
Net Interest Income,-6916000.0,-7935000.0,-4948000.0,-4624000.0,
Interest Expense,6684000.0,7932000.0,4808000.0,4352000.0,
Interest Income,92000.0,328000.0,227000.0,16000.0,
Normalized Income,-5860730.0,-6095080.0,4061327.0,-2594616.0,
Net Income From Continuing And Discontinued Operation,-6819000.0,-12295000.0,10928000.0,-7277000.0,
Total Expenses,284357000.0,243882000.0,167512000.0,177714000.0,
Total Operating Income As Reported,1264000.0,-4407000.0,8755000.0,-9175000.0,
Diluted Average Shares,2816000.0,2847000.0,2888000.0,2882000.0,
Basic Average Shares,2816000.0,2847000.0,2880000.0,2882000.0,
Diluted EPS,-2.42,-4.32,3.78,-2.53,
Basic EPS,-2.42,-4.32,3.79,-2.53,
Diluted NI Availto Com Stockholders,-6819000.0,-12295000.0,10928000.0,-7277000.0,
Net Income Common Stockholders,-6819000.0,-12295000.0,10928000.0,-7277000.0,
Net Income,-6819000.0,-12295000.0,10928000.0,-7277000.0,
Minority Interests,-2135000.0,-510000.0,-1299000.0,1113000.0,
Net Income Including Noncontrolling Interests,-4684000.0,-11785000.0,12227000.0,-8390000.0,
Net Income Discontinuous Operations,,,0.0,4000.0,8065000.0
Net Income Continuous Operations,-4684000.0,-11785000.0,12227000.0,-8394000.0,
Tax Provision,729000.0,432000.0,1169000.0,-3387000.0,
Pretax Income,-3955000.0,-11353000.0,13396000.0,-11781000.0,
Other Income Expense,484000.0,-6859000.0,8779000.0,-4564000.0,
Other Non Operating Income Expenses,8000.0,-471000.0,1221000.0,2741000.0,
Special Income Charges,-1213000.0,-7848000.0,7521000.0,-6582000.0,
Gain On Sale Of Ppe,-18000.0,-8000.0,-5000.0,10000.0,
Other Special Charges,,,-8331000.0,,-4527000.0
Write Off,1195000.0,7324000.0,768000.0,6405000.0,
Impairment Of Capital Assets,0.0,516000.0,37000.0,187000.0,
Earnings From Equity Interest,1689000.0,1460000.0,37000.0,-723000.0,
Net Non Operating Interest Income Expense,-6916000.0,-7935000.0,-4948000.0,-4624000.0,
Total Other Finance Cost,324000.0,331000.0,367000.0,288000.0,
Interest Expense Non Operating,6684000.0,7932000.0,4808000.0,4352000.0,
Interest Income Non Operating,92000.0,328000.0,227000.0,16000.0,
Operating Income,2477000.0,3441000.0,9565000.0,-2593000.0,
Operating Expense,54008000.0,45384000.0,29817000.0,34264000.0,
Other Operating Expenses,2912000.0,2540000.0,,,
Selling General And Administration,51096000.0,42844000.0,29817000.0,34264000.0,
General And Administrative Expense,51096000.0,42844000.0,29817000.0,34264000.0,
Other Gand A,51096000.0,42844000.0,29817000.0,34264000.0,
Gross Profit,56485000.0,48825000.0,39382000.0,31671000.0,
Cost Of Revenue,230349000.0,198498000.0,137695000.0,143450000.0,
Total Revenue,286834000.0,247323000.0,177077000.0,175121000.0,
Operating Revenue,286834000.0,247323000.0,177077000.0,175121000.0,
