,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,24655000.0,-54380000.0,-9498000.0,-24133000.0,
Repurchase Of Capital Stock,-24676000.0,-8223000.0,-14962000.0,0.0,
Issuance Of Capital Stock,,,0.0,0.0,94244000.0
Capital Expenditure,-17338000.0,-27130000.0,-27411000.0,-14174000.0,
Interest Paid Supplemental Data,,0.0,0.0,0.0,0.0
Income Tax Paid Supplemental Data,70000.0,14000.0,7000.0,61000.0,
End Cash Position,68124000.0,43182000.0,105624000.0,117538000.0,
Beginning Cash Position,43182000.0,105624000.0,117538000.0,137453000.0,
Changes In Cash,24942000.0,-62442000.0,-11914000.0,-19915000.0,
Financing Cash Flow,-25140000.0,-8062000.0,-2416000.0,4218000.0,
Cash Flow From Continuing Financing Activities,-25140000.0,-8062000.0,-2416000.0,4218000.0,
Net Other Financing Charges,-1241000.0,-1565000.0,-1458000.0,,-566000.0
Proceeds From Stock Option Exercised,777000.0,1726000.0,14004000.0,4218000.0,
Net Common Stock Issuance,-24676000.0,-8223000.0,-14962000.0,0.0,
Common Stock Payments,-24676000.0,-8223000.0,-14962000.0,0.0,
Common Stock Issuance,,,0.0,0.0,94244000.0
Investing Cash Flow,8089000.0,-27130000.0,-27411000.0,-14174000.0,
Cash Flow From Continuing Investing Activities,8089000.0,-27130000.0,-27411000.0,-14174000.0,
Net Intangibles Purchase And Sale,8396000.0,-25004000.0,-26358000.0,-13944000.0,
Sale Of Intangibles,25427000.0,0.0,,,
Purchase Of Intangibles,-17031000.0,-25004000.0,-26358000.0,-13944000.0,
Net PPE Purchase And Sale,-307000.0,-2126000.0,-1053000.0,-230000.0,
Purchase Of PPE,-307000.0,-2126000.0,-1053000.0,-230000.0,
Operating Cash Flow,41993000.0,-27250000.0,17913000.0,-9959000.0,
Cash Flow From Continuing Operating Activities,41993000.0,-27250000.0,17913000.0,-9959000.0,
Change In Working Capital,74761000.0,6238000.0,50476000.0,20850000.0,
Change In Other Working Capital,61453000.0,6081000.0,51695000.0,-1119000.0,
Change In Other Current Liabilities,13076000.0,-821000.0,-1717000.0,18561000.0,
Change In Other Current Assets,,676000.0,1053000.0,1407000.0,1404000.0
Change In Payables And Accrued Expense,1403000.0,514000.0,238000.0,2689000.0,
Change In Payable,1403000.0,514000.0,238000.0,2689000.0,
Change In Account Payable,1936000.0,101000.0,270000.0,2647000.0,
Change In Prepaid Assets,-1171000.0,464000.0,-797000.0,-745000.0,
Change In Inventory,,,,,0.0
Change In Receivables,,0.0,4000.0,57000.0,464000.0
Changes In Account Receivables,,0.0,4000.0,57000.0,464000.0
Other Non Cash Items,1512000.0,676000.0,,,1000.0
Stock Based Compensation,15507000.0,17874000.0,13625000.0,15925000.0,
Asset Impairment Charge,,0.0,0.0,85000.0,87000.0
Deferred Tax,841000.0,1248000.0,983000.0,124000.0,
Deferred Income Tax,841000.0,1248000.0,983000.0,124000.0,
Depreciation Amortization Depletion,844000.0,1420000.0,1450000.0,3533000.0,
Depreciation And Amortization,844000.0,1420000.0,1450000.0,3533000.0,
Operating Gains Losses,-42344000.0,-38389000.0,-11102000.0,3958000.0,
Earnings Losses From Equity Investments,,0.0,0.0,39000.0,9000.0
Gain Loss On Sale Of PPE,-42344000.0,-38389000.0,-11102000.0,3919000.0,
Net Income From Continuing Operations,-9128000.0,-16317000.0,-37519000.0,-54434000.0,
