,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,2020663.0,1532745.0,147153.0,147153.0
Ordinary Shares Number,49868175.0,49452709.0,50259453.0,49483620.0
Share Issued,51888838.0,50985454.0,50406606.0,49630773.0
Total Debt,526026000.0,529907000.0,468267000.0,157670000.0
Tangible Book Value,455484000.0,368218000.0,408860000.0,251655000.0
Invested Capital,1182061000.0,1089229000.0,1038512000.0,577752000.0
Working Capital,781443000.0,726152000.0,788281000.0,307170000.0
Net Tangible Assets,455484000.0,368218000.0,408860000.0,251655000.0
Capital Lease Obligations,32511000.0,39537000.0,42922000.0,47670000.0
Common Stock Equity,688546000.0,598859000.0,613167000.0,467752000.0
Total Capitalization,1182061000.0,1089229000.0,1038512000.0,577752000.0
Total Equity Gross Minority Interest,724854000.0,622847000.0,626055000.0,478443000.0
Minority Interest,36308000.0,23988000.0,12888000.0,10691000.0
Stockholders Equity,688546000.0,598859000.0,613167000.0,467752000.0
Gains Losses Not Affecting Retained Earnings,1398000.0,0.0,,
Other Equity Adjustments,1398000.0,,,
Treasury Stock,111291000.0,83993000.0,5149000.0,5149000.0
Retained Earnings,266186000.0,185143000.0,118833000.0,66574000.0
Additional Paid In Capital,531734000.0,497199000.0,498979000.0,405831000.0
Capital Stock,519000.0,510000.0,504000.0,496000.0
Common Stock,519000.0,510000.0,504000.0,496000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,714709000.0,706528000.0,605960000.0,253244000.0
Total Non Current Liabilities Net Minority Interest,539372000.0,541592000.0,476621000.0,163000000.0
Other Non Current Liabilities,12697000.0,13050000.0,9545000.0,6811000.0
Preferred Securities Outside Stock Equity,,,,10691000.0
Non Current Deferred Liabilities,12692000.0,10792000.0,9140000.0,8492000.0
Non Current Deferred Revenue,12692000.0,10792000.0,9140000.0,8492000.0
Long Term Debt And Capital Lease Obligation,513983000.0,517750000.0,457936000.0,147697000.0
Long Term Capital Lease Obligation,20468000.0,27380000.0,32591000.0,37697000.0
Long Term Debt,493515000.0,490370000.0,425345000.0,110000000.0
Current Liabilities,175337000.0,164936000.0,129339000.0,90244000.0
Other Current Liabilities,21377000.0,5421000.0,5171000.0,4315000.0
Current Deferred Liabilities,10193000.0,7540000.0,5697000.0,4037000.0
Current Deferred Revenue,10193000.0,7540000.0,5697000.0,4037000.0
Current Debt And Capital Lease Obligation,12043000.0,12157000.0,10331000.0,9973000.0
Current Capital Lease Obligation,12043000.0,12157000.0,10331000.0,9973000.0
Pensionand Other Post Retirement Benefit Plans Current,28626000.0,25582000.0,23495000.0,22307000.0
Payables And Accrued Expenses,103098000.0,114236000.0,84645000.0,49612000.0
Current Accrued Expenses,21559000.0,17539000.0,19894000.0,11449000.0
Payables,81539000.0,96697000.0,64751000.0,38163000.0
Total Tax Payable,42501000.0,43576000.0,0.0,
Income Tax Payable,42501000.0,43576000.0,0.0,
Accounts Payable,39038000.0,53121000.0,64751000.0,38163000.0
Total Assets,1439563000.0,1329375000.0,1232015000.0,731687000.0
Total Non Current Assets,482783000.0,438287000.0,314395000.0,334273000.0
Other Non Current Assets,39500000.0,37356000.0,24349000.0,18233000.0
Non Current Deferred Assets,131815000.0,84185000.0,13547000.0,21692000.0
Non Current Deferred Taxes Assets,131815000.0,84185000.0,13547000.0,21692000.0
Goodwill And Other Intangible Assets,233062000.0,230641000.0,204307000.0,216097000.0
Other Intangible Assets,78564000.0,82458000.0,91406000.0,103259000.0
Goodwill,154498000.0,148183000.0,112901000.0,112838000.0
Net PPE,78406000.0,86105000.0,72192000.0,78251000.0
Accumulated Depreciation,-71445000.0,-59808000.0,-47786000.0,-35407000.0
Gross PPE,149851000.0,145913000.0,119978000.0,113658000.0
Leases,33555000.0,31532000.0,30219000.0,25546000.0
Construction In Progress,3581000.0,1864000.0,2059000.0,9777000.0
Other Properties,24242000.0,28933000.0,30479000.0,33455000.0
Machinery Furniture Equipment,53701000.0,50587000.0,46571000.0,38565000.0
Buildings And Improvements,12079000.0,10495000.0,9252000.0,4917000.0
Land And Improvements,22693000.0,22502000.0,1398000.0,1398000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,956780000.0,891088000.0,917620000.0,397414000.0
Other Current Assets,33031000.0,29056000.0,26175000.0,16348000.0
Inventory,96140000.0,115584000.0,75276000.0,44281000.0
Finished Goods,65413000.0,77486000.0,59453000.0,34806000.0
Work In Process,275000.0,0.0,,
Raw Materials,30452000.0,38098000.0,15823000.0,9475000.0
Receivables,130626000.0,124283000.0,105548000.0,83326000.0
Accounts Receivable,130626000.0,124283000.0,105548000.0,83326000.0
Allowance For Doubtful Accounts Receivable,-6143000.0,-4386000.0,-3349000.0,-6176000.0
Gross Accounts Receivable,136769000.0,128669000.0,108897000.0,89502000.0
Cash Cash Equivalents And Short Term Investments,696983000.0,622165000.0,710621000.0,253459000.0
Cash And Cash Equivalents,696983000.0,622165000.0,710621000.0,253459000.0
