,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-26711000.0,-21975000.0,-38182000.0,-19157000.0
Repayment Of Debt,-15164000.0,-170000.0,-80473000.0,-43000.0
Issuance Of Debt,233000.0,287000.0,50137000.0,150000.0
Issuance Of Capital Stock,38490000.0,21636000.0,86668000.0,14767000.0
Capital Expenditure,-5787000.0,-3376000.0,-22908000.0,-5729000.0
End Cash Position,4636000.0,13782000.0,19856000.0,7424000.0
Beginning Cash Position,13782000.0,19856000.0,7424000.0,15816000.0
Changes In Cash,-9146000.0,-6074000.0,12432000.0,-8392000.0
Financing Cash Flow,17565000.0,16647000.0,51178000.0,14874000.0
Cash Flow From Continuing Financing Activities,17565000.0,16647000.0,51178000.0,14874000.0
Net Other Financing Charges,-888000.0,,-3705000.0,
Cash Dividends Paid,-5106000.0,-5106000.0,-1449000.0,0.0
Preferred Stock Dividend Paid,,-5106000.0,-1449000.0,
Net Preferred Stock Issuance,,0.0,54209000.0,0.0
Preferred Stock Issuance,,0.0,54209000.0,0.0
Net Common Stock Issuance,38490000.0,21636000.0,32459000.0,14767000.0
Common Stock Issuance,38490000.0,21636000.0,32459000.0,14767000.0
Net Issuance Payments Of Debt,-14931000.0,117000.0,-30336000.0,107000.0
Net Long Term Debt Issuance,-14931000.0,117000.0,-30336000.0,107000.0
Long Term Debt Payments,-15164000.0,-170000.0,-80473000.0,-43000.0
Long Term Debt Issuance,233000.0,287000.0,50137000.0,150000.0
Investing Cash Flow,-5787000.0,-4122000.0,-23472000.0,-9838000.0
Cash Flow From Continuing Investing Activities,-5787000.0,-4122000.0,-23472000.0,-9838000.0
Dividends Received Cfi,0.0,217000.0,0.0,
Net Investment Purchase And Sale,,,0.0,-1000000.0
Purchase Of Investment,,,0.0,-1000000.0
Net Business Purchase And Sale,0.0,-963000.0,-564000.0,-3109000.0
Purchase Of Business,0.0,-963000.0,-564000.0,-3109000.0
Net PPE Purchase And Sale,-5787000.0,-3376000.0,-22908000.0,-5729000.0
Purchase Of PPE,-5787000.0,-3376000.0,-22908000.0,-5729000.0
Operating Cash Flow,-20924000.0,-18599000.0,-15274000.0,-13428000.0
Cash Flow From Continuing Operating Activities,-20924000.0,-18599000.0,-15274000.0,-13428000.0
Change In Working Capital,-1407000.0,-595000.0,-367000.0,-2295000.0
Change In Other Working Capital,248000.0,,,
Change In Other Current Liabilities,-108000.0,-18000.0,,
Change In Other Current Assets,-408000.0,-684000.0,234000.0,-605000.0
Change In Payables And Accrued Expense,1229000.0,216000.0,34000.0,-1379000.0
Change In Accrued Expense,292000.0,103000.0,126000.0,-1508000.0
Change In Payable,937000.0,113000.0,-92000.0,129000.0
Change In Account Payable,937000.0,113000.0,-92000.0,129000.0
Change In Prepaid Assets,-128000.0,311000.0,-420000.0,-305000.0
Change In Inventory,-1790000.0,-236000.0,,
Change In Receivables,-450000.0,-184000.0,-215000.0,-6000.0
Changes In Account Receivables,-450000.0,-184000.0,-215000.0,-6000.0
Other Non Cash Items,3513000.0,4280000.0,9389000.0,9783000.0
Stock Based Compensation,1496000.0,1876000.0,4747000.0,2096000.0
Depreciation Amortization Depletion,1369000.0,672000.0,438000.0,381000.0
Depreciation And Amortization,1369000.0,672000.0,438000.0,381000.0
Depreciation,1369000.0,672000.0,438000.0,381000.0
Operating Gains Losses,5551000.0,-40000.0,1768000.0,14424000.0
Earnings Losses From Equity Investments,0.0,-40000.0,942000.0,2169000.0
Gain Loss On Investment Securities,220000.0,,-573000.0,-139000.0
Net Income From Continuing Operations,-31446000.0,-24792000.0,-31249000.0,-37817000.0
