,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Ordinary Shares Number,4939041.0,2405000.0,2405000.0,1785000.0,
Share Issued,4939041.0,2405000.0,2405000.0,1785000.0,
Net Debt,5955452.0,2378806.0,,5493383.0,479696.0
Total Debt,6231284.0,5234864.0,5505312.0,7016542.0,
Tangible Book Value,15308932.0,26615777.0,49979574.0,17692784.0,
Invested Capital,21494947.0,31865411.0,57810193.0,26141465.0,
Working Capital,15540937.0,19426168.0,40740173.0,19086012.0,
Net Tangible Assets,15308932.0,26615777.0,49979574.0,17692784.0,
Capital Lease Obligations,45269.0,104749.0,459104.0,203182.0,
Common Stock Equity,15308932.0,26735296.0,52763985.0,19328105.0,
Total Capitalization,16827399.0,26735296.0,54018072.0,21000475.0,
Total Equity Gross Minority Interest,15325174.0,26178148.0,52772352.0,19328105.0,
Minority Interest,16242.0,-557148.0,8367.0,0.0,
Stockholders Equity,15308932.0,26735296.0,52763985.0,19328105.0,
Other Equity Interest,-15441.0,-15441.0,-15441.0,-15441.0,
Gains Losses Not Affecting Retained Earnings,-167171.0,-107644.0,1568388.0,2184395.0,
Other Equity Adjustments,-167171.0,-107644.0,1568388.0,2184395.0,
Retained Earnings,-27006989.0,-13339929.0,11028345.0,10498183.0,
Additional Paid In Capital,42459143.0,40174260.0,40158643.0,6643118.0,
Capital Stock,39390.0,24050.0,24050.0,17850.0,
Common Stock,39390.0,24050.0,24050.0,17850.0,
Total Liabilities Net Minority Interest,26909583.0,12867180.0,11595616.0,15101230.0,
Total Non Current Liabilities Net Minority Interest,1518467.0,39634.0,1504265.0,1777125.0,
Long Term Debt And Capital Lease Obligation,1518467.0,39634.0,1504265.0,1777125.0,
Long Term Capital Lease Obligation,0.0,39634.0,250178.0,104755.0,
Long Term Debt,1518467.0,,1254087.0,1672370.0,
Current Liabilities,25391116.0,12827546.0,10091351.0,13324105.0,
Current Deferred Liabilities,3171786.0,393003.0,47710.0,1648847.0,
Current Deferred Revenue,3171786.0,393003.0,47710.0,1648847.0,
Current Debt And Capital Lease Obligation,4712817.0,5195230.0,4001047.0,5239417.0,
Current Capital Lease Obligation,45269.0,65115.0,208926.0,98427.0,
Current Debt,4667548.0,5130115.0,3792121.0,5140990.0,
Other Current Borrowings,415566.0,1158413.0,358311.0,185818.0,
Line Of Credit,4251982.0,3971702.0,3433810.0,4955172.0,
Payables And Accrued Expenses,17506513.0,7239313.0,6042594.0,6435841.0,
Payables,17506513.0,7239313.0,6042594.0,6435841.0,
Other Payable,190480.0,215042.0,229209.0,77567.0,
Dueto Related Parties Current,1390515.0,0.0,149296.0,225000.0,
Total Tax Payable,4117521.0,4327182.0,4697267.0,4232391.0,
Income Tax Payable,3412916.0,3495646.0,3946227.0,3632709.0,
Accounts Payable,11807997.0,2697089.0,966822.0,1900883.0,
Total Assets,42234757.0,39045328.0,64367968.0,34429335.0,
Total Non Current Assets,1302704.0,6791614.0,13536444.0,2019218.0,
Other Non Current Assets,,41372.0,68445.0,,251464.0
Non Current Prepaid Assets,16430.0,5701217.0,9692777.0,0.0,
Non Current Deferred Assets,,0.0,457649.0,140757.0,83795.0
Non Current Deferred Taxes Assets,,0.0,457649.0,140757.0,83795.0
Non Current Accounts Receivable,195477.0,,,,
Investments And Advances,590146.0,41372.0,,,
Investmentin Financial Assets,535857.0,0.0,,,
Long Term Equity Investment,54289.0,41372.0,,,
Goodwill And Other Intangible Assets,0.0,119519.0,2784411.0,1635321.0,
Other Intangible Assets,,119519.0,2784411.0,1635321.0,1695215.0
Net PPE,500651.0,929506.0,533162.0,243140.0,
Accumulated Depreciation,-1051561.0,-667273.0,-31570.0,-118896.0,
Gross PPE,1552212.0,1596779.0,564732.0,362036.0,
Leases,938126.0,939825.0,17394.0,120271.0,
Other Properties,35273.0,84892.0,461399.0,194747.0,
Machinery Furniture Equipment,123064.0,115314.0,85939.0,47018.0,
Buildings And Improvements,455749.0,456748.0,0.0,,
Properties,0.0,0.0,0.0,0.0,
Current Assets,40932053.0,32253714.0,50831524.0,32410117.0,
Other Current Assets,140586.0,,,,31329.0
Current Deferred Assets,1258916.0,683.0,783798.0,3529003.0,
Prepaid Assets,13392189.0,8864972.0,9351431.0,1999876.0,
Receivables,25023999.0,19750926.0,26300263.0,25561261.0,
Other Receivables,71907.0,95309.0,21629.0,24025.0,
Duefrom Related Parties Current,649150.0,13280.0,0.0,,0.0
Accounts Receivable,24302942.0,19642337.0,26278634.0,25537236.0,
Allowance For Doubtful Accounts Receivable,-12161634.0,-4358037.0,-1815665.0,-563789.0,
Gross Accounts Receivable,36464576.0,24000374.0,28094299.0,26101025.0,
Cash Cash Equivalents And Short Term Investments,1116363.0,3637133.0,14396032.0,1319977.0,
Other Short Term Investments,885800.0,885824.0,0.0,,
Cash And Cash Equivalents,230563.0,2751309.0,14396032.0,1319977.0,
Cash Financial,230563.0,2751309.0,14396032.0,1319977.0,
