,2024-07-31,2023-07-31,2022-04-30,2021-04-30,2020-04-30
Free Cash Flow,11873560.0,25902037.0,15850344.0,6705392.0,
Repurchase Of Capital Stock,0.0,0.0,,,
Repayment Of Debt,,-2564.0,-53484.0,-1680000.0,-4242373.0
Issuance Of Debt,,0.0,53484.0,1680000.0,3757233.0
Issuance Of Capital Stock,,0.0,0.0,,
End Cash Position,0.0,0.0,748283.0,249031.0,
Beginning Cash Position,0.0,628000.0,249031.0,702.0,
Changes In Cash,0.0,-628000.0,499252.0,248329.0,
Financing Cash Flow,-11873560.0,-26530037.0,-15351092.0,-6457063.0,
Net Other Financing Charges,-5426986.0,-18346389.0,-6854952.0,1716157.0,
Cash Dividends Paid,-6449440.0,-8181084.0,-8496140.0,-8173220.0,
Common Stock Dividend Paid,-6449440.0,-8181084.0,-8496140.0,-8173220.0,
Net Preferred Stock Issuance,,,0.0,,
Preferred Stock Issuance,,,0.0,,
Net Common Stock Issuance,0.0,0.0,0.0,,
Common Stock Payments,0.0,0.0,,,
Common Stock Issuance,,0.0,0.0,,
Net Issuance Payments Of Debt,2866.0,-2564.0,0.0,0.0,
Net Long Term Debt Issuance,2866.0,-2564.0,0.0,0.0,
Long Term Debt Payments,,-2564.0,-53484.0,-1680000.0,-4242373.0
Long Term Debt Issuance,,0.0,53484.0,1680000.0,3757233.0
Operating Cash Flow,11873560.0,25902037.0,15850344.0,6705392.0,
Change In Working Capital,-24778.0,167589.0,23459.0,-252381.0,
Change In Other Current Liabilities,0.0,0.0,0.0,0.0,
Change In Other Current Assets,0.0,0.0,0.0,,
Change In Accrued Expense,5217.0,-850.0,1000.0,7465.0,
Change In Payable,-101763.0,-108696.0,-14662.0,-230946.0,
Change In Prepaid Assets,3383.0,3552.0,14390.0,1776.0,
Change In Receivables,68385.0,273583.0,22731.0,-30676.0,
Other Non Cash Items,-646771.0,-484480.0,-53944.0,201305.0,
Gain Loss On Investment Securities,617638.0,29588074.0,36925113.0,-29824652.0,
Net Income From Continuing Operations,11927471.0,-3369146.0,-21044284.0,36581120.0,
