,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-44078000.0,-77343000.0,-90870000.0,-10032000.0
Repayment Of Debt,0.0,0.0,-27732000.0,0.0
Issuance Of Debt,0.0,6306000.0,46739000.0,0.0
Issuance Of Capital Stock,0.0,23464000.0,56139000.0,0.0
Capital Expenditure,-15665000.0,-13782000.0,-56599000.0,-225000.0
Interest Paid Supplemental Data,0.0,218000.0,336000.0,0.0
Income Tax Paid Supplemental Data,0.0,0.0,0.0,0.0
End Cash Position,3277000.0,5574000.0,17804000.0,47894000.0
Beginning Cash Position,5574000.0,17804000.0,47894000.0,52543000.0
Effect Of Exchange Rate Changes,-48000.0,-2825000.0,1920000.0,1824000.0
Changes In Cash,-2249000.0,-9405000.0,-32010000.0,-6473000.0
Financing Cash Flow,0.0,29770000.0,77667000.0,4000.0
Cash Flow From Continuing Financing Activities,0.0,29770000.0,77667000.0,4000.0
Proceeds From Stock Option Exercised,0.0,0.0,2521000.0,4000.0
Net Common Stock Issuance,0.0,23464000.0,56139000.0,0.0
Common Stock Issuance,0.0,23464000.0,56139000.0,0.0
Net Issuance Payments Of Debt,0.0,6306000.0,19007000.0,0.0
Net Short Term Debt Issuance,0.0,6306000.0,19007000.0,0.0
Short Term Debt Payments,0.0,0.0,-27732000.0,0.0
Short Term Debt Issuance,0.0,6306000.0,46739000.0,0.0
Investing Cash Flow,26164000.0,24386000.0,-75406000.0,3330000.0
Cash Flow From Continuing Investing Activities,26164000.0,24386000.0,-75406000.0,3330000.0
Net Other Investing Changes,,-434000.0,-29878000.0,1859000.0
Net Investment Purchase And Sale,5056000.0,-759000.0,-699000.0,3792000.0
Sale Of Investment,5056000.0,1601000.0,301000.0,16053000.0
Purchase Of Investment,0.0,-2360000.0,-1000000.0,-12261000.0
Net Business Purchase And Sale,0.0,5007000.0,-4772000.0,-2120000.0
Sale Of Business,0.0,5007000.0,,0.0
Purchase Of Business,0.0,0.0,-4772000.0,-2120000.0
Net Intangibles Purchase And Sale,22516000.0,34354000.0,10841000.0,0.0
Sale Of Intangibles,36753000.0,34354000.0,10841000.0,0.0
Purchase Of Intangibles,-14237000.0,0.0,0.0,0.0
Net PPE Purchase And Sale,-1408000.0,-13782000.0,-50898000.0,-201000.0
Sale Of PPE,20000.0,0.0,5701000.0,24000.0
Purchase Of PPE,-1428000.0,-13782000.0,-56599000.0,-225000.0
Operating Cash Flow,-28413000.0,-63561000.0,-34271000.0,-9807000.0
Cash Flow From Continuing Operating Activities,-28413000.0,-63561000.0,-34271000.0,-9807000.0
Change In Working Capital,-18255000.0,-68511000.0,-32345000.0,2184000.0
Change In Other Current Liabilities,-1572000.0,-1870000.0,-629000.0,-2206000.0
Change In Other Current Assets,-38040000.0,-34178000.0,-20075000.0,34000.0
Change In Payables And Accrued Expense,23633000.0,-38468000.0,-11066000.0,2887000.0
Change In Accrued Expense,23005000.0,-16955000.0,-4240000.0,2966000.0
Change In Payable,628000.0,-21513000.0,-6826000.0,-79000.0
Change In Account Payable,625000.0,-16861000.0,-7703000.0,-79000.0
Change In Tax Payable,3000.0,-7000.0,-448000.0,0.0
Change In Income Tax Payable,3000.0,-7000.0,-448000.0,0.0
Change In Prepaid Assets,315000.0,9807000.0,-2309000.0,1469000.0
Change In Receivables,-2591000.0,-3802000.0,1734000.0,0.0
Changes In Account Receivables,-2591000.0,-3802000.0,1678000.0,0.0
Other Non Cash Items,,-2573000.0,-13936000.0,
Stock Based Compensation,1030000.0,4474000.0,6446000.0,8047000.0
Unrealized Gain Loss On Investment Securities,,,-6717000.0,0.0
Provisionand Write Offof Assets,4798000.0,0.0,1113000.0,78000.0
Asset Impairment Charge,6653000.0,138572000.0,60767000.0,2988000.0
Deferred Tax,0.0,0.0,-359000.0,-531000.0
Deferred Income Tax,0.0,0.0,-359000.0,-531000.0
Depreciation Amortization Depletion,12565000.0,34768000.0,21554000.0,7753000.0
Depreciation And Amortization,12565000.0,34768000.0,21554000.0,7753000.0
Amortization Cash Flow,1258000.0,9132000.0,5293000.0,318000.0
Amortization Of Intangibles,1258000.0,9132000.0,5293000.0,318000.0
Depreciation,11307000.0,25636000.0,16261000.0,7435000.0
Operating Gains Losses,-6494000.0,-11864000.0,-3137000.0,1777000.0
Earnings Losses From Equity Investments,296000.0,-164000.0,-4316000.0,1566000.0
Gain Loss On Investment Securities,-579000.0,,-3696000.0,
Gain Loss On Sale Of PPE,3000.0,0.0,9804000.0,211000.0
Gain Loss On Sale Of Business,0.0,-3340000.0,6463000.0,0.0
Net Income From Continuing Operations,-28710000.0,-158427000.0,-74374000.0,-32103000.0
