,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Ordinary Shares Number,11581250.0,11375000.0,11375000.0,11375000.0
Share Issued,11581250.0,11375000.0,11375000.0,11375000.0
Total Debt,1708280.0,2178187.0,655871.0,1217981.0
Tangible Book Value,12259484.0,10402948.0,9322351.0,6144396.0
Invested Capital,12297667.0,10530992.0,9635425.0,6671374.0
Working Capital,7540223.0,9640481.0,8697363.0,5616156.0
Net Tangible Assets,12259484.0,10402948.0,9322351.0,6144396.0
Capital Lease Obligations,1708280.0,2138462.0,459706.0,867152.0
Common Stock Equity,12297667.0,10491267.0,9439260.0,6320545.0
Total Capitalization,12297667.0,10491267.0,9479038.0,6671374.0
Total Equity Gross Minority Interest,12297667.0,10491267.0,9439260.0,6320545.0
Stockholders Equity,12297667.0,10491267.0,9439260.0,6320545.0
Other Equity Interest,,-5000.0,-5000.0,-466520.0
Gains Losses Not Affecting Retained Earnings,-1055702.0,-532452.0,195947.0,-172090.0
Other Equity Adjustments,-1055702.0,-532452.0,195947.0,-172090.0
Retained Earnings,8491783.0,9786946.0,8006540.0,5717382.0
Additional Paid In Capital,4855795.0,1236773.0,1236773.0,1236773.0
Capital Stock,5791.0,5000.0,5000.0,5000.0
Common Stock,5791.0,5000.0,5000.0,5000.0
Total Liabilities Net Minority Interest,5640364.0,6043631.0,6950769.0,6469871.0
Total Non Current Liabilities Net Minority Interest,1197765.0,1653411.0,169860.0,670766.0
Long Term Debt And Capital Lease Obligation,1197765.0,1653411.0,169860.0,670766.0
Long Term Capital Lease Obligation,1197765.0,1653411.0,130082.0,319937.0
Long Term Debt,,,39778.0,350829.0
Current Liabilities,4442599.0,4390220.0,6780909.0,5799105.0
Other Current Liabilities,198665.0,77049.0,39570.0,45373.0
Current Deferred Liabilities,207293.0,186874.0,75374.0,167824.0
Current Deferred Revenue,207293.0,186874.0,75374.0,167824.0
Current Debt And Capital Lease Obligation,510515.0,524776.0,486011.0,547215.0
Current Capital Lease Obligation,510515.0,485051.0,329624.0,547215.0
Current Debt,,39725.0,156387.0,
Other Current Borrowings,,39725.0,156387.0,
Payables And Accrued Expenses,3526126.0,3601521.0,6179954.0,5038693.0
Current Accrued Expenses,1325178.0,1571921.0,1800144.0,1641720.0
Payables,2200948.0,2029600.0,4379810.0,3396973.0
Dueto Related Parties Current,,0.0,215619.0,212683.0
Total Tax Payable,24974.0,365851.0,257246.0,38226.0
Accounts Payable,2175974.0,1663749.0,3906945.0,3146064.0
Total Assets,17938031.0,16534898.0,16390029.0,12790416.0
Total Non Current Assets,5955209.0,2504197.0,911757.0,1375155.0
Other Non Current Assets,,41844.0,44628.0,62077.0
Non Current Prepaid Assets,116644.0,41844.0,,
Non Current Deferred Assets,287394.0,41015.0,100338.0,79524.0
Non Current Deferred Taxes Assets,287394.0,41015.0,100338.0,79524.0
Goodwill And Other Intangible Assets,38183.0,88319.0,116909.0,176149.0
Other Intangible Assets,38183.0,88319.0,116909.0,176149.0
Net PPE,5512988.0,2333019.0,649882.0,1057405.0
Accumulated Depreciation,-4070873.0,-3723967.0,-3415465.0,-3111055.0
Gross PPE,9583861.0,6056986.0,4065347.0,4168460.0
Leases,413129.0,447800.0,462321.0,334391.0
Construction In Progress,3637002.0,0.0,,
Other Properties,2522091.0,2614980.0,479297.0,854448.0
Machinery Furniture Equipment,3011639.0,2994206.0,3123729.0,2979621.0
Properties,0.0,0.0,0.0,0.0
Current Assets,11982822.0,14030701.0,15478272.0,11415261.0
Other Current Assets,44628.0,27417.0,27487.0,18625.0
Current Deferred Assets,0.0,1051038.0,456555.0,0.0
Restricted Cash,209317.0,9305.0,9508.0,10032.0
Prepaid Assets,255550.0,211063.0,240772.0,244906.0
Inventory,2023456.0,2187518.0,4823725.0,3622184.0
Inventories Adjustments Allowances,-448076.0,-274557.0,-685301.0,-548382.0
Other Inventories,336303.0,488383.0,1723761.0,370567.0
Finished Goods,115450.0,405869.0,1109263.0,1621100.0
Work In Process,237373.0,147482.0,731387.0,554319.0
Raw Materials,1782406.0,1420341.0,1944615.0,1624580.0
Receivables,3924441.0,2836050.0,4643793.0,4876596.0
Duefrom Related Parties Current,,0.0,482607.0,457451.0
Taxes Receivable,1174227.0,575828.0,1279939.0,1264018.0
Accounts Receivable,2750214.0,2260222.0,2881247.0,3155127.0
Allowance For Doubtful Accounts Receivable,0.0,0.0,0.0,0.0
Gross Accounts Receivable,2750214.0,2260222.0,2881247.0,3155127.0
Cash Cash Equivalents And Short Term Investments,5525430.0,7708310.0,5276432.0,2642918.0
Cash And Cash Equivalents,5525430.0,7708310.0,5276432.0,2642918.0
Cash Financial,5525430.0,7708310.0,5276432.0,2642918.0
