,2023-11-30,2022-11-30,2021-11-30,2020-11-30
Free Cash Flow,-896978.0,-717760.0,-1606138.0,-1549728.0
Repurchase Of Capital Stock,-68536.0,-92432.0,-30470.0,-30996.0
Repayment Of Debt,-284017.0,-182616.0,-99225.0,-85401.0
Issuance Of Debt,397536.0,350000.0,0.0,1692900.0
Issuance Of Capital Stock,0.0,545529.0,0.0,
Capital Expenditure,-841784.0,-1669481.0,-620284.0,-693414.0
Interest Paid Supplemental Data,606747.0,421241.0,270616.0,263598.0
Income Tax Paid Supplemental Data,3646.0,2365.0,1675.0,28514.0
End Cash Position,4014.0,5055.0,2658.0,2684.0
Beginning Cash Position,5055.0,2658.0,2684.0,3145.0
Changes In Cash,-1041.0,2397.0,-26.0,-461.0
Financing Cash Flow,507665.0,394523.0,1585305.0,1357503.0
Cash From Discontinued Financing Activities,-26338.0,-33503.0,,
Cash Flow From Continuing Financing Activities,534003.0,428026.0,1585305.0,1357503.0
Net Other Financing Charges,,-42425.0,,
Net Common Stock Issuance,-68536.0,453097.0,-30470.0,-30996.0
Common Stock Payments,-68536.0,-92432.0,-30470.0,-30996.0
Common Stock Issuance,0.0,545529.0,0.0,
Net Issuance Payments Of Debt,602539.0,17354.0,1615775.0,1388499.0
Net Short Term Debt Issuance,489020.0,-150030.0,1715000.0,-219000.0
Net Long Term Debt Issuance,113519.0,167384.0,-99225.0,1607499.0
Long Term Debt Payments,-284017.0,-182616.0,-99225.0,-85401.0
Long Term Debt Issuance,397536.0,350000.0,0.0,1692900.0
Investing Cash Flow,-453512.0,-1343847.0,-599477.0,-501650.0
Cash From Discontinued Investing Activities,101457.0,-77870.0,,
Cash Flow From Continuing Investing Activities,-554969.0,-1265977.0,-599477.0,-501650.0
Net Other Investing Changes,286815.0,403504.0,20807.0,191764.0
Net PPE Purchase And Sale,-841784.0,-1669481.0,-620284.0,-693414.0
Purchase Of PPE,-841784.0,-1669481.0,-620284.0,-693414.0
Operating Cash Flow,-55194.0,951721.0,-985854.0,-856314.0
Cash From Discontinued Operating Activities,660775.0,-274900.0,,
Cash Flow From Continuing Operating Activities,-715969.0,1226621.0,-985854.0,-856314.0
Change In Working Capital,-2457592.0,232951.0,-1470662.0,1688547.0
Change In Other Working Capital,-224497.0,325515.0,-36439.0,950798.0
Change In Other Current Assets,44117.0,2735.0,-31535.0,135084.0
Change In Payables And Accrued Expense,-14990.0,1065411.0,-334179.0,881740.0
Change In Accrued Expense,237471.0,133251.0,-120266.0,136949.0
Change In Payable,-252461.0,932160.0,-213913.0,744791.0
Change In Account Payable,-253961.0,934160.0,-218313.0,750091.0
Change In Tax Payable,1500.0,-2000.0,4400.0,-5300.0
Change In Income Tax Payable,1500.0,-2000.0,4400.0,-5300.0
Change In Inventory,-1297947.0,-1077041.0,-809070.0,459804.0
Change In Receivables,-964275.0,-83669.0,-259439.0,-738879.0
Changes In Account Receivables,-964275.0,-83669.0,-259439.0,-738879.0
Other Non Cash Items,,16917.0,16982.0,7536.0
Stock Based Compensation,292185.0,287721.0,265541.0,247645.0
Provisionand Write Offof Assets,-127858.0,-208486.0,-651620.0,584553.0
Deferred Tax,102182.0,16491.0,45800.0,-881638.0
Deferred Income Tax,102182.0,16491.0,45800.0,-881638.0
Depreciation Amortization Depletion,804820.0,661018.0,613409.0,818234.0
Depreciation And Amortization,804820.0,661018.0,613409.0,818234.0
Operating Gains Losses,-92495.0,-154112.0,-17935.0,-1217705.0
Gain Loss On Sale Of PPE,-92495.0,-154112.0,-17935.0,25195.0
Net Income From Continuing Operations,762789.0,374121.0,212631.0,-2103486.0
