,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,425.898,0.0,1687027.5,-430342.0,
Tax Rate For Calcs,0.002,0.0,0.25,0.25,
Normalized EBITDA,-2905904.0,-3482459.0,-10215278.0,-5107620.0,
Total Unusual Items,212949.0,1708804.0,6748110.0,-1721368.0,
Total Unusual Items Excluding Goodwill,212949.0,1708804.0,6748110.0,-1721368.0,
Net Income From Continuing Operation Net Minority Interest,-3668974.0,-3113749.0,-8764516.0,-5172844.0,
Reconciled Depreciation,1503557.0,1991363.0,2072674.0,591587.0,
Reconciled Cost Of Revenue,5253857.0,6590001.0,7001297.0,1984079.0,
EBITDA,-2692955.0,-1773655.0,-3467168.0,-6828988.0,
EBIT,-4196512.0,-3765018.0,-5539842.0,-7420575.0,
Net Interest Income,-46718.0,-25675.0,-883629.0,-46518.0,
Interest Expense,46718.0,25675.0,61737.0,46518.0,
Normalized Income,-3881497.102,-4822553.0,-13825598.5,-3881818.0,
Net Income From Continuing And Discontinued Operation,-3668974.0,-3113749.0,-536624.0,-10360058.0,
Total Expenses,11539339.0,14220337.0,16271718.0,8189316.0,
Total Operating Income As Reported,-4724911.0,-6140908.0,-11561988.0,-6011429.0,
Diluted Average Shares,8863190.0,7195781.0,5726997.0,3943088.0,
Basic Average Shares,8863190.0,7195781.0,5726997.0,3943088.0,
Diluted EPS,-0.41,-0.43,-0.1,-2.6,
Basic EPS,-0.41,-0.43,-0.1,-2.6,
Diluted NI Availto Com Stockholders,-3668974.0,-3113749.0,-536624.0,-10360058.0,
Net Income Common Stockholders,-3668974.0,-3113749.0,-536624.0,-10360058.0,
Net Income,-3668974.0,-3113749.0,-536624.0,-10360058.0,
Minority Interests,565240.0,676944.0,-3158371.0,2302581.0,
Net Income Including Noncontrolling Interests,-4234214.0,-3790693.0,2621747.0,-12662639.0,
Net Income Discontinuous Operations,,0.0,8227892.0,-5187214.0,-5587027.0
Net Income Continuous Operations,-4234214.0,-3790693.0,-5606145.0,-7475425.0,
Tax Provision,-9016.0,0.0,4566.0,8332.0,
Pretax Income,-4243230.0,-3790693.0,-5601579.0,-7467093.0,
Other Income Expense,528399.0,2372805.0,6640666.0,-1420099.0,
Other Non Operating Income Expenses,315450.0,664001.0,-107444.0,301269.0,
Special Income Charges,0.0,-3085.0,-203372.0,-10953.0,
Write Off,0.0,3085.0,60398.0,0.0,
Impairment Of Capital Assets,,0.0,142974.0,10953.0,70984.0
Gain On Sale Of Security,212949.0,1711889.0,6951482.0,-1710415.0,
Net Non Operating Interest Income Expense,-46718.0,-25675.0,-883629.0,-46518.0,
Total Other Finance Cost,,,821892.0,,
Interest Expense Non Operating,46718.0,25675.0,61737.0,46518.0,
Operating Income,-4724911.0,-6137823.0,-11358616.0,-6000476.0,
Operating Expense,6285482.0,7630336.0,9270421.0,6205237.0,
Provision For Doubtful Accounts,1725746.0,1487889.0,235279.0,299658.0,
Selling General And Administration,4559736.0,6142447.0,9035142.0,5905579.0,
Selling And Marketing Expense,,6142447.0,9035142.0,5905579.0,5496955.0
General And Administrative Expense,4559736.0,6142447.0,9035142.0,5905579.0,
Other Gand A,4115436.0,6142447.0,9035142.0,5905579.0,
Salaries And Wages,444300.0,0.0,,,
Gross Profit,1560571.0,1492513.0,-2088195.0,204761.0,
Cost Of Revenue,5253857.0,6590001.0,7001297.0,1984079.0,
Total Revenue,6814428.0,8082514.0,4913102.0,2188840.0,
Operating Revenue,6814428.0,8082514.0,4913102.0,2188840.0,
