,2024-11-30,2023-11-30,2022-11-30,2021-11-30,2020-11-30
Treasury Shares Number,4611000.0,2149000.0,1271000.0,333000.0,
Ordinary Shares Number,64238000.0,65734000.0,51096000.0,51594000.0,
Share Issued,68849000.0,67883000.0,52367000.0,51927000.0,
Net Debt,4495007000.0,4646689000.0,2078906000.0,619979000.0,
Total Debt,4735578000.0,4942025000.0,2224288000.0,802017000.0,
Tangible Book Value,-3234183000.0,-3740339000.0,-1194070000.0,151225000.0,
Invested Capital,8775302000.0,9085319000.0,4920192000.0,3422272000.0,
Working Capital,846611000.0,784610000.0,622209000.0,574851000.0,
Net Tangible Assets,-3234183000.0,-3740339000.0,-1194070000.0,151225000.0,
Common Stock Equity,4039724000.0,4143294000.0,2695904000.0,2620255000.0,
Total Capitalization,8772780000.0,9083006000.0,4920192000.0,3422272000.0,
Total Equity Gross Minority Interest,4039724000.0,4143294000.0,2695904000.0,2620255000.0,
Stockholders Equity,4039724000.0,4143294000.0,2695904000.0,2620255000.0,
Other Equity Interest,,,,,2305899000.0
Gains Losses Not Affecting Retained Earnings,-414313000.0,-191727000.0,-315749000.0,-70526000.0,
Other Equity Adjustments,-414313000.0,-191727000.0,-315749000.0,-70526000.0,
Treasury Stock,421449000.0,271968000.0,190779000.0,57486000.0,
Retained Earnings,1191871000.0,1024461000.0,774114000.0,392495000.0,
Additional Paid In Capital,3683608000.0,3582521000.0,2428313000.0,2355767000.0,
Capital Stock,7000.0,7000.0,5000.0,5000.0,
Common Stock,7000.0,7000.0,5000.0,5000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,7951714000.0,8348533000.0,3973864000.0,2426112000.0,
Total Non Current Liabilities Net Minority Interest,5955901000.0,6274494000.0,2841741000.0,1457898000.0,
Other Non Current Liabilities,910271000.0,920536000.0,511995000.0,546410000.0,
Non Current Deferred Liabilities,312574000.0,414246000.0,105458000.0,109471000.0,
Non Current Deferred Taxes Liabilities,312574000.0,414246000.0,105458000.0,109471000.0,
Long Term Debt And Capital Lease Obligation,4733056000.0,4939712000.0,2224288000.0,802017000.0,
Long Term Debt,4733056000.0,4939712000.0,2224288000.0,802017000.0,
Current Liabilities,1995813000.0,2074039000.0,1132123000.0,968214000.0,
Current Debt And Capital Lease Obligation,2522000.0,2313000.0,,,33750000.0
Current Debt,2522000.0,2313000.0,,,33750000.0
Other Current Borrowings,2522000.0,2313000.0,,,33750000.0
Pensionand Other Post Retirement Benefit Plans Current,706619000.0,731172000.0,506966000.0,453434000.0,
Payables And Accrued Expenses,1286672000.0,1340554000.0,625157000.0,514780000.0,
Current Accrued Expenses,977314000.0,1016406000.0,395304000.0,351642000.0,
Payables,309358000.0,324148000.0,229853000.0,163138000.0,
Dueto Related Parties Current,,,,0.0,22825000.0
Total Tax Payable,99546000.0,80583000.0,68663000.0,33779000.0,
Income Tax Payable,99546000.0,80583000.0,68663000.0,33779000.0,
Accounts Payable,209812000.0,243565000.0,161190000.0,129359000.0,
Total Assets,11991438000.0,12491827000.0,6669768000.0,5046367000.0,
Total Non Current Assets,9149014000.0,9633178000.0,4915436000.0,3503302000.0,
Other Non Current Assets,942194000.0,928521000.0,573092000.0,578715000.0,
Non Current Deferred Assets,218396000.0,72333000.0,48541000.0,48413000.0,
Non Current Deferred Taxes Assets,218396000.0,72333000.0,48541000.0,48413000.0,
Goodwill And Other Intangible Assets,7273907000.0,7883633000.0,3889974000.0,2469030000.0,
Other Intangible Assets,2286940000.0,2804965000.0,985572000.0,655528000.0,
Goodwill,4986967000.0,5078668000.0,2904402000.0,1813502000.0,
Net PPE,714517000.0,748691000.0,403829000.0,407144000.0,
Accumulated Depreciation,-981199000.0,-801293000.0,-632076000.0,-574152000.0,
Gross PPE,1695716000.0,1549984000.0,1035905000.0,981296000.0,
Leases,,,,,336194000.0
Construction In Progress,44566000.0,35175000.0,14975000.0,10741000.0,
Machinery Furniture Equipment,1005035000.0,920386000.0,631376000.0,578712000.0,
Buildings And Improvements,617880000.0,566384000.0,362218000.0,364166000.0,
Land And Improvements,28235000.0,28039000.0,27336000.0,27677000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,2842424000.0,2858649000.0,1754332000.0,1543065000.0,
Other Current Assets,486083000.0,453272000.0,206395000.0,152102000.0,
Restricted Cash,189033000.0,221151000.0,12081000.0,972000.0,
Receivables,1926737000.0,1888890000.0,1390474000.0,1207953000.0,
Receivables Adjustments Allowances,-14307000.0,-12533000.0,-4797000.0,-5421000.0,
Other Receivables,860266000.0,818954000.0,613222000.0,499342000.0,
Duefrom Related Parties Current,,,,,2416000.0
Loans Receivable,,,,,0.0
Accounts Receivable,1080778000.0,1082469000.0,782049000.0,714032000.0,
Allowance For Doubtful Accounts Receivable,,-12533000.0,-4797000.0,-5421000.0,-8963000.0
Gross Accounts Receivable,1080778000.0,1082469000.0,782049000.0,714032000.0,
Cash Cash Equivalents And Short Term Investments,240571000.0,295336000.0,145382000.0,182038000.0,
Cash And Cash Equivalents,240571000.0,295336000.0,145382000.0,182038000.0,
