,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-1927890.0,0.0,5695650.0,-2244348.0
Tax Rate For Calcs,0.031,0.207,0.27,0.162
Normalized EBITDA,50958000.0,-4913000.0,-25258000.0,12850000.0
Total Unusual Items,-62190000.0,0.0,21095000.0,-13854000.0
Total Unusual Items Excluding Goodwill,-62190000.0,0.0,21095000.0,-13854000.0
Net Income From Continuing Operation Net Minority Interest,-82667000.0,-14859000.0,4134000.0,-23982000.0
Reconciled Depreciation,14217000.0,14487000.0,14317000.0,13464000.0
Reconciled Cost Of Revenue,63574000.0,62660000.0,64851000.0,61431000.0
EBITDA,-11232000.0,-4913000.0,-4163000.0,-1004000.0
EBIT,-25449000.0,-19400000.0,-18480000.0,-14468000.0
Net Interest Income,2312000.0,654000.0,-188000.0,-302000.0
Normalized Income,-22404890.0,-14859000.0,-11265350.0,-12372348.0
Net Income From Continuing And Discontinued Operation,-82667000.0,-14859000.0,4134000.0,-23982000.0
Total Expenses,192111000.0,175636000.0,166274000.0,144925000.0
Total Operating Income As Reported,-87639000.0,-19400000.0,2615000.0,-28322000.0
Diluted Average Shares,14656000.0,14561000.0,14634000.0,14222000.0
Basic Average Shares,14656000.0,14561000.0,14401000.0,14222000.0
Diluted EPS,-5.64,-1.02,0.28,-1.69
Basic EPS,-5.64,-1.02,0.29,-1.69
Diluted NI Availto Com Stockholders,-82667000.0,-14859000.0,4134000.0,-23982000.0
Net Income Common Stockholders,-82667000.0,-14859000.0,4134000.0,-23982000.0
Net Income,-82667000.0,-14859000.0,4134000.0,-23982000.0
Net Income Including Noncontrolling Interests,-82667000.0,-14859000.0,4134000.0,-23982000.0
Net Income Continuous Operations,-82667000.0,-14859000.0,4134000.0,-23982000.0
Tax Provision,-2660000.0,-3887000.0,-1707000.0,-4642000.0
Pretax Income,-85327000.0,-18746000.0,2427000.0,-28624000.0
Other Income Expense,-62190000.0,,21095000.0,-13854000.0
Special Income Charges,-62190000.0,0.0,21095000.0,-13854000.0
Impairment Of Capital Assets,62190000.0,0.0,0.0,42520000.0
Restructuring And Mergern Acquisition,0.0,0.0,-21095000.0,-28666000.0
Net Non Operating Interest Income Expense,2312000.0,654000.0,-188000.0,-302000.0
Total Other Finance Cost,-2312000.0,-654000.0,188000.0,302000.0
Operating Income,-25449000.0,-19400000.0,-18480000.0,-14468000.0
Operating Expense,128537000.0,112976000.0,101423000.0,83494000.0
Research And Development,32690000.0,28182000.0,27327000.0,23431000.0
Selling General And Administration,95847000.0,84794000.0,74096000.0,60063000.0
Gross Profit,103088000.0,93576000.0,82943000.0,69026000.0
Cost Of Revenue,63574000.0,62660000.0,64851000.0,61431000.0
Total Revenue,166662000.0,156236000.0,147794000.0,130457000.0
Operating Revenue,166662000.0,156236000.0,147794000.0,130457000.0
