,2023-12-31,2022-12-31,2021-07-31,2020-07-31
Free Cash Flow,130057428.0,248115503.0,44058524.0,155801887.0
Repayment Of Debt,-61659174.0,-207380941.0,-1657113.0,
Issuance Of Debt,,419487.0,,
Issuance Of Capital Stock,106661.0,40961004.0,40570555.0,
End Cash Position,4594826.0,8064000.0,7721000.0,2138000.0
Beginning Cash Position,8064000.0,13368866.0,2138000.0,5238950.0
Changes In Cash,-3469174.0,-5304866.0,5583000.0,-3100950.0
Financing Cash Flow,-133526602.0,-253420369.0,-38475524.0,-158902837.0
Net Other Financing Charges,0.0,0.0,0.0,-83135103.0
Cash Dividends Paid,-71974089.0,-87419919.0,-77599152.0,-75767734.0
Common Stock Dividend Paid,-71974089.0,-87419919.0,-77599152.0,-75767734.0
Net Common Stock Issuance,106661.0,40961004.0,40570555.0,
Common Stock Issuance,106661.0,40961004.0,40570555.0,
Net Issuance Payments Of Debt,-61659174.0,-206961454.0,-1657113.0,
Net Long Term Debt Issuance,-61659174.0,-206961454.0,-1657113.0,
Long Term Debt Payments,-61659174.0,-207380941.0,-1657113.0,
Long Term Debt Issuance,,419487.0,,
Operating Cash Flow,130057428.0,248115503.0,44058524.0,155801887.0
Change In Working Capital,3676744.0,1694813.0,2139815.0,-6657005.0
Change In Other Current Liabilities,3984689.0,1624304.0,1749000.0,-3843800.0
Change In Other Current Assets,-2850.0,12589.0,-275367.0,
Change In Accrued Expense,-5697.0,8397.0,5015.0,-45426.0
Change In Payable,-1518887.0,-65920.0,-1574785.0,-6518327.0
Change In Prepaid Assets,-1280.0,3502.0,10509.0,3258.0
Change In Receivables,1220769.0,111941.0,2225443.0,3747290.0
Other Non Cash Items,-1414063.0,535783.0,37251.0,-1072959.0
Gain Loss On Investment Securities,8337372.0,646068250.0,-70969295.0,20140071.0
Net Income From Continuing Operations,119457375.0,-400183343.0,112850753.0,143391780.0
