,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-30326128.0,-56653504.0,-42563713.0,-37493455.0
Issuance Of Debt,,,,0.0
Issuance Of Capital Stock,,0.0,189811611.0,40716544.0
Capital Expenditure,,-16317.0,-7806.0,
Interest Paid Supplemental Data,1702188.0,1338542.0,1337083.0,1387750.0
End Cash Position,142823016.0,144419364.0,229790989.0,77858311.0
Beginning Cash Position,144419364.0,229790989.0,77858311.0,44425830.0
Changes In Cash,-1596348.0,-85371625.0,151932678.0,33432481.0
Financing Cash Flow,-1270220.0,1220092.0,194496391.0,41902026.0
Cash Flow From Continuing Financing Activities,-1270220.0,1220092.0,194496391.0,41902026.0
Net Other Financing Charges,-1575451.0,,,
Proceeds From Stock Option Exercised,305231.0,1220092.0,4684780.0,1185482.0
Net Common Stock Issuance,,0.0,189811611.0,40716544.0
Common Stock Issuance,,0.0,189811611.0,40716544.0
Net Issuance Payments Of Debt,,,,0.0
Net Long Term Debt Issuance,,,,0.0
Long Term Debt Issuance,,,,0.0
Investing Cash Flow,30000000.0,-29954530.0,-7806.0,29023910.0
Cash Flow From Continuing Investing Activities,30000000.0,-29954530.0,-7806.0,29023910.0
Net Investment Purchase And Sale,30000000.0,-29938213.0,0.0,29023910.0
Sale Of Investment,30000000.0,63000000.0,0.0,34800000.0
Purchase Of Investment,0.0,-92938213.0,0.0,-5776090.0
Net Business Purchase And Sale,,,,0.0
Sale Of Business,,,,0.0
Net PPE Purchase And Sale,0.0,-16317.0,-7806.0,0.0
Purchase Of PPE,0.0,-16317.0,-7806.0,0.0
Operating Cash Flow,-30326128.0,-56637187.0,-42555907.0,-37493455.0
Cash Flow From Continuing Operating Activities,-30326128.0,-56637187.0,-42555907.0,-37493455.0
Change In Working Capital,861180.0,-3444139.0,7438689.0,-8829546.0
Change In Other Working Capital,6000000.0,,,
Change In Payables And Accrued Expense,-6873732.0,316309.0,5199513.0,-5433039.0
Change In Accrued Expense,-8078164.0,1202386.0,4561449.0,-5006375.0
Change In Payable,1204432.0,-886077.0,638064.0,-426664.0
Change In Account Payable,1204432.0,-886077.0,638064.0,-426664.0
Change In Prepaid Assets,1734912.0,-3760448.0,2239176.0,-3396507.0
Other Non Cash Items,354193.0,331150.0,409471.0,2320285.0
Stock Based Compensation,5752771.0,8288976.0,7108027.0,7083810.0
Amortization Of Securities,-14542.0,-47245.0,0.0,-91231.0
Deferred Tax,,,0.0,-479265.0
Deferred Income Tax,,,0.0,-479265.0
Depreciation Amortization Depletion,262780.0,258707.0,264180.0,56221.0
Depreciation And Amortization,262780.0,258707.0,264180.0,56221.0
Depreciation,,,,56221.0
Net Income From Continuing Operations,-37542510.0,-62024636.0,-57776274.0,-37553729.0
