,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-9555904.0,-3566913.0,-1228586.0,-426933.0
Repayment Of Debt,,0.0,-10609.0,
Issuance Of Debt,,0.0,1055717.0,402788.0
Issuance Of Capital Stock,5044161.0,4429860.0,6858843.0,0.0
Interest Paid Supplemental Data,0.0,0.0,12059.0,0.0
Income Tax Paid Supplemental Data,0.0,0.0,0.0,0.0
End Cash Position,3026569.0,7538312.0,6675365.0,0.0
Beginning Cash Position,7538312.0,6675365.0,0.0,24145.0
Changes In Cash,-4511743.0,862947.0,6675365.0,-24145.0
Financing Cash Flow,5044161.0,4429860.0,7903951.0,402788.0
Cash Flow From Continuing Financing Activities,5044161.0,4429860.0,7903951.0,402788.0
Net Common Stock Issuance,5044161.0,4429860.0,6858843.0,0.0
Common Stock Issuance,5044161.0,4429860.0,6858843.0,0.0
Net Issuance Payments Of Debt,,0.0,1045108.0,402788.0
Net Short Term Debt Issuance,,0.0,1045108.0,402788.0
Short Term Debt Payments,,0.0,-10609.0,
Short Term Debt Issuance,,0.0,1055717.0,402788.0
Operating Cash Flow,-9555904.0,-3566913.0,-1228586.0,-426933.0
Cash Flow From Continuing Operating Activities,-9555904.0,-3566913.0,-1228586.0,-426933.0
Change In Working Capital,132921.0,-168373.0,-320487.0,399682.0
Change In Other Working Capital,-783675.0,783675.0,45000.0,60000.0
Change In Payables And Accrued Expense,670865.0,4877.0,-365487.0,333000.0
Change In Accrued Expense,414989.0,0.0,,
Change In Payable,255876.0,4877.0,,
Change In Account Payable,255876.0,4877.0,,
Change In Prepaid Assets,245731.0,-956925.0,0.0,6682.0
Other Non Cash Items,,731714.0,495551.0,998075.0
Stock Based Compensation,152599.0,266633.0,207035.0,0.0
Depreciation Amortization Depletion,,,,0.0
Depreciation And Amortization,,,,0.0
Depreciation,,,,0.0
Operating Gains Losses,-892693.0,-2912267.0,,
Pension And Employee Benefit Expense,,,,0.0
Gain Loss On Investment Securities,-892693.0,-2912267.0,,
Net Income From Continuing Operations,-8948731.0,-1484620.0,-1610685.0,-1824690.0
