,2024-02-29,2023-02-28,2022-02-28,2021-02-28,2020-02-29
Ordinary Shares Number,25101828.0,24912000.0,24688000.0,25108000.0,
Share Issued,25101828.0,24912000.0,24688000.0,25108000.0,
Net Debt,948393000.0,1055300000.0,214402000.0,163582000.0,
Total Debt,977228000.0,1085227000.0,241176000.0,217669000.0,
Tangible Book Value,-448629000.0,-550661000.0,437859000.0,177979000.0,
Invested Capital,1653511000.0,1677858000.0,893849000.0,801711000.0,
Working Capital,172693000.0,230176000.0,236002000.0,188422000.0,
Net Tangible Assets,-214907000.0,-316939000.0,437859000.0,177979000.0,
Capital Lease Obligations,24486000.0,27107000.0,14692000.0,39250000.0,
Common Stock Equity,700769000.0,619738000.0,667365000.0,623292000.0,
Preferred Stock Equity,233722000.0,233722000.0,,,
Total Capitalization,1887233000.0,1911580000.0,893849000.0,801711000.0,
Total Equity Gross Minority Interest,934491000.0,853460000.0,667365000.0,623292000.0,
Stockholders Equity,934491000.0,853460000.0,667365000.0,623292000.0,
Gains Losses Not Affecting Retained Earnings,-3894000.0,-4573000.0,-27324000.0,-25084000.0,
Other Equity Adjustments,-3894000.0,-4573000.0,-27324000.0,-25084000.0,
Retained Earnings,576231000.0,506042000.0,584154000.0,547289000.0,
Additional Paid In Capital,103330000.0,93357000.0,85847000.0,75979000.0,
Capital Stock,258824000.0,258634000.0,24688000.0,25108000.0,
Common Stock,25102000.0,24912000.0,24688000.0,25108000.0,
Preferred Stock,233722000.0,233722000.0,0.0,,
Total Liabilities Net Minority Interest,1261014000.0,1368019000.0,465662000.0,375935000.0,
Total Non Current Liabilities Net Minority Interest,1066708000.0,1180779000.0,315131000.0,259302000.0,
Other Non Current Liabilities,23583000.0,24725000.0,5365000.0,8969000.0,
Liabilities Heldfor Sale Non Current,,0.0,24207000.0,,
Preferred Securities Outside Stock Equity,233722000.0,233722000.0,,,
Employee Benefits,31148000.0,31287000.0,,,
Non Current Pension And Other Postretirement Benefit Plans,31148000.0,31287000.0,,,
Tradeand Other Payables Non Current,2841000.0,5407000.0,,,
Non Current Deferred Liabilities,38567000.0,40536000.0,47672000.0,39283000.0,
Non Current Deferred Taxes Liabilities,38567000.0,40536000.0,47672000.0,39283000.0,
Long Term Debt And Capital Lease Obligation,970569000.0,1078824000.0,237887000.0,211050000.0,
Long Term Capital Lease Obligation,17827000.0,20704000.0,11403000.0,32631000.0,
Long Term Debt,952742000.0,1058120000.0,226484000.0,178419000.0,
Current Liabilities,194306000.0,187240000.0,150531000.0,116633000.0,
Other Current Liabilities,,,88283000.0,,
Current Deferred Liabilities,,,43146000.0,18221000.0,18673000.0
Current Deferred Revenue,,,43146000.0,18221000.0,18673000.0
Current Debt And Capital Lease Obligation,6659000.0,6403000.0,3289000.0,6619000.0,
Current Capital Lease Obligation,6659000.0,6403000.0,3289000.0,6619000.0,
Current Debt,,,,,125000000.0
Other Current Borrowings,,,,,125000000.0
Pensionand Other Post Retirement Benefit Plans Current,7418000.0,11349000.0,,,
Payables And Accrued Expenses,180229000.0,169488000.0,58959000.0,91793000.0,
Current Accrued Expenses,88051000.0,74757000.0,28043000.0,47659000.0,
Interest Payable,,850000.0,789000.0,957000.0,1042000.0
Payables,92178000.0,94731000.0,30916000.0,44134000.0,
Dueto Related Parties Current,0.0,6260000.0,,,
Total Tax Payable,4177000.0,4215000.0,6076000.0,2592000.0,
Income Tax Payable,172000.0,272000.0,3828000.0,0.0,
Accounts Payable,88001000.0,84256000.0,24840000.0,41542000.0,
Total Assets,2195505000.0,2221479000.0,1133027000.0,999227000.0,
Total Non Current Assets,1827001000.0,1802558000.0,746494000.0,694172000.0,
Other Non Current Assets,8437000.0,10037000.0,306212000.0,,
Non Current Deferred Assets,5606000.0,12467000.0,3464000.0,3969000.0,
Non Current Deferred Taxes Assets,5606000.0,12467000.0,3464000.0,3969000.0,
Investments And Advances,98169000.0,84760000.0,0.0,,
Long Term Equity Investment,98169000.0,84760000.0,0.0,,
Investmentsin Joint Venturesat Cost,98169000.0,84760000.0,0.0,,
Goodwill And Other Intangible Assets,1149398000.0,1170399000.0,229506000.0,445313000.0,
Other Intangible Assets,443930000.0,467887000.0,39115000.0,91432000.0,
Goodwill,705468000.0,702512000.0,190391000.0,353881000.0,
Net PPE,565391000.0,524895000.0,207312000.0,244890000.0,
Accumulated Depreciation,-339261000.0,-293203000.0,-251455000.0,-287199000.0,
Gross PPE,904652000.0,818098000.0,458767000.0,532089000.0,
Construction In Progress,86062000.0,24681000.0,8545000.0,26223000.0,
Other Properties,23739000.0,26392000.0,13954000.0,37801000.0,
Machinery Furniture Equipment,441344000.0,423449000.0,259455000.0,288436000.0,
Buildings And Improvements,301189000.0,291254000.0,154982000.0,158190000.0,
Land And Improvements,52318000.0,52322000.0,21831000.0,21439000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,366999000.0,417416000.0,386533000.0,305055000.0,
Other Current Assets,7814000.0,7991000.0,1583000.0,6029000.0,
Assets Held For Sale Current,,0.0,201899000.0,235000.0,0.0
Prepaid Assets,,,3471000.0,6029000.0,8727000.0
Inventory,117656000.0,143920000.0,82997000.0,93819000.0,
Finished Goods,5084000.0,4135000.0,1135000.0,1546000.0,
Work In Process,898000.0,1558000.0,840000.0,4451000.0,
Raw Materials,111674000.0,138227000.0,81022000.0,87822000.0,
Receivables,237180000.0,262685000.0,87972000.0,190135000.0,
Other Receivables,94934000.0,106242000.0,2866000.0,61370000.0,
Accounts Receivable,142246000.0,156443000.0,85106000.0,128765000.0,
Allowance For Doubtful Accounts Receivable,-2347000.0,-5752000.0,-5395000.0,-5713000.0,
Gross Accounts Receivable,144593000.0,162195000.0,90501000.0,134478000.0,
Cash Cash Equivalents And Short Term Investments,4349000.0,2820000.0,12082000.0,14837000.0,
Cash And Cash Equivalents,4349000.0,2820000.0,12082000.0,14837000.0,
