,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-147240.0,-30390.0,526500.0,-122400.0,
Tax Rate For Calcs,0.03,0.01,0.09,0.04,
Normalized EBITDA,2942000.0,-23491000.0,-27448000.0,-11693000.0,
Total Unusual Items,-4908000.0,-3039000.0,5850000.0,-3060000.0,
Total Unusual Items Excluding Goodwill,-4908000.0,-3039000.0,5850000.0,-3060000.0,
Net Income From Continuing Operation Net Minority Interest,-11111000.0,-35041000.0,-19193000.0,-22678000.0,
Reconciled Depreciation,4494000.0,5361000.0,5341000.0,5352000.0,
Reconciled Cost Of Revenue,108014000.0,94848000.0,92069000.0,65541000.0,
EBITDA,-1966000.0,-26530000.0,-21598000.0,-14753000.0,
EBIT,-6460000.0,-31891000.0,-26939000.0,-20105000.0,
Net Interest Income,1302000.0,252000.0,75000.0,426000.0,
Interest Income,1302000.0,252000.0,75000.0,426000.0,
Normalized Income,-6350240.0,-32032390.0,-24516500.0,-19740400.0,
Net Income From Continuing And Discontinued Operation,-11111000.0,-35041000.0,-19193000.0,-22678000.0,
Total Expenses,152099000.0,137875000.0,135374000.0,107230000.0,
Total Operating Income As Reported,-11368000.0,-33009000.0,-21089000.0,-23165000.0,
Diluted Average Shares,29825000.0,27848000.0,27203000.0,23879000.0,
Basic Average Shares,29825000.0,27848000.0,27203000.0,23879000.0,
Diluted EPS,-0.37,-1.26,-0.71,-0.95,
Basic EPS,-0.37,-1.26,-0.71,-0.95,
Diluted NI Availto Com Stockholders,-11111000.0,-35041000.0,-19193000.0,-22678000.0,
Average Dilution Earnings,,,,0.0,-4565000.0
Net Income Common Stockholders,-11111000.0,-35041000.0,-19193000.0,-22678000.0,
Net Income,-11111000.0,-35041000.0,-19193000.0,-22678000.0,
Net Income Including Noncontrolling Interests,-11111000.0,-35041000.0,-19193000.0,-22678000.0,
Net Income Continuous Operations,-11111000.0,-35041000.0,-19193000.0,-22678000.0,
Tax Provision,309000.0,215000.0,-1849000.0,-832000.0,
Pretax Income,-10802000.0,-34826000.0,-21042000.0,-23510000.0,
Other Income Expense,-5644000.0,-3187000.0,5822000.0,-3831000.0,
Other Non Operating Income Expenses,-736000.0,-148000.0,-28000.0,-771000.0,
Special Income Charges,-4908000.0,-3039000.0,5850000.0,-3060000.0,
Gain On Sale Of Business,0.0,-1921000.0,0.0,,0.0
Restructuring And Mergern Acquisition,4908000.0,1118000.0,-5850000.0,3060000.0,
Earnings From Equity Interest,,,,,0.0
Gain On Sale Of Security,,,,,4648000.0
Net Non Operating Interest Income Expense,1302000.0,252000.0,75000.0,426000.0,
Total Other Finance Cost,,,,,-1327000.0
Interest Income Non Operating,1302000.0,252000.0,75000.0,426000.0,
Operating Income,-6460000.0,-31891000.0,-26939000.0,-20105000.0,
Operating Expense,41743000.0,40412000.0,40431000.0,37559000.0,
Depreciation Amortization Depletion Income Statement,2152000.0,2746000.0,2467000.0,1222000.0,
Depreciation And Amortization In Income Statement,2152000.0,2746000.0,2467000.0,1222000.0,
Amortization,2152000.0,2746000.0,2467000.0,1222000.0,
Amortization Of Intangibles Income Statement,2152000.0,2746000.0,2467000.0,1222000.0,
Research And Development,7991000.0,8966000.0,10470000.0,11015000.0,
Selling General And Administration,31600000.0,28700000.0,27494000.0,25322000.0,
Gross Profit,35283000.0,8521000.0,13492000.0,17454000.0,
Cost Of Revenue,110356000.0,97463000.0,94943000.0,69671000.0,
Total Revenue,145639000.0,105984000.0,108435000.0,87125000.0,
Operating Revenue,145639000.0,105984000.0,108435000.0,87125000.0,
