,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-167021000.0,-200294000.0,-254473000.0,-168486000.0
Issuance Of Debt,,124375000.0,0.0,
Issuance Of Capital Stock,,0.0,0.0,272160000.0
Capital Expenditure,-10697000.0,-16349000.0,-61746000.0,-18803000.0
Interest Paid Supplemental Data,8985000.0,494000.0,0.0,
End Cash Position,67996000.0,92428000.0,141203000.0,125574000.0
Beginning Cash Position,92428000.0,141203000.0,125574000.0,98714000.0
Changes In Cash,-24432000.0,-48775000.0,15629000.0,26860000.0
Financing Cash Flow,2245000.0,132265000.0,27146000.0,293587000.0
Cash Flow From Continuing Financing Activities,2245000.0,132265000.0,27146000.0,293587000.0
Net Other Financing Charges,,124375000.0,429000.0,-321000.0
Proceeds From Stock Option Exercised,2245000.0,7890000.0,26717000.0,21748000.0
Net Common Stock Issuance,,0.0,0.0,272160000.0
Common Stock Issuance,,0.0,0.0,272160000.0
Net Issuance Payments Of Debt,,124375000.0,0.0,
Net Long Term Debt Issuance,,124375000.0,0.0,
Long Term Debt Issuance,,124375000.0,0.0,
Investing Cash Flow,129647000.0,2905000.0,181210000.0,-117044000.0
Cash Flow From Continuing Investing Activities,129647000.0,2905000.0,181210000.0,-117044000.0
Net Investment Purchase And Sale,140344000.0,19254000.0,242956000.0,-98241000.0
Sale Of Investment,569902000.0,298032000.0,559500000.0,596724000.0
Purchase Of Investment,-429558000.0,-278778000.0,-316544000.0,-694965000.0
Net PPE Purchase And Sale,-10697000.0,-16349000.0,-61746000.0,-18803000.0
Purchase Of PPE,-10697000.0,-16349000.0,-61746000.0,-18803000.0
Operating Cash Flow,-156324000.0,-183945000.0,-192727000.0,-149683000.0
Cash Flow From Continuing Operating Activities,-156324000.0,-183945000.0,-192727000.0,-149683000.0
Change In Working Capital,-46183000.0,-71546000.0,-56816000.0,-40799000.0
Change In Other Working Capital,-38040000.0,-60377000.0,-49480000.0,-44551000.0
Change In Other Current Liabilities,,,,-886000.0
Change In Payables And Accrued Expense,-5407000.0,7111000.0,3940000.0,7495000.0
Change In Prepaid Assets,-1930000.0,3551000.0,1286000.0,-1362000.0
Change In Inventory,-2838000.0,817000.0,-5200000.0,-4994000.0
Change In Receivables,2032000.0,-22648000.0,-7362000.0,2613000.0
Changes In Account Receivables,2032000.0,-22648000.0,-7362000.0,2613000.0
Other Non Cash Items,12392000.0,8193000.0,6950000.0,3337000.0
Stock Based Compensation,62908000.0,55477000.0,43251000.0,24761000.0
Provisionand Write Offof Assets,1387000.0,2638000.0,0.0,
Asset Impairment Charge,25429000.0,0.0,0.0,
Amortization Of Securities,-9184000.0,741000.0,7233000.0,773000.0
Depreciation Amortization Depletion,22231000.0,20920000.0,13953000.0,8472000.0
Depreciation And Amortization,22231000.0,20920000.0,13953000.0,8472000.0
Amortization Cash Flow,1699000.0,1699000.0,1699000.0,1703000.0
Amortization Of Intangibles,1699000.0,1699000.0,1699000.0,1703000.0
Depreciation,20532000.0,19221000.0,12254000.0,6769000.0
Net Income From Continuing Operations,-225304000.0,-200368000.0,-207298000.0,-146227000.0
