,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,53491000.0,55098000.0,56596000.0,57652000.0,
Share Issued,53491000.0,55098000.0,56596000.0,57652000.0,
Total Debt,155216000.0,141073000.0,177842000.0,142456000.0,
Tangible Book Value,1351500000.0,1183470000.0,1005881000.0,1079456000.0,
Invested Capital,1817014000.0,1658282000.0,1599817000.0,1389005000.0,
Working Capital,919799000.0,801516000.0,575232000.0,628909000.0,
Net Tangible Assets,1351500000.0,1183470000.0,1005881000.0,1079456000.0,
Capital Lease Obligations,155216000.0,141073000.0,177842000.0,142456000.0,
Common Stock Equity,1817014000.0,1658282000.0,1599817000.0,1389005000.0,
Total Capitalization,1817014000.0,1658282000.0,1599817000.0,1389005000.0,
Total Equity Gross Minority Interest,1817014000.0,1658282000.0,1599817000.0,1389005000.0,
Stockholders Equity,1817014000.0,1658282000.0,1599817000.0,1389005000.0,
Gains Losses Not Affecting Retained Earnings,-2603000.0,-2539000.0,-2045000.0,2875000.0,
Other Equity Adjustments,-2603000.0,-2539000.0,-2045000.0,2875000.0,
Retained Earnings,58916000.0,-9320000.0,23435000.0,-112689000.0,
Additional Paid In Capital,1760648000.0,1670086000.0,1578370000.0,1498761000.0,
Capital Stock,53000.0,55000.0,57000.0,58000.0,
Common Stock,53000.0,55000.0,57000.0,58000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,414562000.0,405684000.0,523583000.0,441609000.0,
Total Non Current Liabilities Net Minority Interest,228169000.0,189344000.0,258800000.0,227999000.0,
Other Non Current Liabilities,41580000.0,7700000.0,22255000.0,36096000.0,
Tradeand Other Payables Non Current,52013000.0,59013000.0,73383000.0,64020000.0,
Long Term Debt And Capital Lease Obligation,134576000.0,122631000.0,163162000.0,127883000.0,
Long Term Capital Lease Obligation,134576000.0,122631000.0,163162000.0,127883000.0,
Current Liabilities,186393000.0,216340000.0,264783000.0,213610000.0,
Other Current Liabilities,31866000.0,42309000.0,52700000.0,28006000.0,
Current Debt And Capital Lease Obligation,20640000.0,18442000.0,14680000.0,14573000.0,
Current Capital Lease Obligation,20640000.0,18442000.0,14680000.0,14573000.0,
Payables And Accrued Expenses,133887000.0,155589000.0,197403000.0,171031000.0,
Current Accrued Expenses,78342000.0,74127000.0,81986000.0,68287000.0,
Payables,55545000.0,81462000.0,115417000.0,102744000.0,
Accounts Payable,55545000.0,81462000.0,115417000.0,102744000.0,
Total Assets,2231576000.0,2063966000.0,2123400000.0,1830614000.0,
Total Non Current Assets,1125384000.0,1046110000.0,1283385000.0,988095000.0,
Other Non Current Assets,68634000.0,73729000.0,91552000.0,67320000.0,
Non Current Prepaid Assets,60750000.0,134363000.0,195000000.0,0.0,
Non Current Deferred Assets,48649000.0,35580000.0,11068000.0,9977000.0,
Non Current Deferred Taxes Assets,48649000.0,35580000.0,11068000.0,9977000.0,
Investments And Advances,173374000.0,36509000.0,63749000.0,312759000.0,
Other Investments,,,63749000.0,312759000.0,283573000.0
Investmentin Financial Assets,173374000.0,36509000.0,63749000.0,312759000.0,
Available For Sale Securities,173374000.0,36509000.0,63749000.0,312759000.0,
Goodwill And Other Intangible Assets,465514000.0,474812000.0,593936000.0,309549000.0,
Other Intangible Assets,29578000.0,38876000.0,158145000.0,22031000.0,
Goodwill,435936000.0,435936000.0,435791000.0,287518000.0,
Net PPE,308463000.0,291117000.0,328080000.0,288490000.0,
Accumulated Depreciation,-253414000.0,-234221000.0,-216262000.0,-195990000.0,
Gross PPE,561877000.0,525338000.0,544342000.0,484480000.0,
Leases,81118000.0,55733000.0,53611000.0,52041000.0,
Construction In Progress,9000.0,14350000.0,5566000.0,950000.0,
Other Properties,138288000.0,128145000.0,171003000.0,133548000.0,
Machinery Furniture Equipment,254553000.0,239201000.0,226579000.0,210285000.0,
Buildings And Improvements,64056000.0,64056000.0,63730000.0,63803000.0,
Land And Improvements,23853000.0,23853000.0,23853000.0,23853000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1106192000.0,1017856000.0,840015000.0,842519000.0,
Other Current Assets,55198000.0,57026000.0,40078000.0,25107000.0,
Prepaid Assets,134726000.0,96145000.0,40822000.0,37576000.0,
Inventory,227248000.0,233450000.0,138436000.0,173263000.0,
Finished Goods,96406000.0,117362000.0,43248000.0,81190000.0,
Work In Process,130842000.0,116088000.0,95188000.0,92073000.0,
Receivables,162478000.0,150473000.0,240264000.0,108712000.0,
Accounts Receivable,162478000.0,150473000.0,240264000.0,108712000.0,
Allowance For Doubtful Accounts Receivable,0.0,0.0,0.0,0.0,
Gross Accounts Receivable,162478000.0,150473000.0,240264000.0,108712000.0,
Cash Cash Equivalents And Short Term Investments,526542000.0,480762000.0,380415000.0,497861000.0,
Other Short Term Investments,23778000.0,34978000.0,10601000.0,55697000.0,
Cash And Cash Equivalents,502764000.0,445784000.0,369814000.0,442164000.0,
Cash Equivalents,,,217400000.0,405819000.0,
Cash Financial,,,152414000.0,36345000.0,
