,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-2529340.0,10400500.0,11234880.0,0.0
Tax Rate For Calcs,0.22,0.22,0.24,0.24
Normalized EBITDA,248653000.0,214849000.0,125717000.0,100209000.0
Total Unusual Items,-11497000.0,47275000.0,46812000.0,0.0
Total Unusual Items Excluding Goodwill,-11497000.0,47275000.0,46812000.0,0.0
Net Income From Continuing Operation Net Minority Interest,47208000.0,125421000.0,98178000.0,30367000.0
Reconciled Depreciation,85090000.0,81282000.0,54222000.0,53101000.0
Reconciled Cost Of Revenue,184808000.0,152968000.0,104755000.0,86427000.0
EBITDA,237156000.0,262124000.0,172529000.0,100209000.0
EBIT,152066000.0,180842000.0,118307000.0,47108000.0
Net Interest Income,-104858000.0,-55421000.0,-20129000.0,-16741000.0
Interest Expense,104858000.0,55421000.0,20129000.0,16741000.0
Normalized Income,56175660.0,88546500.0,62600880.0,30367000.0
Net Income From Continuing And Discontinued Operation,47208000.0,125421000.0,98178000.0,30367000.0
Total Expenses,198253000.0,163649000.0,113417000.0,93622000.0
Total Operating Income As Reported,150836000.0,182697000.0,118060000.0,47243000.0
Diluted Average Shares,21182471.0,19325030.0,18342413.0,18194186.0
Basic Average Shares,21182471.0,19325030.0,18342413.0,18194186.0
Diluted EPS,2.15,6.19,5.14,1.6
Basic EPS,2.15,6.19,5.14,1.6
Diluted NI Availto Com Stockholders,45599000.0,119602000.0,94335000.0,30367000.0
Net Income Common Stockholders,45599000.0,119602000.0,94335000.0,30367000.0
Otherunder Preferred Stock Dividend,929000.0,3662000.0,2053000.0,
Preferred Stock Dividends,680000.0,2157000.0,1790000.0,
Net Income,47208000.0,125421000.0,98178000.0,30367000.0
Net Income Including Noncontrolling Interests,47208000.0,125421000.0,98178000.0,30367000.0
Net Income Discontinuous Operations,,,0.0,0.0
Net Income Continuous Operations,47208000.0,125421000.0,98178000.0,30367000.0
Pretax Income,47208000.0,125421000.0,98178000.0,30367000.0
Other Income Expense,-10267000.0,45420000.0,47059000.0,-135000.0
Other Non Operating Income Expenses,1230000.0,-1855000.0,247000.0,-135000.0
Special Income Charges,-11497000.0,47275000.0,46812000.0,0.0
Gain On Sale Of Ppe,0.0,47275000.0,46812000.0,0.0
Impairment Of Capital Assets,11497000.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-104858000.0,-55421000.0,-20129000.0,-16741000.0
Interest Expense Non Operating,104858000.0,55421000.0,20129000.0,16741000.0
Operating Income,162333000.0,135422000.0,71248000.0,47243000.0
Operating Expense,13445000.0,10681000.0,8662000.0,7195000.0
Selling General And Administration,13445000.0,10681000.0,8662000.0,7195000.0
General And Administrative Expense,13445000.0,10681000.0,8662000.0,7195000.0
Other Gand A,13445000.0,10681000.0,8662000.0,7195000.0
Gross Profit,175778000.0,146103000.0,79910000.0,54438000.0
Cost Of Revenue,184808000.0,152968000.0,104755000.0,86427000.0
Total Revenue,360586000.0,299071000.0,184665000.0,140865000.0
Operating Revenue,360586000.0,299071000.0,184665000.0,140865000.0
