,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Ordinary Shares Number,15814233.0,7150673.0,6553302.0,5826982.0,
Share Issued,15814233.0,7150673.0,6553302.0,5826982.0,
Tangible Book Value,49045919.0,35575592.0,30344229.0,41147341.0,
Net Tangible Assets,49045919.0,35575592.0,30344229.0,41147341.0,
Common Stock Equity,49045919.0,35575592.0,30344229.0,41147341.0,
Total Equity Gross Minority Interest,49045919.0,35575592.0,30344229.0,41147341.0,
Stockholders Equity,49045919.0,35575592.0,30344229.0,41147341.0,
Retained Earnings,13616599.0,13518907.0,5589875.0,13557321.0,
Additional Paid In Capital,,,,,34007159.0
Capital Stock,35429320.0,22056685.0,24754354.0,27590020.0,
Common Stock,35429320.0,22056685.0,24754354.0,27590020.0,
Total Liabilities Net Minority Interest,2267719.0,107695.0,94232.0,157154.0,
Payables,2140852.0,,,48412.0,
Other Payable,,,,48412.0,
Accounts Payable,2140852.0,,,,
Total Assets,51313638.0,35683287.0,30438461.0,41304495.0,
Investments And Advances,51226217.0,35550371.0,30295238.0,41115254.0,
Investmentin Financial Assets,51226217.0,35550371.0,30295238.0,41115254.0,
Available For Sale Securities,641709.0,624397.0,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,50584508.0,34925974.0,30295238.0,41115254.0,
Receivables,43487.0,21263.0,36798.0,98016.0,
Cash And Cash Equivalents,,,,,24861.0
Cash Financial,,,,,24861.0
Cash Cash Equivalents And Federal Funds Sold,,,,,24861.0
