,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Tax Effect Of Unusual Items,11539.08,0.0,-63998.8,0.0,
Tax Rate For Calcs,0.21,0.21,0.0193,0.27,
Normalized EBITDA,-4033087.0,-8740.0,-1880279.0,5025746.0,
Total Unusual Items,54948.0,0.0,-3316000.0,0.0,
Total Unusual Items Excluding Goodwill,54948.0,0.0,-3316000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-7272615.0,-6358822.0,-10346451.0,472052.0,
Reconciled Depreciation,1328741.0,1026075.0,1752098.0,1335189.0,
Reconciled Cost Of Revenue,39385680.0,33682736.0,28460852.0,26162582.0,
EBITDA,-3978139.0,-8740.0,-5196279.0,5025746.0,
EBIT,-5306880.0,-1034815.0,-6948377.0,3690557.0,
Net Interest Income,-2169469.0,-4966298.0,-3878703.0,-2921345.0,
Interest Expense,2169469.0,4966298.0,3878703.0,2921345.0,
Normalized Income,-7316023.92,-6358822.0,-7094449.8,472052.0,
Net Income From Continuing And Discontinued Operation,-7229491.0,-9196875.0,-13020958.0,-7807995.0,
Total Expenses,71603154.0,60880070.0,55839895.0,51872754.0,
Total Operating Income As Reported,-5269745.0,-1511508.0,-14129115.0,-8741820.0,
Diluted Average Shares,8303.0,497.0,359.0,282.0,
Basic Average Shares,8303.0,497.0,359.0,282.0,
Diluted EPS,-870.708298,-18504.778672,-36270.077994,-27687.925532,
Basic EPS,-870.708298,-18504.778672,-36270.077994,-27687.925532,
Diluted NI Availto Com Stockholders,-7229491.0,-9196875.0,-13020958.0,-7807995.0,
Net Income Common Stockholders,-7229491.0,-9196875.0,-13020958.0,-7807995.0,
Preferred Stock Dividends,,,,,3171230.0
Net Income,-7229491.0,-9196875.0,-13020958.0,-7807995.0,
Minority Interests,406014.0,36563.0,271284.0,78274.0,
Net Income Including Noncontrolling Interests,-7635505.0,-9233438.0,-13292242.0,-7886269.0,
Net Income Discontinuous Operations,43124.0,-2838053.0,-2674507.0,-8280047.0,
Net Income Continuous Operations,-7678629.0,-6395385.0,-10617735.0,393778.0,
Tax Provision,202280.0,394272.0,-209345.0,375434.0,
Pretax Income,-7476349.0,-6001113.0,-10827080.0,769212.0,
Other Income Expense,-567610.0,476693.0,3864738.0,12432377.0,
Other Non Operating Income Expenses,-622558.0,476693.0,7180738.0,12432377.0,
Special Income Charges,-530475.0,0.0,-3316000.0,0.0,
Impairment Of Capital Assets,530475.0,0.0,3316000.0,0.0,
Earnings From Equity Interest,,,,,0.0
Gain On Sale Of Security,585423.0,,,,
Net Non Operating Interest Income Expense,-2169469.0,-4966298.0,-3878703.0,-2921345.0,
Interest Expense Non Operating,2169469.0,4966298.0,3878703.0,2921345.0,
Operating Income,-4739270.0,-1511508.0,-10813115.0,-8741820.0,
Operating Expense,32217474.0,27197334.0,27379043.0,25710172.0,
Research And Development,3357455.0,3267994.0,4444488.0,3171676.0,
Selling General And Administration,28860019.0,23929340.0,22934555.0,22538496.0,
General And Administrative Expense,28860019.0,23929340.0,22934555.0,22538496.0,
Other Gand A,28860019.0,23929340.0,22934555.0,22538496.0,
Gross Profit,27478204.0,25685826.0,16565928.0,16968352.0,
Cost Of Revenue,39385680.0,33682736.0,28460852.0,26162582.0,
Total Revenue,66863884.0,59368562.0,45026780.0,43130934.0,
Operating Revenue,66863884.0,59368562.0,45026780.0,43130934.0,
