,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,307782.0,,,
Ordinary Shares Number,30428359.0,30700198.0,31130143.0,31049525.0
Share Issued,30736141.0,30700198.0,31130143.0,31049525.0
Net Debt,214357000.0,594168000.0,,
Total Debt,335573000.0,698487000.0,131991000.0,53173000.0
Tangible Book Value,570078000.0,492781000.0,546655000.0,517393000.0
Invested Capital,890158000.0,1166530000.0,647573000.0,
Net Tangible Assets,570078000.0,492781000.0,546655000.0,517393000.0
Capital Lease Obligations,30646000.0,40779000.0,48160000.0,53173000.0
Common Stock Equity,585231000.0,508822000.0,563742000.0,535688000.0
Total Capitalization,890158000.0,1166530000.0,647573000.0,
Total Equity Gross Minority Interest,585364000.0,508955000.0,563875000.0,535821000.0
Minority Interest,133000.0,133000.0,133000.0,133000.0
Stockholders Equity,585231000.0,508822000.0,563742000.0,535688000.0
Gains Losses Not Affecting Retained Earnings,-86004000.0,-108707000.0,5409000.0,17176000.0
Other Equity Adjustments,-86004000.0,-108707000.0,5409000.0,17176000.0
Treasury Stock,5337000.0,0.0,,
Retained Earnings,388033000.0,330275000.0,260047000.0,217213000.0
Additional Paid In Capital,288232000.0,286947000.0,297975000.0,300989000.0
Capital Stock,307000.0,307000.0,311000.0,310000.0
Common Stock,307000.0,307000.0,311000.0,310000.0
Total Liabilities Net Minority Interest,7386960000.0,7334169000.0,6514001000.0,5442810000.0
Long Term Debt And Capital Lease Obligation,335573000.0,698487000.0,131991000.0,53173000.0
Long Term Capital Lease Obligation,30646000.0,40779000.0,48160000.0,53173000.0
Long Term Debt,304927000.0,657708000.0,83831000.0,
Total Assets,7972324000.0,7843124000.0,7077876000.0,5978631000.0
Investments And Advances,3192900000.0,3362082000.0,2963835000.0,2046046000.0
Held To Maturity Securities,1696834000.0,1541301000.0,843569000.0,494449000.0
Long Term Equity Investment,13024000.0,8305000.0,6856000.0,11735000.0
Goodwill And Other Intangible Assets,15153000.0,16041000.0,17087000.0,18295000.0
Other Intangible Assets,2217000.0,3105000.0,4151000.0,5359000.0
Goodwill,12936000.0,12936000.0,12936000.0,12936000.0
Net PPE,28881000.0,38092000.0,44850000.0,49081000.0
Accumulated Depreciation,-27932000.0,-25642000.0,-25220000.0,-26709000.0
Gross PPE,56813000.0,63734000.0,70070000.0,75790000.0
Construction In Progress,323000.0,561000.0,0.0,550000.0
Other Properties,21074000.0,28236000.0,33115000.0,36104000.0
Machinery Furniture Equipment,7266000.0,6787000.0,7020000.0,5856000.0
Buildings And Improvements,28150000.0,28150000.0,29935000.0,33280000.0
Receivables,55484000.0,41441000.0,28820000.0,23970000.0
Accounts Receivable,55484000.0,41441000.0,28820000.0,23970000.0
Other Short Term Investments,1483042000.0,1812476000.0,2113410000.0,1539862000.0
Cash And Cash Equivalents,90570000.0,63540000.0,330485000.0,38769000.0
Cash Financial,2856000.0,5110000.0,8622000.0,7736000.0
Cash Cash Equivalents And Federal Funds Sold,140570000.0,89294000.0,559503000.0,193548000.0
