,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,3738451.0,3935211.0,4142327.0,4261489.0
Share Issued,3738451.0,3935211.0,4142327.0,4261489.0
Net Debt,,18071242.0,12297820.0,10942568.0
Total Debt,3303.0,18178161.0,12336439.0,10951855.0
Tangible Book Value,38650913.0,40865039.0,52788228.0,56831867.0
Invested Capital,38654216.0,59043200.0,65124667.0,67783722.0
Net Tangible Assets,38650913.0,40865039.0,52788228.0,56831867.0
Common Stock Equity,38650913.0,40865039.0,52788228.0,56831867.0
Total Capitalization,38654216.0,59043200.0,65124667.0,67783722.0
Total Equity Gross Minority Interest,38650913.0,40865039.0,52788228.0,56831867.0
Stockholders Equity,38650913.0,40865039.0,52788228.0,56831867.0
Retained Earnings,-30078981.0,-30454926.0,-21428452.0,-19680064.0
Capital Stock,68729894.0,71319965.0,74216680.0,76511931.0
Common Stock,68729894.0,71319965.0,74216680.0,76511931.0
Total Liabilities Net Minority Interest,2138497.0,24758591.0,36209752.0,11732389.0
Derivative Product Liabilities,140608.0,177805.0,237775.0,162964.0
Long Term Debt And Capital Lease Obligation,3303.0,18178161.0,12336439.0,10951855.0
Payables,1978251.0,5162525.0,16014702.0,537638.0
Other Payable,626955.0,141446.0,126974.0,112917.0
Accounts Payable,1351296.0,5021079.0,15887728.0,424721.0
Total Assets,40789410.0,65623630.0,88997980.0,68564256.0
Investments And Advances,40109952.0,63126470.0,80565484.0,67817698.0
Investmentin Financial Assets,40109952.0,63126470.0,80565484.0,67817698.0
Available For Sale Securities,1302929.0,1738499.0,,67820867.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,38807023.0,61387971.0,80565484.0,67817698.0
Prepaid Assets,365.0,345.0,134.0,612.0
Receivables,510571.0,1989896.0,8181743.0,563659.0
Cash And Cash Equivalents,25522.0,106919.0,38619.0,9287.0
Cash Financial,25522.0,106919.0,38619.0,9287.0
Cash Cash Equivalents And Federal Funds Sold,168522.0,506919.0,250619.0,182287.0
