,2024-04-30,2023-04-30,2022-04-30,2021-04-30,2020-04-30
Free Cash Flow,-9191000.0,-3468000.0,-31907000.0,75269000.0,
Repayment Of Debt,-107000000.0,-55000000.0,-10000000.0,0.0,
Issuance Of Debt,,0.0,0.0,200000000.0,0.0
Issuance Of Capital Stock,88437000.0,104649000.0,0.0,0.0,
Capital Expenditure,-24483000.0,-14868000.0,-22289000.0,-11263000.0,
Interest Paid Supplemental Data,6823000.0,10229000.0,5025000.0,0.0,
Income Tax Paid Supplemental Data,20438000.0,2911000.0,1879000.0,2405000.0,
End Cash Position,73301000.0,132859000.0,77231000.0,157063000.0,
Beginning Cash Position,132859000.0,77231000.0,157063000.0,255142000.0,
Effect Of Exchange Rate Changes,-284000.0,397000.0,-1319000.0,0.0,
Changes In Cash,-59274000.0,55231000.0,-78513000.0,-98079000.0,
Financing Cash Flow,-22852000.0,50834000.0,-16607000.0,194160000.0,
Cash Flow From Continuing Financing Activities,-22852000.0,50834000.0,-16607000.0,194160000.0,
Net Other Financing Charges,-4289000.0,-1093000.0,-9383000.0,-7362000.0,
Proceeds From Stock Option Exercised,0.0,2278000.0,2776000.0,1522000.0,
Net Common Stock Issuance,88437000.0,104649000.0,0.0,0.0,
Common Stock Issuance,88437000.0,104649000.0,0.0,0.0,
Net Issuance Payments Of Debt,-107000000.0,-55000000.0,-10000000.0,200000000.0,
Net Long Term Debt Issuance,-107000000.0,-55000000.0,-10000000.0,200000000.0,
Long Term Debt Payments,-107000000.0,-55000000.0,-10000000.0,0.0,
Long Term Debt Issuance,,0.0,0.0,200000000.0,0.0
Investing Cash Flow,-51714000.0,-7003000.0,-52288000.0,-378771000.0,
Cash From Discontinued Investing Activities,,,,0.0,0.0
Cash Flow From Continuing Investing Activities,-51714000.0,-7003000.0,-52288000.0,-378771000.0,
Net Other Investing Changes,,-250000.0,4569000.0,,
Net Investment Purchase And Sale,0.0,19633000.0,11969000.0,20781000.0,
Sale Of Investment,0.0,26059000.0,35851000.0,146425000.0,
Purchase Of Investment,0.0,-6426000.0,-23882000.0,-125644000.0,
Net Business Purchase And Sale,-27231000.0,-11518000.0,-46537000.0,-388289000.0,
Sale Of Business,0.0,0.0,6497000.0,0.0,
Purchase Of Business,-27231000.0,-11518000.0,-53034000.0,-388289000.0,
Net Intangibles Purchase And Sale,-1500000.0,0.0,0.0,,
Purchase Of Intangibles,-1500000.0,0.0,0.0,,
Net PPE Purchase And Sale,-22983000.0,-14868000.0,-22289000.0,-11263000.0,
Sale Of PPE,,,0.0,0.0,81000.0
Purchase Of PPE,-22983000.0,-14868000.0,-22289000.0,-11263000.0,
Operating Cash Flow,15292000.0,11400000.0,-9618000.0,86532000.0,
Cash From Discontinued Operating Activities,,,,0.0,0.0
Cash Flow From Continuing Operating Activities,15292000.0,11400000.0,-9618000.0,86532000.0,
Change In Working Capital,-106830000.0,-84191000.0,-77746000.0,21874000.0,
Change In Other Current Liabilities,-2832000.0,-2635000.0,-7496000.0,6212000.0,
Change In Payables And Accrued Expense,12968000.0,12538000.0,-7044000.0,2565000.0,
Change In Payable,12968000.0,12538000.0,-7044000.0,2565000.0,
Change In Account Payable,12968000.0,12538000.0,-7044000.0,2565000.0,
Change In Prepaid Assets,-20279000.0,-3821000.0,-4534000.0,-6104000.0,
Change In Inventory,-23045000.0,-61846000.0,-29431000.0,-6357000.0,
Change In Receivables,-73642000.0,-28427000.0,-29241000.0,25558000.0,
Changes In Account Receivables,19208000.0,-27423000.0,3084000.0,17177000.0,
Other Non Cash Items,12725000.0,10888000.0,8252000.0,4846000.0,
Stock Based Compensation,17069000.0,10765000.0,5390000.0,6932000.0,
Unrealized Gain Loss On Investment Securities,3945000.0,132000.0,0.0,0.0,
Provisionand Write Offof Assets,13941000.0,8235000.0,2265000.0,1064000.0,
Asset Impairment Charge,0.0,156017000.0,0.0,0.0,
Amortization Of Securities,0.0,125000.0,242000.0,309000.0,
Deferred Tax,-23290000.0,-18661000.0,-7282000.0,-1694000.0,
Deferred Income Tax,-23290000.0,-18661000.0,-7282000.0,-1694000.0,
Depreciation Amortization Depletion,35749000.0,99999000.0,60825000.0,19262000.0,
Depreciation And Amortization,35749000.0,99999000.0,60825000.0,19262000.0,
Operating Gains Losses,2317000.0,4258000.0,2621000.0,10594000.0,
Earnings Losses From Equity Investments,1674000.0,2453000.0,-5889000.0,10481000.0,
Gain Loss On Investment Securities,,,,-11000.0,-180000.0
Net Foreign Currency Exchange Gain Loss,22000.0,119000.0,233000.0,1000.0,
Gain Loss On Sale Of PPE,621000.0,1497000.0,8277000.0,123000.0,
Gain Loss On Sale Of Business,0.0,189000.0,0.0,0.0,
Net Income From Continuing Operations,59666000.0,-176167000.0,-4185000.0,23345000.0,
