,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-6080508.0,-5510675.0,-85854.438172,-381180.0
Tax Rate For Calcs,0.294,0.265,0.009054,0.015
Normalized EBITDA,150017000.0,304087000.0,159409000.0,28643000.0
Total Unusual Items,-20682000.0,-20795000.0,-9483000.0,-25412000.0
Total Unusual Items Excluding Goodwill,-20682000.0,-20795000.0,-9483000.0,-25412000.0
Net Income From Continuing Operation Net Minority Interest,72631000.0,188461000.0,132002000.0,-12962000.0
Reconciled Depreciation,18347000.0,12576000.0,9852000.0,12671000.0
Reconciled Cost Of Revenue,1569318000.0,2178923000.0,1301653000.0,633685000.0
EBITDA,129335000.0,283292000.0,149926000.0,3231000.0
EBIT,110988000.0,270716000.0,140074000.0,-9440000.0
Net Interest Income,-8094000.0,-14391000.0,-6866000.0,-2890000.0
Interest Expense,8094000.0,14391000.0,6866000.0,2890000.0
Normalized Income,87232492.0,203745325.0,141399145.561828,12068820.0
Net Income From Continuing And Discontinued Operation,72631000.0,188461000.0,132002000.0,-12962000.0
Total Expenses,1888056000.0,2516434000.0,1527865000.0,820165000.0
Total Operating Income As Reported,112713000.0,273108000.0,139304000.0,-9160000.0
Diluted Average Shares,35476000.0,37536000.0,37392000.0,36088000.0
Basic Average Shares,35158000.0,37012000.0,36689000.0,36088000.0
Diluted EPS,2.05,5.02,3.53,-0.36
Basic EPS,2.07,5.09,3.6,-0.36
Diluted NI Availto Com Stockholders,72631000.0,188461000.0,132002000.0,-12962000.0
Net Income Common Stockholders,72631000.0,188461000.0,132002000.0,-12962000.0
Net Income,72631000.0,188461000.0,132002000.0,-12962000.0
Minority Interests,,0.0,0.0,-820000.0
Net Income Including Noncontrolling Interests,72631000.0,188461000.0,132002000.0,-12142000.0
Net Income Continuous Operations,72631000.0,188461000.0,132002000.0,-12142000.0
Tax Provision,30263000.0,67864000.0,1206000.0,-188000.0
Pretax Income,102894000.0,256325000.0,133208000.0,-12330000.0
Other Income Expense,-20684000.0,-19459000.0,-8713000.0,-25692000.0
Other Non Operating Income Expenses,-2000.0,1336000.0,770000.0,-280000.0
Special Income Charges,-20682000.0,-20795000.0,-9483000.0,-25412000.0
Other Special Charges,2848000.0,3728000.0,,
Write Off,15281000.0,15206000.0,6853000.0,19283000.0
Impairment Of Capital Assets,,5597000.0,2070000.0,16248000.0
Restructuring And Mergern Acquisition,2553000.0,1861000.0,2630000.0,6129000.0
Net Non Operating Interest Income Expense,-8094000.0,-14391000.0,-6866000.0,-2890000.0
Interest Expense Non Operating,8094000.0,14391000.0,6866000.0,2890000.0
Operating Income,131672000.0,290175000.0,148787000.0,16252000.0
Operating Expense,318738000.0,337511000.0,226212000.0,186480000.0
Depreciation Amortization Depletion Income Statement,18347000.0,12576000.0,9852000.0,12671000.0
Depreciation And Amortization In Income Statement,18347000.0,12576000.0,9852000.0,12671000.0
Selling General And Administration,300391000.0,324935000.0,216360000.0,173809000.0
Gross Profit,450410000.0,627686000.0,374999000.0,202732000.0
Cost Of Revenue,1569318000.0,2178923000.0,1301653000.0,633685000.0
Total Revenue,2019728000.0,2806609000.0,1676652000.0,836417000.0
Operating Revenue,2019728000.0,2806609000.0,1676652000.0,836417000.0
