,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,337949965.0,337395390.0,337395390.0
Share Issued,337949965.0,337395390.0,337395390.0
Net Debt,1104512000.0,617802000.0,181345000.0
Total Debt,1808388000.0,1578152000.0,1059304000.0
Tangible Book Value,-1100751000.0,-241257000.0,-4134012000.0
Invested Capital,744250000.0,1281878000.0,-3043682000.0
Working Capital,-926738000.0,-74108000.0,-566019000.0
Net Tangible Assets,-1100751000.0,-241257000.0,-4134012000.0
Capital Lease Obligations,142728000.0,99878000.0,0.0
Common Stock Equity,-921410000.0,-196396000.0,-4102986000.0
Total Capitalization,-465709000.0,243473000.0,-4102986000.0
Total Equity Gross Minority Interest,-834459000.0,-34456000.0,-4078220000.0
Minority Interest,86951000.0,161940000.0,24766000.0
Stockholders Equity,-921410000.0,-196396000.0,-4102986000.0
Gains Losses Not Affecting Retained Earnings,-344734000.0,-385886000.0,6048000.0
Other Equity Adjustments,-344734000.0,-385886000.0,6048000.0
Treasury Stock,,0.0,0.0
Retained Earnings,-6670371000.0,-5730180000.0,-4109041000.0
Additional Paid In Capital,6093685000.0,5919660000.0,0.0
Capital Stock,10000.0,10000.0,7000.0
Common Stock,10000.0,10000.0,7000.0
Total Liabilities Net Minority Interest,5102103000.0,4765488000.0,8044922000.0
Total Non Current Liabilities Net Minority Interest,886624000.0,838047000.0,5022265000.0
Other Non Current Liabilities,93311000.0,30716000.0,16292000.0
Preferred Securities Outside Stock Equity,,0.0,4532907000.0
Derivative Product Liabilities,5141000.0,16544000.0,0.0
Non Current Deferred Liabilities,133995000.0,282150000.0,473066000.0
Non Current Deferred Revenue,133995000.0,282150000.0,473066000.0
Long Term Debt And Capital Lease Obligation,563306000.0,508637000.0,0.0
Long Term Capital Lease Obligation,107605000.0,68768000.0,0.0
Long Term Debt,455701000.0,439869000.0,
Long Term Provisions,90871000.0,30716000.0,
Current Liabilities,4215479000.0,3927441000.0,3022657000.0
Other Current Liabilities,41924000.0,61432000.0,40263000.0
Current Deferred Liabilities,207638000.0,321373000.0,365970000.0
Current Deferred Revenue,207638000.0,321373000.0,365970000.0
Current Debt And Capital Lease Obligation,1245082000.0,1069515000.0,1059304000.0
Current Capital Lease Obligation,35123000.0,31110000.0,0.0
Current Debt,1209959000.0,1038405000.0,1059304000.0
Line Of Credit,1200000000.0,870000000.0,932000000.0
Current Notes Payable,9959000.0,168405000.0,127304000.0
Payables And Accrued Expenses,2720835000.0,2475121000.0,1557120000.0
Current Accrued Expenses,54984000.0,136756000.0,0.0
Payables,2665851000.0,2338365000.0,1557120000.0
Other Payable,416145000.0,483879000.0,379622000.0
Dueto Related Parties Current,35664000.0,42843000.0,376906000.0
Total Tax Payable,117281000.0,124677000.0,39094000.0
Income Tax Payable,15794000.0,21610000.0,0.0
Accounts Payable,2096761000.0,1686966000.0,761498000.0
Total Assets,4267644000.0,4731032000.0,3966702000.0
Total Non Current Assets,978903000.0,877699000.0,1510064000.0
Other Non Current Assets,252585000.0,239724000.0,21833000.0
Duefrom Related Parties Non Current,,213695000.0,1929000.0
Non Current Accounts Receivable,,213695000.0,1929000.0
Investments And Advances,300987000.0,353855000.0,1354049000.0
Investmentin Financial Assets,48580000.0,69319000.0,675824000.0
Available For Sale Securities,48580000.0,69319000.0,675824000.0
Long Term Equity Investment,252407000.0,284536000.0,678225000.0
Goodwill And Other Intangible Assets,179341000.0,44861000.0,31026000.0
Other Intangible Assets,179341000.0,44861000.0,31026000.0
Net PPE,245990000.0,239259000.0,103156000.0
Accumulated Depreciation,-155945000.0,-103836000.0,-115672000.0
Gross PPE,401935000.0,343095000.0,218828000.0
Leases,44747000.0,43440000.0,39166000.0
Construction In Progress,7938000.0,332000.0,5994000.0
Other Properties,125205000.0,99652000.0,
Machinery Furniture Equipment,224045000.0,199671000.0,173668000.0
Properties,0.0,0.0,0.0
Current Assets,3288741000.0,3853333000.0,2456638000.0
Other Current Assets,36284000.0,21251000.0,14240000.0
Current Deferred Assets,,0.0,5719000.0
Restricted Cash,33729000.0,65991000.0,133554000.0
Prepaid Assets,300890000.0,210819000.0,180116000.0
Inventory,160781000.0,182572000.0,223319000.0
Finished Goods,58896000.0,113998000.0,102784000.0
Work In Process,11003000.0,2999000.0,2690000.0
Raw Materials,90882000.0,65575000.0,117845000.0
Receivables,2058033000.0,2512228000.0,1021731000.0
Other Receivables,104309000.0,192848000.0,
Duefrom Related Parties Current,74122000.0,911729000.0,41278000.0
Notes Receivable,48031000.0,154109000.0,27160000.0
Accounts Receivable,1831571000.0,1253542000.0,953293000.0
Allowance For Doubtful Accounts Receivable,-13905000.0,-6887000.0,0.0
Gross Accounts Receivable,1845476000.0,1260429000.0,953293000.0
Cash Cash Equivalents And Short Term Investments,699024000.0,860472000.0,877959000.0
Other Short Term Investments,137876000.0,0.0,
Cash And Cash Equivalents,561148000.0,860472000.0,877959000.0
Cash Financial,561148000.0,860472000.0,877959000.0
