,2024-02-29,2023-02-28,2022-02-28,2021-02-28,2020-02-29
Free Cash Flow,149349000.0,13035000.0,62420000.0,64856000.0,
Repurchase Of Capital Stock,0.0,0.0,-30815000.0,-48311000.0,
Repayment Of Debt,-364424000.0,-781750000.0,-248000000.0,-402000000.0,
Issuance Of Debt,249000000.0,1920000000.0,296000000.0,378000000.0,
Issuance Of Capital Stock,2364000.0,2372000.0,2788000.0,2832000.0,
Capital Expenditure,-95119000.0,-57120000.0,-23590000.0,-27179000.0,
Interest Paid Supplemental Data,97812000.0,77989000.0,6062000.0,8999000.0,
Income Tax Paid Supplemental Data,20433000.0,24489000.0,31660000.0,16118000.0,
End Cash Position,4349000.0,2820000.0,15082000.0,14837000.0,
Beginning Cash Position,2820000.0,15082000.0,14837000.0,36687000.0,
Effect Of Exchange Rate Changes,13000.0,505000.0,158000.0,3133000.0,
Changes In Cash,1516000.0,-12767000.0,87000.0,-24983000.0,
Financing Cash Flow,-147888000.0,1147335000.0,912000.0,-88425000.0,
Cash From Discontinued Financing Activities,0.0,120000000.0,0.0,0.0,
Cash Flow From Continuing Financing Activities,-147888000.0,1027335000.0,912000.0,-88425000.0,
Net Other Financing Charges,-3410000.0,-90548000.0,-2187000.0,-1304000.0,
Cash Dividends Paid,-31418000.0,-22739000.0,-16874000.0,-17642000.0,
Common Stock Dividend Paid,-31418000.0,-22739000.0,-16874000.0,-17642000.0,
Net Common Stock Issuance,2364000.0,2372000.0,-28027000.0,-45479000.0,
Common Stock Payments,0.0,0.0,-30815000.0,-48311000.0,
Common Stock Issuance,2364000.0,2372000.0,2788000.0,2832000.0,
Net Issuance Payments Of Debt,-115424000.0,1138250000.0,48000000.0,-24000000.0,
Net Short Term Debt Issuance,,,48000000.0,-49000000.0,-38000000.0
Short Term Debt Payments,,,-248000000.0,-277000000.0,-466500000.0
Short Term Debt Issuance,,,296000000.0,228000000.0,428500000.0
Net Long Term Debt Issuance,-115424000.0,1138250000.0,48000000.0,-24000000.0,
Long Term Debt Payments,-364424000.0,-781750000.0,-248000000.0,-402000000.0,
Long Term Debt Issuance,249000000.0,1920000000.0,296000000.0,378000000.0,
Investing Cash Flow,-95064000.0,-1230257000.0,-86835000.0,-28593000.0,
Cash From Discontinued Investing Activities,0.0,-1336000.0,-4692000.0,-9523000.0,
Cash Flow From Continuing Investing Activities,-95064000.0,-1228921000.0,-82143000.0,-19070000.0,
Net Other Investing Changes,55000.0,4121000.0,2666000.0,,
Net Business Purchase And Sale,0.0,-1175922000.0,-61219000.0,8025000.0,
Sale Of Business,0.0,106808000.0,0.0,12444000.0,
Purchase Of Business,0.0,-1282730000.0,-61219000.0,-4419000.0,
Net PPE Purchase And Sale,-95119000.0,-57120000.0,-23590000.0,-27095000.0,
Sale Of PPE,,4121000.0,2789000.0,84000.0,340000.0
Purchase Of PPE,-95119000.0,-57120000.0,-23590000.0,-27179000.0,
Operating Cash Flow,244468000.0,70155000.0,86010000.0,92035000.0,
Cash From Discontinued Operating Activities,0.0,-21275000.0,25412000.0,-17073000.0,
Cash Flow From Continuing Operating Activities,244468000.0,91430000.0,60598000.0,109108000.0,
Dividend Received Cfo,14400000.0,8240000.0,0.0,0.0,
Change In Working Capital,49372000.0,-72607000.0,-35811000.0,25074000.0,
Change In Other Working Capital,49372000.0,-72607000.0,-35811000.0,13283000.0,
Change In Other Current Assets,,-3677000.0,-1406000.0,-5648000.0,
Change In Payables And Accrued Expense,,-16593000.0,-5565000.0,9611000.0,31681000.0
Change In Accrued Expense,,-2558000.0,-6849000.0,-9202000.0,23536000.0
Change In Payable,,-14035000.0,1284000.0,18813000.0,8145000.0
Change In Account Payable,,-14035000.0,1284000.0,18813000.0,8145000.0
Change In Prepaid Assets,,-4190000.0,794000.0,-1599000.0,-291000.0
Change In Inventory,,-17198000.0,-27871000.0,1044000.0,25875000.0
Change In Receivables,,-26545000.0,-34609000.0,8383000.0,-1006000.0
Changes In Account Receivables,,-26545000.0,-34609000.0,8383000.0,-1006000.0
Other Non Cash Items,12104000.0,11348000.0,1195000.0,545000.0,
Stock Based Compensation,9510000.0,8382000.0,9449000.0,7330000.0,
Provisionand Write Offof Assets,,,-377000.0,1040000.0,2734000.0
Asset Impairment Charge,,-58000.0,0.0,207000.0,9157000.0
Deferred Tax,4685000.0,7007000.0,3201000.0,387000.0,
Deferred Income Tax,4685000.0,7007000.0,3201000.0,387000.0,
Depreciation Amortization Depletion,79423000.0,74590000.0,32081000.0,32094000.0,
Depreciation And Amortization,79423000.0,74590000.0,32081000.0,32094000.0,
Amortization Cash Flow,23961000.0,22613000.0,6658000.0,6781000.0,
Amortization Of Intangibles,23961000.0,22613000.0,6658000.0,6781000.0,
Depreciation,55462000.0,51977000.0,25423000.0,25313000.0,
Operating Gains Losses,-12233000.0,-3629000.0,666000.0,16288000.0,
Earnings Losses From Equity Investments,-15407000.0,-2597000.0,0.0,0.0,
Gain Loss On Investment Securities,3113000.0,,,,
Gain Loss On Sale Of PPE,61000.0,-1032000.0,666000.0,13208000.0,
Gain Loss On Sale Of Business,,0.0,552000.0,3080000.0,18632000.0
Net Income From Continuing Operations,87207000.0,58099000.0,49817000.0,27183000.0,
