,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,3787891.0,903540.0,2769847.0,-1749243.0
Repayment Of Debt,-2679766.0,-3365181.0,-3005833.0,-2337473.0
Issuance Of Debt,,0.0,511315.0,4795000.0
Capital Expenditure,-140450.0,-40789.0,-29188.0,-146788.0
Interest Paid Supplemental Data,2454065.0,1792858.0,1139532.0,1490152.0
Income Tax Paid Supplemental Data,4364.0,25291.0,10392.0,
End Cash Position,5094794.0,3847225.0,6308866.0,6033537.0
Beginning Cash Position,3847225.0,6308866.0,6033537.0,5432793.0
Changes In Cash,1247569.0,-2461641.0,275329.0,600744.0
Financing Cash Flow,-2540322.0,-3365181.0,-2494518.0,2349987.0
Cash Flow From Continuing Financing Activities,-2540322.0,-3365181.0,-2494518.0,2349987.0
Net Other Financing Charges,139444.0,,,-107540.0
Net Issuance Payments Of Debt,-2679766.0,-3365181.0,-2494518.0,2457527.0
Net Short Term Debt Issuance,-960000.0,-250000.0,,0.0
Short Term Debt Payments,-960000.0,-250000.0,,0.0
Short Term Debt Issuance,,,,0.0
Net Long Term Debt Issuance,-1719766.0,-3115181.0,-2494518.0,2457527.0
Long Term Debt Payments,-1719766.0,-3115181.0,-3005833.0,-2337473.0
Long Term Debt Issuance,,0.0,511315.0,4795000.0
Investing Cash Flow,-140450.0,-40789.0,-29188.0,-146788.0
Cash Flow From Continuing Investing Activities,-140450.0,-40789.0,-29188.0,-146788.0
Net PPE Purchase And Sale,-140450.0,-40789.0,-29188.0,-146788.0
Purchase Of PPE,-140450.0,-40789.0,-29188.0,-146788.0
Operating Cash Flow,3928341.0,944329.0,2799035.0,-1602455.0
Cash Flow From Continuing Operating Activities,3928341.0,944329.0,2799035.0,-1602455.0
Change In Working Capital,-1254082.0,-2907503.0,-1208821.0,373671.0
Change In Other Working Capital,-303295.0,-40205.0,2958684.0,-3867824.0
Change In Other Current Liabilities,-5395417.0,-534394.0,3003259.0,0.0
Change In Other Current Assets,1786434.0,1270141.0,,
Change In Payables And Accrued Expense,5125922.0,-1150788.0,-1494783.0,7458259.0
Change In Payable,5125922.0,-1150788.0,-1494783.0,7458259.0
Change In Account Payable,5107211.0,-1157019.0,-1499000.0,7458527.0
Change In Tax Payable,18711.0,6231.0,4217.0,-268.0
Change In Income Tax Payable,18711.0,6231.0,4217.0,-268.0
Change In Prepaid Assets,297804.0,-350755.0,-321422.0,187107.0
Change In Inventory,1056422.0,1535856.0,2357363.0,-1480035.0
Change In Receivables,-3821952.0,-3637358.0,-7711922.0,-1923836.0
Changes In Account Receivables,505576.0,37843.0,-132221.0,2090091.0
Other Non Cash Items,103304.0,133997.0,-2283.0,-42308.0
Stock Based Compensation,770626.0,355878.0,828286.0,711344.0
Asset Impairment Charge,0.0,72099.0,127413.0,-23395.0
Deferred Tax,-13363661.0,-6574463.0,0.0,
Deferred Income Tax,-13363661.0,-6574463.0,0.0,
Depreciation Amortization Depletion,470950.0,688096.0,1029067.0,1032986.0
Depreciation And Amortization,470950.0,688096.0,1029067.0,1032986.0
Depreciation,470950.0,688096.0,,
Operating Gains Losses,,,-4795000.0,
Net Income From Continuing Operations,17201204.0,9176225.0,6820373.0,-3654753.0
