,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,-6931000.0,-10738000.0,6960000.0,1956000.0,
Repurchase Of Capital Stock,,,0.0,-2500000.0,0.0
Repayment Of Debt,-10000000.0,-3000.0,-23702000.0,,
Issuance Of Debt,5527000.0,35000000.0,2500000.0,,
Issuance Of Capital Stock,1000000.0,0.0,6998000.0,11374000.0,
Capital Expenditure,-360000.0,-225000.0,-192000.0,-256000.0,
Interest Paid Supplemental Data,10711000.0,4621000.0,5520000.0,3904000.0,
Income Tax Paid Supplemental Data,232000.0,193000.0,211000.0,57000.0,
End Cash Position,59025000.0,42552000.0,61018000.0,75591000.0,
Beginning Cash Position,42552000.0,61018000.0,75591000.0,47540000.0,
Changes In Cash,16473000.0,-18466000.0,-14573000.0,28051000.0,
Financing Cash Flow,43097000.0,7309000.0,57354000.0,102823000.0,
Cash Flow From Continuing Financing Activities,43097000.0,7309000.0,57354000.0,102823000.0,
Net Other Financing Charges,,,,2500000.0,
Net Preferred Stock Issuance,,0.0,4000000.0,8177000.0,0.0
Preferred Stock Issuance,,0.0,4000000.0,8177000.0,0.0
Net Common Stock Issuance,1000000.0,0.0,2998000.0,697000.0,
Common Stock Payments,,,0.0,-2500000.0,0.0
Common Stock Issuance,1000000.0,0.0,2998000.0,3197000.0,
Net Issuance Payments Of Debt,-4473000.0,34997000.0,-21202000.0,23705000.0,
Net Short Term Debt Issuance,-10000000.0,10000000.0,0.0,,
Short Term Debt Payments,-10000000.0,0.0,,,
Short Term Debt Issuance,0.0,10000000.0,0.0,,
Net Long Term Debt Issuance,5527000.0,24997000.0,-21202000.0,23705000.0,
Long Term Debt Payments,0.0,-3000.0,-23702000.0,,
Long Term Debt Issuance,5527000.0,25000000.0,2500000.0,,
Investing Cash Flow,-20053000.0,-15262000.0,-79079000.0,-76984000.0,
Cash Flow From Continuing Investing Activities,-20053000.0,-15262000.0,-79079000.0,-76984000.0,
Net Other Investing Changes,262000.0,-6682000.0,-32000.0,16000.0,
Net Investment Purchase And Sale,4733000.0,10739000.0,17299000.0,-21840000.0,
Sale Of Investment,5336000.0,10739000.0,17299000.0,52635000.0,
Purchase Of Investment,-603000.0,0.0,0.0,-74475000.0,
Net Investment Properties Purchase And Sale,,,0.0,260000.0,511000.0
Sale Of Investment Properties,,,0.0,260000.0,511000.0
Net PPE Purchase And Sale,-360000.0,-225000.0,-192000.0,-256000.0,
Purchase Of PPE,-360000.0,-225000.0,-192000.0,-256000.0,
Operating Cash Flow,-6571000.0,-10513000.0,7152000.0,2212000.0,
Cash Flow From Continuing Operating Activities,-6571000.0,-10513000.0,7152000.0,2212000.0,
Change In Working Capital,-5346000.0,-7449000.0,5971000.0,5197000.0,
Change In Other Current Liabilities,-3054000.0,-8432000.0,7046000.0,5192000.0,
Change In Other Current Assets,-541000.0,480000.0,-1301000.0,593000.0,
Change In Receivables,-1751000.0,503000.0,226000.0,-588000.0,
Changes In Account Receivables,-1751000.0,503000.0,226000.0,-588000.0,
Other Non Cash Items,,,,-80000.0,-208000.0
Stock Based Compensation,220000.0,91000.0,122000.0,36000.0,
Depreciation Amortization Depletion,965000.0,1058000.0,1029000.0,1017000.0,
Depreciation And Amortization,965000.0,1058000.0,1029000.0,1017000.0,
Operating Gains Losses,-30000.0,-107000.0,,-1193000.0,-66000.0
Gain Loss On Investment Securities,,,0.0,-1193000.0,0.0
Gain Loss On Sale Of PPE,,,,,0.0
Net Income From Continuing Operations,-2977000.0,-4401000.0,-847000.0,-3896000.0,
