,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,129986.0,129986.0,115514.0,
Ordinary Shares Number,107291827.0,82485583.0,69591389.0,48043788.0
Share Issued,107421813.0,82615569.0,69706903.0,48043788.0
Total Debt,6216255.0,0.0,,
Tangible Book Value,143653856.0,80883309.0,156350806.0,37999575.0
Invested Capital,143653856.0,80883309.0,156350806.0,37999575.0
Working Capital,56264921.0,56951919.0,85273763.0,6825455.0
Net Tangible Assets,152703856.0,89933309.0,165400806.0,37999575.0
Capital Lease Obligations,6216255.0,0.0,,
Common Stock Equity,143653856.0,80883309.0,156350806.0,37999575.0
Preferred Stock Equity,9050000.0,9050000.0,9050000.0,
Total Capitalization,152703856.0,89933309.0,165400806.0,37999575.0
Total Equity Gross Minority Interest,152703856.0,89933309.0,165400806.0,37999575.0
Minority Interest,,,,0.0
Stockholders Equity,152703856.0,89933309.0,165400806.0,37999575.0
Gains Losses Not Affecting Retained Earnings,,,,0.0
Treasury Stock,1171679.0,1171679.0,1094859.0,0.0
Retained Earnings,-146909292.0,-131416011.0,-26119408.0,-15700489.0
Additional Paid In Capital,290660609.0,212646143.0,182869159.0,53219626.0
Capital Stock,10124218.0,9874856.0,9745914.0,480438.0
Common Stock,1074218.0,824856.0,695914.0,480438.0
Preferred Stock,9050000.0,9050000.0,9050000.0,0.0
Total Liabilities Net Minority Interest,36624526.0,10487358.0,8274254.0,1893974.0
Total Non Current Liabilities Net Minority Interest,9543264.0,3044004.0,3229648.0,0.0
Other Non Current Liabilities,1883333.0,,,
Tradeand Other Payables Non Current,3196204.0,3044004.0,2767276.0,0.0
Non Current Deferred Liabilities,112251.0,0.0,462372.0,0.0
Non Current Deferred Taxes Liabilities,112251.0,0.0,462372.0,0.0
Long Term Debt And Capital Lease Obligation,4351476.0,0.0,,
Long Term Capital Lease Obligation,4351476.0,0.0,,
Current Liabilities,27081262.0,7443354.0,5044606.0,1893974.0
Current Deferred Liabilities,13073449.0,0.0,,
Current Deferred Revenue,13073449.0,0.0,,
Current Debt And Capital Lease Obligation,1864779.0,,,
Current Capital Lease Obligation,1864779.0,0.0,,
Payables And Accrued Expenses,12143034.0,7443354.0,5044606.0,1893974.0
Current Accrued Expenses,0.0,2100000.0,0.0,
Payables,12143034.0,5343354.0,5044606.0,1893974.0
Other Payable,9775718.0,1714735.0,1875933.0,191536.0
Dueto Related Parties Current,,,0.0,336722.0
Total Tax Payable,50973.0,0.0,559774.0,0.0
Income Tax Payable,50973.0,0.0,559774.0,0.0
Accounts Payable,2316343.0,3628619.0,2608899.0,1365716.0
Total Assets,189328382.0,100420667.0,173675060.0,39893549.0
Total Non Current Assets,105982199.0,36025394.0,83356691.0,31174120.0
Other Non Current Assets,183655.0,68040.0,6714571.0,
Non Current Prepaid Assets,7223251.0,8965160.0,6714571.0,
Non Current Deferred Assets,1883333.0,0.0,58081.0,0.0
Non Current Deferred Taxes Assets,,0.0,58081.0,0.0
Non Current Note Receivables,400000.0,0.0,,
Investments And Advances,4373685.0,1787922.0,1000000.0,0.0
Other Investments,,1787922.0,1000000.0,0.0
Investmentin Financial Assets,4373685.0,1787922.0,1000000.0,0.0
Available For Sale Securities,4373685.0,1787922.0,1000000.0,
Net PPE,91918275.0,25204272.0,75584039.0,31174120.0
Accumulated Depreciation,-20645231.0,-9067879.0,-6608720.0,-3324655.0
Gross PPE,112563506.0,25204272.0,82192759.0,34498775.0
Construction In Progress,55258038.0,2594881.0,43094881.0,1324963.0
Other Properties,57069892.0,22609391.0,39097878.0,33173812.0
Machinery Furniture Equipment,235576.0,,,
Properties,,32217270.0,39097878.0,33173812.0
Current Assets,83346183.0,64395273.0,90318369.0,8719429.0
Other Current Assets,41041931.0,27912630.0,29066900.0,6306725.0
Assets Held For Sale Current,,,,0.0
Current Deferred Assets,1041667.0,0.0,,
Restricted Cash,1320000.0,1320000.0,0.0,
Prepaid Assets,2704568.0,1108697.0,3023477.0,1909800.0
Receivables,13855949.0,736445.0,0.0,97771.0
Other Receivables,13855949.0,,,97771.0
Taxes Receivable,0.0,736445.0,0.0,
Cash Cash Equivalents And Short Term Investments,23382068.0,33317501.0,58227992.0,405133.0
Other Short Term Investments,6521134.0,626441.0,15829464.0,6293922.0
Cash And Cash Equivalents,16860934.0,32691060.0,42398528.0,405133.0
