,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-276278640.0,-64529290.0,23100760.54398,62576212.973948
Tax Rate For Calcs,0.33,0.31,0.212712,0.255334
Normalized EBITDA,18652314000.0,17207647000.0,10853162000.0,5471694000.0
Total Unusual Items,-837208000.0,-208159000.0,108601000.0,245076000.0
Total Unusual Items Excluding Goodwill,-837208000.0,-208159000.0,108601000.0,245076000.0
Net Income From Continuing Operation Net Minority Interest,10203713000.0,9986548000.0,5983747000.0,1972319000.0
Reconciled Depreciation,2069157000.0,2059237000.0,1993342000.0,1934766000.0
Reconciled Cost Of Revenue,10258919000.0,10674904000.0,9863831000.0,9274501000.0
EBITDA,17815106000.0,16999488000.0,10961763000.0,5716770000.0
EBIT,15745949000.0,14940251000.0,8968421000.0,3782004000.0
Net Interest Income,223455000.0,-405257000.0,-640240000.0,-663942000.0
Interest Expense,1125862000.0,855518000.0,842386000.0,926312000.0
Interest Income,1349317000.0,450261000.0,202146000.0,262370000.0
Normalized Income,10764642360.0,10130177710.0,5898246760.54398,1789819212.973948
Net Income From Continuing And Discontinued Operation,10203713000.0,9986548000.0,5983747000.0,1972319000.0
Total Expenses,10578119000.0,10615733000.0,10126987000.0,9348555000.0
Total Operating Income As Reported,15243525000.0,14698149000.0,8657674000.0,3276176000.0
Diluted Average Shares,30000000.0,29999994.0,30000035.0,29999985.0
Basic Average Shares,30000000.0,29999994.0,30000035.0,29999985.0
Diluted EPS,340.1,332.885,199.458,65.744
Basic EPS,340.1,332.885,199.458,65.744
Diluted NI Availto Com Stockholders,10203713000.0,9986548000.0,5983747000.0,1972319000.0
Net Income Common Stockholders,10203713000.0,9986548000.0,5983747000.0,1972319000.0
Net Income,10203713000.0,9986548000.0,5983747000.0,1972319000.0
Minority Interests,-472231000.0,-659376000.0,-413781000.0,-154218000.0
Net Income Including Noncontrolling Interests,10675944000.0,10645924000.0,6397528000.0,2126537000.0
Net Income Continuous Operations,10675944000.0,10645924000.0,6397528000.0,2126537000.0
Tax Provision,3944143000.0,3438809000.0,1728507000.0,729155000.0
Pretax Income,14620087000.0,14084733000.0,8126035000.0,2855692000.0
Other Income Expense,-846893000.0,-208159000.0,108601000.0,243458000.0
Earnings From Equity Interest,-9685000.0,0.0,0.0,-1618000.0
Gain On Sale Of Security,-837208000.0,-208159000.0,108601000.0,245076000.0
Net Non Operating Interest Income Expense,223455000.0,-405257000.0,-640240000.0,-663942000.0
Interest Expense Non Operating,1125862000.0,855518000.0,842386000.0,926312000.0
Interest Income Non Operating,1349317000.0,450261000.0,202146000.0,262370000.0
Operating Income,15243525000.0,14698149000.0,8657674000.0,3276176000.0
Operating Expense,319200000.0,-59171000.0,263156000.0,74054000.0
Other Operating Expenses,,-346232000.0,,-158881000.0
Selling General And Administration,319200000.0,287061000.0,263156000.0,232935000.0
General And Administrative Expense,319200000.0,287061000.0,263156000.0,232935000.0
Other Gand A,319200000.0,287061000.0,263156000.0,232935000.0
Gross Profit,15562725000.0,14638978000.0,8920830000.0,3350230000.0
Cost Of Revenue,10258919000.0,10674904000.0,9863831000.0,9274501000.0
Total Revenue,25821644000.0,25313882000.0,18784661000.0,12624731000.0
Operating Revenue,25821644000.0,25313882000.0,18784661000.0,12624731000.0
