,2024-04-30,2023-04-30,2022-04-30,2021-04-30,2020-04-30
Free Cash Flow,-6973000.0,1100000.0,4113000.0,-4962000.0,
Repurchase Of Capital Stock,-634000.0,-74000.0,0.0,,
Repayment Of Debt,-146000.0,0.0,0.0,-174000.0,
Capital Expenditure,-836000.0,-2872000.0,-2384000.0,-3281000.0,
End Cash Position,2618000.0,10118000.0,9007000.0,4687000.0,
Beginning Cash Position,10118000.0,9007000.0,4687000.0,8342000.0,
Changes In Cash,-7500000.0,1111000.0,4320000.0,-3655000.0,
Financing Cash Flow,-527000.0,11000.0,207000.0,1195000.0,
Cash Flow From Continuing Financing Activities,-527000.0,11000.0,207000.0,1195000.0,
Proceeds From Stock Option Exercised,253000.0,85000.0,207000.0,1369000.0,
Net Common Stock Issuance,-634000.0,-74000.0,0.0,,
Common Stock Payments,-634000.0,-74000.0,0.0,,
Net Issuance Payments Of Debt,-146000.0,0.0,0.0,-174000.0,
Net Long Term Debt Issuance,-146000.0,0.0,0.0,-174000.0,
Long Term Debt Payments,-146000.0,0.0,0.0,-174000.0,
Investing Cash Flow,-836000.0,-2872000.0,-2384000.0,-3169000.0,
Cash Flow From Continuing Investing Activities,-836000.0,-2872000.0,-2384000.0,-3169000.0,
Net Other Investing Changes,,,,112000.0,
Net PPE Purchase And Sale,-836000.0,-2872000.0,-2384000.0,-3281000.0,
Purchase Of PPE,-836000.0,-2872000.0,-2384000.0,-3281000.0,
Operating Cash Flow,-6137000.0,3972000.0,6497000.0,-1681000.0,
Cash Flow From Continuing Operating Activities,-6137000.0,3972000.0,6497000.0,-1681000.0,
Change In Working Capital,-3823000.0,4243000.0,2336000.0,-4197000.0,
Change In Other Working Capital,-683000.0,1706000.0,4815000.0,441000.0,
Change In Other Current Liabilities,-1169000.0,-907000.0,-631000.0,-239000.0,
Change In Other Current Assets,-169000.0,0.0,,,0.0
Change In Payables And Accrued Expense,356000.0,2320000.0,1157000.0,-1562000.0,
Change In Accrued Expense,-109000.0,-145000.0,183000.0,-316000.0,
Change In Payable,465000.0,2465000.0,974000.0,-1246000.0,
Change In Account Payable,465000.0,2465000.0,974000.0,-1246000.0,
Change In Prepaid Assets,-167000.0,-184000.0,-187000.0,-572000.0,
Change In Receivables,-1991000.0,1308000.0,-2818000.0,-2265000.0,
Changes In Account Receivables,-1991000.0,1308000.0,-2818000.0,-2265000.0,
Other Non Cash Items,1066000.0,952000.0,786000.0,323000.0,
Stock Based Compensation,1118000.0,864000.0,912000.0,598000.0,
Provisionand Write Offof Assets,476000.0,195000.0,292000.0,49000.0,
Asset Impairment Charge,0.0,807000.0,0.0,0.0,
Depreciation Amortization Depletion,1867000.0,2246000.0,1627000.0,1184000.0,
Depreciation And Amortization,1867000.0,2246000.0,1627000.0,1184000.0,
Operating Gains Losses,435000.0,,-4000.0,-75000.0,-52000.0
Gain Loss On Sale Of PPE,435000.0,0.0,-4000.0,0.0,
Net Income From Continuing Operations,-7276000.0,-5335000.0,548000.0,362000.0,
