,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-971670.0,0.0,0.0,-856356.1
Tax Rate For Calcs,0.21,0.21,0.0022,0.0421
Normalized EBITDA,-23328000.0,-37294000.0,-80497000.0,-25110000.0
Total Unusual Items,-4627000.0,0.0,0.0,-20341000.0
Total Unusual Items Excluding Goodwill,-4627000.0,0.0,0.0,-20341000.0
Net Income From Continuing Operation Net Minority Interest,-31544000.0,-41658000.0,-84349000.0,-64384000.0
Reconciled Depreciation,158000.0,166000.0,1657000.0,1843000.0
Reconciled Cost Of Revenue,1126000.0,3306000.0,1382000.0,198000.0
EBITDA,-27955000.0,-37294000.0,-80497000.0,-45451000.0
EBIT,-28113000.0,-37460000.0,-82154000.0,-47294000.0
Net Interest Income,-3417000.0,-4170000.0,-2391000.0,49000.0
Interest Expense,3417000.0,4170000.0,2391000.0,
Interest Income,,,,48873.0
Normalized Income,-27888670.0,-41658000.0,-84349000.0,-44899356.1
Net Income From Continuing And Discontinued Operation,-31544000.0,-41658000.0,-84376000.0,-63500000.0
Total Expenses,25368000.0,55491000.0,87532000.0,53993000.0
Diluted Average Shares,277727.0,39182.0,35298.0,1283186.0
Basic Average Shares,277727.0,39182.0,35298.0,1283186.0
Diluted EPS,-114.0,-1063.199991,-2390.399982,-2476.799981
Basic EPS,-114.0,-1063.199991,-2390.399982,-2476.799981
Diluted NI Availto Com Stockholders,-31544000.0,-41658000.0,-84376000.0,-57638000.0
Net Income Common Stockholders,-31544000.0,-41658000.0,-84376000.0,-57638000.0
Otherunder Preferred Stock Dividend,,,-1500000.0,-5862000.0
Net Income,-31544000.0,-41658000.0,-84376000.0,-63500000.0
Net Income Including Noncontrolling Interests,-31544000.0,-41658000.0,-84376000.0,-63500000.0
Net Income Discontinuous Operations,,0.0,-27000.0,884000.0
Net Income Continuous Operations,-31544000.0,-41658000.0,-84349000.0,-64384000.0
Tax Provision,14000.0,28000.0,-196000.0,-2793000.0
Pretax Income,-31530000.0,-41630000.0,-84545000.0,-67177000.0
Other Income Expense,-4669000.0,-20000.0,-20000.0,-19932000.0
Other Non Operating Income Expenses,-42000.0,-20000.0,-20000.0,409000.0
Special Income Charges,-3907000.0,0.0,0.0,-25549000.0
Other Special Charges,,,,25549000.0
Impairment Of Capital Assets,3907000.0,0.0,,
Restructuring And Mergern Acquisition,,,,0.0
Gain On Sale Of Security,-720000.0,,,5208000.0
Net Non Operating Interest Income Expense,-3417000.0,-4170000.0,-2391000.0,49000.0
Total Other Finance Cost,,,2391000.0,-49000.0
Interest Expense Non Operating,3417000.0,4170000.0,2391000.0,
Interest Income Non Operating,,,,48873.0
Operating Income,-23444000.0,-37440000.0,-82134000.0,-47294000.0
Operating Expense,24084000.0,52057000.0,86041000.0,53693000.0
Depreciation Amortization Depletion Income Statement,0.0,38000.0,1548000.0,1741000.0
Depreciation And Amortization In Income Statement,0.0,38000.0,1548000.0,1741000.0
Amortization,0.0,38000.0,1548000.0,1741000.0
Amortization Of Intangibles Income Statement,0.0,38000.0,1548000.0,1741000.0
Research And Development,13784000.0,31308000.0,59835000.0,32193000.0
Selling General And Administration,10300000.0,20711000.0,24658000.0,19759000.0
Selling And Marketing Expense,33000.0,76000.0,1657000.0,2341000.0
General And Administrative Expense,10267000.0,20635000.0,23001000.0,17418000.0
Other Gand A,6107000.0,8178000.0,11402000.0,7583000.0
Salaries And Wages,4160000.0,12457000.0,11599000.0,9835000.0
Gross Profit,640000.0,14617000.0,3907000.0,6399000.0
Cost Of Revenue,1284000.0,3434000.0,1491000.0,300000.0
Total Revenue,1924000.0,18051000.0,5398000.0,6699000.0
Operating Revenue,1924000.0,18051000.0,5398000.0,6699000.0
