,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,27410532.0,26553681.0,25378520.0,24812487.0
Share Issued,27410532.0,26553681.0,25378520.0,24812487.0
Total Debt,15335000.0,13400000.0,8203000.0,0.0
Tangible Book Value,273934000.0,272802000.0,322818000.0,415691000.0
Invested Capital,391269000.0,399150000.0,411740000.0,415691000.0
Working Capital,247968000.0,256160000.0,328857000.0,408718000.0
Net Tangible Assets,273934000.0,272802000.0,322818000.0,415691000.0
Capital Lease Obligations,15335000.0,13400000.0,8203000.0,0.0
Common Stock Equity,391269000.0,399150000.0,411740000.0,415691000.0
Total Capitalization,391269000.0,399150000.0,411740000.0,415691000.0
Total Equity Gross Minority Interest,391269000.0,399150000.0,411740000.0,415691000.0
Stockholders Equity,391269000.0,399150000.0,411740000.0,415691000.0
Gains Losses Not Affecting Retained Earnings,136000.0,-381000.0,0.0,
Other Equity Adjustments,136000.0,-381000.0,,
Retained Earnings,-218371000.0,-160905000.0,-93767000.0,-62496000.0
Additional Paid In Capital,609477000.0,560409000.0,505482000.0,478162000.0
Capital Stock,27000.0,27000.0,25000.0,25000.0
Common Stock,27000.0,27000.0,25000.0,25000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,62071000.0,48179000.0,50832000.0,23637000.0
Total Non Current Liabilities Net Minority Interest,14404000.0,12051000.0,25946000.0,2761000.0
Other Non Current Liabilities,,,18287000.0,1026000.0
Employee Benefits,,,,1735000.0
Non Current Deferred Liabilities,206000.0,428000.0,635000.0,1735000.0
Non Current Deferred Revenue,,,0.0,1735000.0
Non Current Deferred Taxes Liabilities,206000.0,428000.0,635000.0,0.0
Long Term Debt And Capital Lease Obligation,14198000.0,11623000.0,7024000.0,0.0
Long Term Capital Lease Obligation,14198000.0,11623000.0,7024000.0,0.0
Current Liabilities,47667000.0,36128000.0,24886000.0,20876000.0
Other Current Liabilities,849000.0,415000.0,663000.0,352000.0
Current Deferred Liabilities,,,0.0,6615000.0
Current Deferred Revenue,,,0.0,6615000.0
Current Deferred Taxes Liabilities,,,,276000.0
Current Debt And Capital Lease Obligation,1137000.0,1777000.0,1179000.0,
Current Capital Lease Obligation,1137000.0,1777000.0,1179000.0,0.0
Pensionand Other Post Retirement Benefit Plans Current,29841000.0,25258000.0,16243000.0,9644000.0
Payables And Accrued Expenses,15840000.0,8678000.0,6801000.0,4265000.0
Current Accrued Expenses,5572000.0,3947000.0,4255000.0,1891000.0
Interest Payable,,,,0.0
Payables,10268000.0,4731000.0,2546000.0,2374000.0
Total Tax Payable,,37000.0,695000.0,276000.0
Income Tax Payable,,,,62000.0
Accounts Payable,10268000.0,4731000.0,2546000.0,2098000.0
Total Assets,453340000.0,447329000.0,462572000.0,439328000.0
Total Non Current Assets,157705000.0,155041000.0,108829000.0,9734000.0
Other Non Current Assets,1440000.0,1110000.0,1715000.0,1536000.0
Non Current Accounts Receivable,1191000.0,1087000.0,1308000.0,1096000.0
Goodwill And Other Intangible Assets,117335000.0,126348000.0,88922000.0,0.0
Other Intangible Assets,106643000.0,115656000.0,88922000.0,
Goodwill,10692000.0,10692000.0,0.0,
Net PPE,37739000.0,26496000.0,16884000.0,7102000.0
Accumulated Depreciation,-8111000.0,-7848000.0,-3042000.0,-1654000.0
Gross PPE,45850000.0,34344000.0,19926000.0,8756000.0
Leases,9990000.0,5171000.0,5044000.0,1388000.0
Construction In Progress,637000.0,1275000.0,27000.0,3590000.0
Other Properties,28778000.0,21902000.0,11110000.0,2037000.0
Machinery Furniture Equipment,6445000.0,5996000.0,3745000.0,1741000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,295635000.0,292288000.0,353743000.0,429594000.0
Other Current Assets,6292000.0,6207000.0,4807000.0,4766000.0
Prepaid Assets,,,4807000.0,4766000.0
Inventory,7942000.0,3980000.0,2021000.0,2217000.0
Receivables,38302000.0,23476000.0,17282000.0,12759000.0
Accounts Receivable,38302000.0,23476000.0,17282000.0,12759000.0
Cash Cash Equivalents And Short Term Investments,243099000.0,258625000.0,329633000.0,409852000.0
Other Short Term Investments,144258000.0,135677000.0,0.0,
Cash And Cash Equivalents,98841000.0,122948000.0,329633000.0,409852000.0
