,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Treasury Shares Number,7201708.0,7507391.0,7739071.0,7983943.0,
Ordinary Shares Number,49776955.0,48635740.0,48286439.0,48040676.0,
Share Issued,56978663.0,56143131.0,56025510.0,56024619.0,
Net Debt,495100000.0,648500000.0,537600000.0,407100000.0,
Total Debt,703000000.0,702100000.0,701700000.0,703500000.0,
Tangible Book Value,1386300000.0,1126000000.0,1053900000.0,1107800000.0,
Invested Capital,2323000000.0,2089100000.0,2022300000.0,2086800000.0,
Working Capital,1124900000.0,822500000.0,743800000.0,811100000.0,
Net Tangible Assets,1386300000.0,1126000000.0,1053900000.0,1107800000.0,
Capital Lease Obligations,8800000.0,9100000.0,9900000.0,9000000.0,
Common Stock Equity,1628800000.0,1396100000.0,1330500000.0,1392300000.0,
Total Capitalization,2323000000.0,2089100000.0,2022300000.0,2086800000.0,
Total Equity Gross Minority Interest,1628800000.0,1396100000.0,1330500000.0,1392300000.0,
Stockholders Equity,1628800000.0,1396100000.0,1330500000.0,1392300000.0,
Gains Losses Not Affecting Retained Earnings,-93900000.0,-143000000.0,-173500000.0,-192300000.0,
Other Equity Adjustments,-93900000.0,-143000000.0,-173500000.0,-192300000.0,
Treasury Stock,289300000.0,298000000.0,307400000.0,317400000.0,
Retained Earnings,1374500000.0,1228000000.0,1211000000.0,1299300000.0,
Additional Paid In Capital,352600000.0,328400000.0,320300000.0,322600000.0,
Capital Stock,284900000.0,280700000.0,280100000.0,280100000.0,
Common Stock,284900000.0,280700000.0,280100000.0,280100000.0,
Total Liabilities Net Minority Interest,1662900000.0,1657800000.0,1601800000.0,1578900000.0,
Total Non Current Liabilities Net Minority Interest,1196600000.0,1198400000.0,1226200000.0,1272600000.0,
Other Non Current Liabilities,99600000.0,99200000.0,98000000.0,100000000.0,
Employee Benefits,228700000.0,235900000.0,274000000.0,321200000.0,
Non Current Pension And Other Postretirement Benefit Plans,228700000.0,235900000.0,274000000.0,321200000.0,
Non Current Deferred Liabilities,174100000.0,170300000.0,162400000.0,156900000.0,
Non Current Deferred Taxes Liabilities,174100000.0,170300000.0,162400000.0,156900000.0,
Long Term Debt And Capital Lease Obligation,694200000.0,693000000.0,691800000.0,694500000.0,
Long Term Capital Lease Obligation,,,,35500000.0,50300000.0
Long Term Debt,694200000.0,693000000.0,691800000.0,694500000.0,
Current Liabilities,466300000.0,459400000.0,375600000.0,306300000.0,
Other Current Liabilities,3600000.0,6400000.0,300000.0,4200000.0,
Current Deferred Liabilities,12300000.0,14000000.0,14400000.0,8600000.0,
Current Deferred Revenue,12300000.0,14000000.0,14400000.0,8600000.0,
Current Debt And Capital Lease Obligation,8800000.0,9100000.0,9900000.0,9000000.0,
Current Capital Lease Obligation,8800000.0,9100000.0,9900000.0,9000000.0,
Current Debt,,,,,170000000.0
Line Of Credit,,,,,170000000.0
Pensionand Other Post Retirement Benefit Plans Current,140300000.0,111800000.0,70700000.0,99300000.0,
Payables And Accrued Expenses,301300000.0,318100000.0,280300000.0,185200000.0,
Current Accrued Expenses,32200000.0,32600000.0,31500000.0,42300000.0,
Interest Payable,18500000.0,18500000.0,18400000.0,16200000.0,
Payables,269100000.0,285500000.0,248800000.0,142900000.0,
Total Tax Payable,5200000.0,7400000.0,6700000.0,500000.0,
Income Tax Payable,1000000.0,2500000.0,400000.0,500000.0,
Accounts Payable,263900000.0,278100000.0,242100000.0,142400000.0,
Total Assets,3291700000.0,3053900000.0,2932300000.0,2971200000.0,
Total Non Current Assets,1700500000.0,1772000000.0,1812900000.0,1853800000.0,
Other Non Current Assets,115300000.0,111500000.0,109800000.0,106500000.0,
Non Current Deferred Assets,7500000.0,6600000.0,5700000.0,5300000.0,
Non Current Deferred Taxes Assets,7500000.0,6600000.0,5700000.0,5300000.0,
Goodwill And Other Intangible Assets,242500000.0,270100000.0,276600000.0,284500000.0,
Other Intangible Assets,15200000.0,28700000.0,35200000.0,43100000.0,
Goodwill,227300000.0,241400000.0,241400000.0,241400000.0,
Net PPE,1335200000.0,1383800000.0,1420800000.0,1457500000.0,
Accumulated Depreciation,-2016000000.0,-1916000000.0,-1798700000.0,-1692400000.0,
Gross PPE,3351200000.0,3299800000.0,3219500000.0,3149900000.0,
Construction In Progress,68200000.0,92700000.0,66500000.0,120000000.0,
Other Properties,,,,34300000.0,52000000.0
Machinery Furniture Equipment,2679700000.0,2611600000.0,2568200000.0,2455800000.0,
Buildings And Improvements,562700000.0,555500000.0,546500000.0,537600000.0,
Land And Improvements,40600000.0,40000000.0,38300000.0,36500000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1591200000.0,1281900000.0,1119400000.0,1117400000.0,
Other Current Assets,94100000.0,66400000.0,86800000.0,95600000.0,
Inventory,735400000.0,639700000.0,496100000.0,425700000.0,
Finished Goods,140900000.0,111900000.0,107100000.0,104500000.0,
Work In Process,430500000.0,370100000.0,261200000.0,206200000.0,
Raw Materials,164000000.0,157700000.0,127800000.0,115000000.0,
Receivables,562600000.0,531300000.0,382300000.0,308700000.0,
Accounts Receivable,562600000.0,531300000.0,382300000.0,308700000.0,
Allowance For Doubtful Accounts Receivable,-6900000.0,-7400000.0,-5400000.0,-6500000.0,
Gross Accounts Receivable,569500000.0,538700000.0,387700000.0,315200000.0,
Cash Cash Equivalents And Short Term Investments,199100000.0,44500000.0,154200000.0,287400000.0,
Cash And Cash Equivalents,199100000.0,44500000.0,154200000.0,287400000.0,
Cash Financial,,,,287400000.0,
