,2024-09-30,2023-09-30,2022-09-30,2021-09-30
Tax Effect Of Unusual Items,13599585.492228,0.0,0.0,0.0
Tax Rate For Calcs,0.311917,0.21,0.285714,0.090373
Normalized EBITDA,259500000.0,244000000.0,223300000.0,230200000.0
Total Unusual Items,43600000.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,43600000.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,66400000.0,-7700000.0,14000000.0,46300000.0
Reconciled Depreciation,144200000.0,149700000.0,150400000.0,137000000.0
Reconciled Cost Of Revenue,2013100000.0,2031900000.0,2000900000.0,1818100000.0
EBITDA,303100000.0,244000000.0,223300000.0,230200000.0
EBIT,158900000.0,94300000.0,72900000.0,93200000.0
Net Interest Income,-62400000.0,-97400000.0,-53300000.0,-42300000.0
Interest Expense,62400000.0,97400000.0,53300000.0,42300000.0
Normalized Income,36399585.492228,-7700000.0,14000000.0,46300000.0
Net Income From Continuing And Discontinued Operation,66400000.0,-7700000.0,14000000.0,46300000.0
Total Expenses,2653800000.0,2715000000.0,2686200000.0,2463100000.0
Total Operating Income As Reported,156900000.0,101000000.0,88400000.0,90500000.0
Diluted Average Shares,96076000.0,93412000.0,97900000.0,105200000.0
Basic Average Shares,94673000.0,93412000.0,97900000.0,105200000.0
Diluted EPS,0.2,-0.12,0.14,0.44
Basic EPS,0.21,-0.12,0.14,0.44
Diluted NI Availto Com Stockholders,19500000.0,-10900000.0,14000000.0,46300000.0
Net Income Common Stockholders,19500000.0,-10900000.0,14000000.0,46300000.0
Preferred Stock Dividends,46900000.0,3200000.0,,
Net Income,66400000.0,-7700000.0,14000000.0,46300000.0
Net Income Including Noncontrolling Interests,66400000.0,-7700000.0,14000000.0,46300000.0
Net Income Continuous Operations,66400000.0,-7700000.0,14000000.0,46300000.0
Tax Provision,30100000.0,4600000.0,5600000.0,4600000.0
Pretax Income,96500000.0,-3100000.0,19600000.0,50900000.0
Other Income Expense,45600000.0,-6700000.0,-15500000.0,2700000.0
Other Non Operating Income Expenses,2000000.0,-6700000.0,-15500000.0,2700000.0
Special Income Charges,43600000.0,0.0,0.0,
Gain On Sale Of Business,43600000.0,0.0,0.0,
Net Non Operating Interest Income Expense,-62400000.0,-97400000.0,-53300000.0,-42300000.0
Interest Expense Non Operating,62400000.0,97400000.0,53300000.0,42300000.0
Operating Income,113300000.0,101000000.0,88400000.0,90500000.0
Operating Expense,532300000.0,577900000.0,586400000.0,560300000.0
Depreciation Amortization Depletion Income Statement,35800000.0,44500000.0,51500000.0,52300000.0
Depreciation And Amortization In Income Statement,35800000.0,44500000.0,51500000.0,52300000.0
Amortization,35800000.0,44500000.0,51500000.0,52300000.0
Amortization Of Intangibles Income Statement,35800000.0,44500000.0,51500000.0,52300000.0
Selling General And Administration,496500000.0,533400000.0,534900000.0,508000000.0
Gross Profit,645600000.0,678900000.0,674800000.0,650800000.0
Cost Of Revenue,2121500000.0,2137100000.0,2099800000.0,1902800000.0
Total Revenue,2767100000.0,2816000000.0,2774600000.0,2553600000.0
Operating Revenue,2772800000.0,2824500000.0,2780800000.0,2553600000.0
