,2024-07-31,2023-07-31,2022-07-31,2021-07-31,2020-07-31
Free Cash Flow,17598708.0,88168869.0,65787764.0,18128322.0,
Repurchase Of Capital Stock,-2247478.0,-9530241.0,-2289776.0,-2929880.0,
Repayment Of Debt,,,-6716022.0,-5600000.0,-20369761.0
Issuance Of Debt,,,6338234.0,5914957.0,20179330.0
End Cash Position,0.0,384000.0,1564000.0,566000.0,
Beginning Cash Position,384000.0,1564000.0,566000.0,0.0,
Changes In Cash,-384000.0,-1180000.0,998000.0,566000.0,
Financing Cash Flow,-17982708.0,-89348869.0,-64789764.0,-17562322.0,
Net Other Financing Charges,4998.0,-64475847.0,-43659989.0,0.0,
Cash Dividends Paid,-15745204.0,-15342781.0,-18462211.0,-14947399.0,
Common Stock Dividend Paid,-15745204.0,-15342781.0,-18462211.0,-14947399.0,
Net Preferred Stock Issuance,0.0,,,,
Preferred Stock Payments,0.0,,,,
Net Common Stock Issuance,-2247478.0,-9530241.0,-2289776.0,-2929880.0,
Common Stock Payments,-2247478.0,-9530241.0,-2289776.0,-2929880.0,
Net Issuance Payments Of Debt,4976.0,0.0,-377788.0,314957.0,
Net Long Term Debt Issuance,4976.0,0.0,-377788.0,314957.0,
Long Term Debt Payments,,,-6716022.0,-5600000.0,-20369761.0
Long Term Debt Issuance,,,6338234.0,5914957.0,20179330.0
Operating Cash Flow,17598708.0,88168869.0,65787764.0,18128322.0,
Change In Working Capital,-176138.0,-689089.0,1458769.0,58382.0,
Change In Other Current Liabilities,0.0,0.0,0.0,0.0,
Change In Accrued Expense,8125.0,-47991.0,43067.0,4020.0,
Change In Payable,-226163.0,-183099.0,301357.0,3252.0,
Change In Prepaid Assets,-21503.0,-4076.0,18257.0,-7776.0,
Change In Receivables,63403.0,-453923.0,1096088.0,58886.0,
Other Non Cash Items,1239418.0,2774911.0,7192707.0,8399175.0,
Gain Loss On Investment Securities,4525038.0,85593691.0,129655637.0,-18538856.0,
Net Income From Continuing Operations,12010390.0,489356.0,-72519349.0,28209621.0,
