,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Tax Effect Of Unusual Items,1000.0,-2867625.0,5598625.0,-8713375.0,
Tax Rate For Calcs,0.125,0.125,0.125,0.125,
Normalized EBITDA,400024000.0,267940000.0,239653000.0,298733000.0,
Total Unusual Items,8000.0,-22941000.0,44789000.0,-69707000.0,
Total Unusual Items Excluding Goodwill,8000.0,-22941000.0,44789000.0,-69707000.0,
Net Income From Continuing Operation Net Minority Interest,173682000.0,-185978000.0,-54331000.0,-85229000.0,
Reconciled Depreciation,151764000.0,162428000.0,175681000.0,173212000.0,
Reconciled Cost Of Revenue,1574741000.0,1525051000.0,1371542000.0,1180495000.0,
EBITDA,400032000.0,244999000.0,284442000.0,229026000.0,
EBIT,248268000.0,82571000.0,108761000.0,55814000.0,
Net Interest Income,-119822000.0,-112793000.0,-99430000.0,-119368000.0,
Interest Expense,119822000.0,112793000.0,99430000.0,119368000.0,
Normalized Income,173675000.0,-165904625.0,-93521375.0,-24235375.0,
Net Income From Continuing And Discontinued Operation,173682000.0,-185978000.0,-54331000.0,-85229000.0,
Total Expenses,3044082000.0,2972952000.0,2826654000.0,2450810000.0,
Total Operating Income As Reported,247351000.0,57309000.0,47298000.0,123510000.0,
Diluted Average Shares,27004687.0,26252860.0,26094842.0,25996572.0,
Basic Average Shares,26151968.0,26252860.0,26094842.0,25996572.0,
Diluted EPS,6.43,-7.08,-2.08,-3.28,
Basic EPS,6.64,-7.08,-2.08,-3.28,
Diluted NI Availto Com Stockholders,173682000.0,-185978000.0,-54331000.0,-85229000.0,
Net Income Common Stockholders,173682000.0,-185978000.0,-54331000.0,-85229000.0,
Net Income,173682000.0,-185978000.0,-54331000.0,-85229000.0,
Minority Interests,-4126000.0,-263000.0,-3761000.0,-2772000.0,
Net Income Including Noncontrolling Interests,177808000.0,-185715000.0,-50570000.0,-82457000.0,
Net Income Continuous Operations,177808000.0,-185715000.0,-50570000.0,-82457000.0,
Tax Provision,-49362000.0,155493000.0,59901000.0,18903000.0,
Pretax Income,128446000.0,-30222000.0,9331000.0,-63554000.0,
Other Income Expense,494000.0,-24104000.0,47860000.0,-69337000.0,
Other Non Operating Income Expenses,486000.0,-1163000.0,3071000.0,370000.0,
Special Income Charges,-1089000.0,-42602000.0,-13603000.0,-49984000.0,
Gain On Sale Of Business,,,,,0.0
Other Special Charges,666000.0,-6764000.0,,48343000.0,
Impairment Of Capital Assets,0.0,5609000.0,0.0,0.0,
Restructuring And Mergern Acquisition,423000.0,43757000.0,13603000.0,1641000.0,
Gain On Sale Of Security,1097000.0,19661000.0,58392000.0,-19723000.0,
Net Non Operating Interest Income Expense,-119822000.0,-112793000.0,-99430000.0,-119368000.0,
Interest Expense Non Operating,119822000.0,112793000.0,99430000.0,119368000.0,
Operating Income,247774000.0,106675000.0,60901000.0,125151000.0,
Operating Expense,1349020000.0,1332327000.0,1333928000.0,1150921000.0,
Depreciation Amortization Depletion Income Statement,31443000.0,46854000.0,54497000.0,53818000.0,
Depreciation And Amortization In Income Statement,31443000.0,46854000.0,54497000.0,53818000.0,
Amortization,31443000.0,46854000.0,54497000.0,53818000.0,
Amortization Of Intangibles Income Statement,31443000.0,46854000.0,54497000.0,53818000.0,
Research And Development,321968000.0,302257000.0,292845000.0,253060000.0,
Selling General And Administration,995609000.0,983216000.0,986586000.0,844043000.0,
Selling And Marketing Expense,789872000.0,773970000.0,789241000.0,648391000.0,
General And Administrative Expense,205737000.0,209246000.0,197345000.0,195652000.0,
Other Gand A,205737000.0,209246000.0,197345000.0,195652000.0,
Salaries And Wages,,26206000.0,35646000.0,27584000.0,
Gross Profit,1596794000.0,1439002000.0,1394829000.0,1276072000.0,
Cost Of Revenue,1695062000.0,1640625000.0,1492726000.0,1299889000.0,
Total Revenue,3291856000.0,3079627000.0,2887555000.0,2575961000.0,
Operating Revenue,3291856000.0,3079627000.0,2887555000.0,2575961000.0,
