,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,377328.5,52845.627652,0.0,0.0,
Tax Rate For Calcs,0.25,0.016502,0.231486,0.25,
Normalized EBITDA,-625377.0,-7750.0,268987.0,-3444146.0,
Total Unusual Items,1509314.0,3202288.0,,,-475003.0
Total Unusual Items Excluding Goodwill,1509314.0,3202288.0,,,-475003.0
Net Income From Continuing Operation Net Minority Interest,-3109418.0,1319657.0,77998.0,-3590169.0,
Reconciled Depreciation,328947.0,344896.0,157604.0,101014.0,
Reconciled Cost Of Revenue,4038668.0,6103110.0,10627380.0,25921936.0,
EBITDA,883937.0,3194538.0,268987.0,-3444146.0,
EBIT,554990.0,2849642.0,111383.0,-3545160.0,
Net Interest Income,-3645926.0,-1499379.0,-2073.0,-18912.0,
Interest Expense,3652803.0,1507842.0,9891.0,19142.0,
Interest Income,6877.0,8463.0,7818.0,230.0,
Normalized Income,-4241403.5,-1829785.372348,77998.0,-3590169.0,
Net Income From Continuing And Discontinued Operation,-3109418.0,1319657.0,77998.0,-3590169.0,
Total Expenses,6255905.0,8376784.0,12747639.0,28342933.0,
Total Operating Income As Reported,-1131196.0,-462915.0,-57005.0,-3608174.0,
Diluted Average Shares,4387187.0,3568001.0,2669300.0,2581799.0,
Basic Average Shares,4387187.0,3034097.0,2669300.0,2581799.0,
Diluted EPS,-0.71,0.4,0.02922,-1.4,
Basic EPS,-0.71,0.4,0.02922,-1.4,
Diluted NI Availto Com Stockholders,-3109418.0,1319657.0,77998.0,-3590169.0,
Net Income Common Stockholders,-3109418.0,1319657.0,77998.0,-3590169.0,
Net Income,-3109418.0,1319657.0,77998.0,-3590169.0,
Net Income Including Noncontrolling Interests,-3109418.0,1319657.0,77998.0,-3590169.0,
Net Income Continuous Operations,-3109418.0,1319657.0,77998.0,-3590169.0,
Tax Provision,11605.0,22143.0,23494.0,25867.0,
Pretax Income,-3097813.0,1341800.0,101492.0,-3564302.0,
Other Income Expense,1650265.0,3273792.0,160570.0,62784.0,
Other Non Operating Income Expenses,140951.0,71504.0,160570.0,62784.0,
Special Income Charges,-696322.0,0.0,,,-475003.0
Other Special Charges,697318.0,,,,
Impairment Of Capital Assets,,,,,475003.0
Restructuring And Mergern Acquisition,-996.0,0.0,,,
Gain On Sale Of Security,2205636.0,3202288.0,,,
Net Non Operating Interest Income Expense,-3645926.0,-1499379.0,-2073.0,-18912.0,
Interest Expense Non Operating,3652803.0,1507842.0,9891.0,19142.0,
Interest Income Non Operating,6877.0,8463.0,7818.0,230.0,
Operating Income,-1102152.0,-432613.0,-57005.0,-3608174.0,
Operating Expense,2217237.0,2273674.0,2120259.0,2420997.0,
Other Operating Expenses,-29044.0,-30302.0,,,
Selling General And Administration,2246281.0,2303976.0,2120259.0,2420997.0,
Selling And Marketing Expense,130603.0,78769.0,206251.0,413654.0,
General And Administrative Expense,2115678.0,2225207.0,1914008.0,2007343.0,
Other Gand A,2115678.0,2225207.0,1914008.0,2007343.0,
Gross Profit,1115085.0,1841061.0,2063254.0,-1187177.0,
Cost Of Revenue,4038668.0,6103110.0,10627380.0,25921936.0,
Total Revenue,5153753.0,7944171.0,12690633.0,24734759.0,
Operating Revenue,5153753.0,7944171.0,12690633.0,24734759.0,
