,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,110212000.0,29664000.0,33136000.0,38440000.0
Repurchase Of Capital Stock,-2429000.0,-563000.0,-81000.0,-51000.0
Repayment Of Debt,-200000000.0,-45000000.0,-25000000.0,-55000000.0
Issuance Of Debt,125000000.0,5000000.0,0.0,30516000.0
Capital Expenditure,-31378000.0,-34821000.0,-29833000.0,-35890000.0
Interest Paid Supplemental Data,10992000.0,11209000.0,,
Income Tax Paid Supplemental Data,5773000.0,93000.0,,
End Cash Position,20746000.0,0.0,18799000.0,10364000.0
Beginning Cash Position,0.0,18799000.0,10364000.0,325000.0
Changes In Cash,20746000.0,-18799000.0,8435000.0,10039000.0
Financing Cash Flow,-82242000.0,-41759000.0,-25106000.0,-28401000.0
Cash Flow From Continuing Financing Activities,-82242000.0,-41759000.0,-25106000.0,-28401000.0
Net Other Financing Charges,-7242000.0,-1759000.0,-106000.0,-131000.0
Cash Dividends Paid,,,0.0,-3786000.0
Common Stock Dividend Paid,,,,-3786000.0
Net Common Stock Issuance,-2429000.0,-563000.0,-81000.0,-51000.0
Common Stock Payments,-2429000.0,-563000.0,-81000.0,-51000.0
Net Issuance Payments Of Debt,-75000000.0,-40000000.0,-25000000.0,-24484000.0
Net Short Term Debt Issuance,,,-25000000.0,-30000000.0
Short Term Debt Payments,,,-25000000.0,-55000000.0
Short Term Debt Issuance,,,0.0,25000000.0
Net Long Term Debt Issuance,-75000000.0,-40000000.0,-25000000.0,-24484000.0
Long Term Debt Payments,-200000000.0,-45000000.0,-25000000.0,-55000000.0
Long Term Debt Issuance,125000000.0,5000000.0,0.0,30516000.0
Investing Cash Flow,-38602000.0,-41525000.0,-29428000.0,-35890000.0
Cash Flow From Continuing Investing Activities,-38602000.0,-41525000.0,-29428000.0,-35890000.0
Net Other Investing Changes,-7224000.0,-6704000.0,405000.0,
Net Business Purchase And Sale,,,,0.0
Sale Of Business,,,,0.0
Net PPE Purchase And Sale,-31378000.0,-34821000.0,-29833000.0,-35890000.0
Purchase Of PPE,-31378000.0,-34821000.0,-29833000.0,-35890000.0
Operating Cash Flow,141590000.0,64485000.0,62969000.0,74330000.0
Cash Flow From Continuing Operating Activities,141590000.0,64485000.0,62969000.0,74330000.0
Change In Working Capital,8517000.0,14812000.0,12395000.0,-10661000.0
Change In Other Working Capital,-762000.0,2142000.0,-384000.0,-474000.0
Change In Payables And Accrued Expense,-31501000.0,13812000.0,73655000.0,-9803000.0
Change In Prepaid Assets,-482000.0,-3957000.0,296000.0,-2334000.0
Change In Receivables,41262000.0,2815000.0,-61172000.0,1950000.0
Changes In Account Receivables,41262000.0,2815000.0,-61172000.0,1950000.0
Other Non Cash Items,8695000.0,6807000.0,6941000.0,27128000.0
Stock Based Compensation,5280000.0,2964000.0,1047000.0,-112000.0
Asset Impairment Charge,98000.0,1000.0,95000.0,477230000.0
Deferred Tax,-253796000.0,0.0,,
Deferred Income Tax,-253796000.0,0.0,,
Depreciation Amortization Depletion,28004000.0,23950000.0,28068000.0,40268000.0
Operating Gains Losses,-47958000.0,-41924000.0,46493000.0,4507000.0
Gain Loss On Investment Securities,-47958000.0,-41924000.0,52009000.0,4507000.0
Net Income From Continuing Operations,392750000.0,57875000.0,-32070000.0,-464030000.0
