,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,148470.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.0,0.0
Normalized EBITDA,-29112000.0,-58671000.0,-71577000.0,-17719000.0
Total Unusual Items,707000.0,,,
Total Unusual Items Excluding Goodwill,707000.0,,,
Net Income From Continuing Operation Net Minority Interest,-27696000.0,-58388000.0,-71825000.0,-17991000.0
Reconciled Depreciation,2266000.0,1158000.0,248000.0,73000.0
EBITDA,-28405000.0,-58671000.0,-71577000.0,-17719000.0
EBIT,-30671000.0,-59829000.0,-71825000.0,-17792000.0
Net Interest Income,2535000.0,1294000.0,0.0,-197000.0
Interest Expense,,,0.0,199000.0
Interest Income,2535000.0,1294000.0,0.0,2000.0
Normalized Income,-28254530.0,-58388000.0,-71825000.0,-17991000.0
Net Income From Continuing And Discontinued Operation,-27696000.0,-58388000.0,-71825000.0,-17991000.0
Total Expenses,64163000.0,64760000.0,55274000.0,18271000.0
Total Operating Income As Reported,-30671000.0,-59829000.0,-53272000.0,-18271000.0
Diluted Average Shares,9354550.0,9361561.0,9361561.0,9361561.0
Basic Average Shares,9354550.0,9361561.0,9361561.0,9361561.0
Diluted EPS,-3.07,-6.236994,-7.672332,-1.921795
Basic EPS,-3.07,-6.236994,-7.672332,-1.921795
Diluted NI Availto Com Stockholders,-27696000.0,-58388000.0,-71825000.0,-17991000.0
Net Income Common Stockholders,-27696000.0,-58388000.0,-71825000.0,-17991000.0
Net Income,-27696000.0,-58388000.0,-71825000.0,-17991000.0
Net Income Including Noncontrolling Interests,-27696000.0,-58388000.0,-71825000.0,-17991000.0
Net Income Continuous Operations,-27696000.0,-58388000.0,-71825000.0,-17991000.0
Tax Provision,72000.0,53000.0,,
Pretax Income,-27624000.0,-58335000.0,-71825000.0,-17991000.0
Other Income Expense,512000.0,200000.0,-18553000.0,477000.0
Other Non Operating Income Expenses,-195000.0,200000.0,-18553000.0,477000.0
Gain On Sale Of Security,707000.0,,,
Net Non Operating Interest Income Expense,2535000.0,1294000.0,0.0,-197000.0
Interest Expense Non Operating,,,0.0,199000.0
Interest Income Non Operating,2535000.0,1294000.0,0.0,2000.0
Operating Income,-30671000.0,-59829000.0,-53272000.0,-18271000.0
Operating Expense,64163000.0,64760000.0,55274000.0,18271000.0
Research And Development,50251000.0,43984000.0,42410000.0,13845000.0
Selling General And Administration,13912000.0,20776000.0,12864000.0,4426000.0
General And Administrative Expense,13912000.0,20776000.0,12864000.0,4426000.0
Other Gand A,13912000.0,20776000.0,12864000.0,4426000.0
Total Revenue,33492000.0,4931000.0,2002000.0,0.0
Operating Revenue,32923000.0,4931000.0,2002000.0,0.0
