,2024-04-30,2023-04-30,2022-04-30,2021-04-30,2020-04-30
Treasury Shares Number,120333.0,14422.0,,,
Ordinary Shares Number,13593766.0,13544228.0,13522441.0,13414066.0,
Share Issued,13714099.0,13558650.0,13522441.0,13414066.0,
Total Debt,7430000.0,8599000.0,9466000.0,9601000.0,
Tangible Book Value,-2238000.0,4301000.0,8761000.0,7093000.0,
Invested Capital,-1903000.0,4636000.0,9096000.0,7428000.0,
Working Capital,-7902000.0,-2276000.0,2185000.0,1431000.0,
Net Tangible Assets,-2238000.0,4301000.0,8761000.0,7093000.0,
Capital Lease Obligations,7430000.0,8599000.0,9466000.0,9601000.0,
Common Stock Equity,-1903000.0,4636000.0,9096000.0,7428000.0,
Total Capitalization,-1903000.0,4636000.0,9096000.0,7428000.0,
Total Equity Gross Minority Interest,-1903000.0,4636000.0,9096000.0,7428000.0,
Stockholders Equity,-1903000.0,4636000.0,9096000.0,7428000.0,
Treasury Stock,708000.0,74000.0,0.0,,
Retained Earnings,-84593000.0,-77317000.0,-71982000.0,-72530000.0,
Additional Paid In Capital,83384000.0,82013000.0,81064000.0,79945000.0,
Capital Stock,14000.0,14000.0,14000.0,13000.0,
Common Stock,14000.0,14000.0,14000.0,13000.0,
Total Liabilities Net Minority Interest,28035000.0,29675000.0,26282000.0,20163000.0,
Total Non Current Liabilities Net Minority Interest,6494000.0,7942000.0,8803000.0,8964000.0,
Other Non Current Liabilities,401000.0,551000.0,391000.0,181000.0,
Non Current Deferred Liabilities,,,,,0.0
Long Term Debt And Capital Lease Obligation,6093000.0,7391000.0,8412000.0,8783000.0,
Long Term Capital Lease Obligation,6093000.0,7391000.0,8412000.0,8783000.0,
Current Liabilities,21541000.0,21733000.0,17479000.0,11199000.0,
Other Current Liabilities,150000.0,145000.0,72000.0,,
Current Deferred Liabilities,12094000.0,12776000.0,11071000.0,6256000.0,
Current Deferred Revenue,12094000.0,12776000.0,11071000.0,6256000.0,
Current Debt And Capital Lease Obligation,1337000.0,1208000.0,1054000.0,818000.0,
Current Capital Lease Obligation,1337000.0,1208000.0,1054000.0,818000.0,
Payables And Accrued Expenses,7960000.0,7604000.0,5282000.0,4125000.0,
Current Accrued Expenses,2160000.0,2270000.0,2414000.0,2231000.0,
Payables,5800000.0,5334000.0,2868000.0,1894000.0,
Accounts Payable,5800000.0,5334000.0,2868000.0,1894000.0,
Total Assets,26132000.0,34311000.0,35378000.0,27591000.0,
Total Non Current Assets,12493000.0,14854000.0,15714000.0,14961000.0,
Other Non Current Assets,185000.0,15000.0,15000.0,15000.0,
Non Current Prepaid Assets,,,,15000.0,128000.0
Goodwill And Other Intangible Assets,335000.0,335000.0,335000.0,335000.0,
Goodwill,335000.0,335000.0,335000.0,335000.0,
Net PPE,11973000.0,14504000.0,15364000.0,14611000.0,
Accumulated Depreciation,-10391000.0,-8630000.0,-5577000.0,-3956000.0,
Gross PPE,22364000.0,23134000.0,20941000.0,18567000.0,
Leases,317000.0,111000.0,111000.0,4000.0,
Construction In Progress,1891000.0,2967000.0,2069000.0,1695000.0,
Other Properties,17758000.0,17708000.0,16848000.0,15161000.0,
Machinery Furniture Equipment,2398000.0,2348000.0,1913000.0,1707000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,13639000.0,19457000.0,19664000.0,12630000.0,
Other Current Assets,1495000.0,1328000.0,1144000.0,957000.0,
Prepaid Assets,,,1144000.0,957000.0,385000.0
Receivables,9526000.0,8011000.0,9513000.0,6986000.0,
Receivables Adjustments Allowances,-1301000.0,-825000.0,-630000.0,-338000.0,
Other Receivables,5941000.0,4993000.0,4106000.0,3020000.0,
Accounts Receivable,4886000.0,3843000.0,6037000.0,4304000.0,
Cash Cash Equivalents And Short Term Investments,2618000.0,10118000.0,9007000.0,4687000.0,
Cash And Cash Equivalents,2618000.0,10118000.0,9007000.0,4687000.0,
Cash Financial,2618000.0,10118000.0,9007000.0,4687000.0,
