,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,-11662000.0,-10067000.0,4238000.0,-22616000.0,
Repayment Of Debt,-42572000.0,-26046000.0,-9742000.0,-20532000.0,
Issuance Of Debt,43955000.0,31046000.0,0.0,2152000.0,
Issuance Of Capital Stock,8524000.0,0.0,12378000.0,42652000.0,
Capital Expenditure,-1069000.0,-1271000.0,-641000.0,-2609000.0,
End Cash Position,5167000.0,7152000.0,13062000.0,17849000.0,
Beginning Cash Position,7152000.0,13062000.0,17849000.0,15294000.0,
Changes In Cash,-1985000.0,-5910000.0,-4787000.0,2555000.0,
Financing Cash Flow,9138000.0,4158000.0,2636000.0,24272000.0,
Cash Flow From Continuing Financing Activities,9138000.0,4158000.0,2636000.0,24272000.0,
Net Other Financing Charges,-769000.0,-842000.0,,,
Net Common Stock Issuance,8524000.0,0.0,12378000.0,42652000.0,
Common Stock Issuance,8524000.0,0.0,12378000.0,42652000.0,
Net Issuance Payments Of Debt,1383000.0,5000000.0,-9742000.0,-18380000.0,
Net Short Term Debt Issuance,1383000.0,5000000.0,-1956000.0,-12829000.0,
Short Term Debt Payments,-42572000.0,-26046000.0,-1956000.0,-12829000.0,
Short Term Debt Issuance,43955000.0,31046000.0,0.0,,
Net Long Term Debt Issuance,,-665000.0,-7786000.0,-5551000.0,-39493000.0
Long Term Debt Payments,,-665000.0,-7786000.0,-7703000.0,-39493000.0
Long Term Debt Issuance,,,0.0,2152000.0,0.0
Investing Cash Flow,-531000.0,-1271000.0,-12302000.0,-1710000.0,
Cash Flow From Continuing Investing Activities,-531000.0,-1271000.0,-12302000.0,-1710000.0,
Net Investment Purchase And Sale,538000.0,0.0,,,
Sale Of Investment,538000.0,0.0,,,
Net Business Purchase And Sale,,0.0,-11661000.0,815000.0,0.0
Sale Of Business,,0.0,11000.0,815000.0,0.0
Purchase Of Business,,0.0,-11672000.0,0.0,
Net Intangibles Purchase And Sale,,-602000.0,-325000.0,-2545000.0,-10000.0
Purchase Of Intangibles,,-602000.0,-325000.0,-2545000.0,-10000.0
Net PPE Purchase And Sale,-1069000.0,-1271000.0,-316000.0,20000.0,
Sale Of PPE,,,0.0,84000.0,0.0
Purchase Of PPE,-1069000.0,-1271000.0,-316000.0,-64000.0,
Operating Cash Flow,-10593000.0,-8796000.0,4879000.0,-20007000.0,
Cash Flow From Continuing Operating Activities,-10592000.0,-8796000.0,4879000.0,-20007000.0,
Change In Working Capital,-11543000.0,-9504000.0,-7218000.0,-13498000.0,
Change In Other Working Capital,210000.0,30000.0,-728000.0,-1640000.0,
Change In Other Current Assets,-942000.0,-2816000.0,,,
Change In Payables And Accrued Expense,-12756000.0,-18049000.0,4100000.0,-29766000.0,
Change In Prepaid Assets,-5621000.0,1075000.0,-1580000.0,3195000.0,
Change In Inventory,,0.0,50000.0,406000.0,495000.0
Change In Receivables,7566000.0,10256000.0,-9060000.0,14307000.0,
Changes In Account Receivables,11969000.0,9943000.0,-8088000.0,13692000.0,
Other Non Cash Items,-1419000.0,275000.0,292000.0,1525000.0,
Stock Based Compensation,1539000.0,4470000.0,5487000.0,2892000.0,
Unrealized Gain Loss On Investment Securities,4299000.0,1828000.0,-585000.0,,1618000.0
Provisionand Write Offof Assets,,1329000.0,1164000.0,33000.0,354000.0
Asset Impairment Charge,14025000.0,0.0,1968000.0,0.0,
Deferred Tax,,0.0,-888000.0,0.0,
Deferred Income Tax,,0.0,-888000.0,0.0,
Depreciation Amortization Depletion,3771000.0,3829000.0,4566000.0,6919000.0,
Depreciation And Amortization,3771000.0,3829000.0,4566000.0,6919000.0,
Amortization Cash Flow,3196000.0,,,,
Amortization Of Intangibles,3196000.0,,,,
Depreciation,575000.0,,,,
Operating Gains Losses,,,-2178000.0,45060000.0,1621000.0
Earnings Losses From Equity Investments,,,,,1618000.0
Gain Loss On Investment Securities,,,-585000.0,43518000.0,1618000.0
Gain Loss On Sale Of PPE,,,0.0,44000.0,3000.0
Net Income From Continuing Operations,-21265000.0,-9694000.0,2271000.0,-62905000.0,
