,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,3214000000.0,-4194000000.0,7182000000.0,838000000.0,
Repayment Of Debt,-1527000000.0,-5255000000.0,-1640000000.0,-2242000000.0,
Issuance Of Debt,1200000000.0,4800000000.0,1600000000.0,2000000000.0,
Issuance Of Capital Stock,0.0,0.0,392000000.0,16000000.0,
Capital Expenditure,-688000000.0,-391000000.0,-221000000.0,-196000000.0,
End Cash Position,10837000000.0,7697000000.0,17704000000.0,17169000000.0,
Beginning Cash Position,7697000000.0,17704000000.0,17169000000.0,16629000000.0,
Changes In Cash,3140000000.0,-10007000000.0,535000000.0,540000000.0,
Financing Cash Flow,-327000000.0,-5455000000.0,-6649000000.0,-225000000.0,
Cash Flow From Continuing Financing Activities,-327000000.0,-5455000000.0,-6649000000.0,-225000000.0,
Net Other Financing Charges,,,-1000000.0,1000000.0,
Cash Dividends Paid,0.0,-5000000000.0,-7000000000.0,0.0,
Common Stock Dividend Paid,0.0,-5000000000.0,-7000000000.0,0.0,
Net Common Stock Issuance,0.0,0.0,392000000.0,16000000.0,
Common Stock Issuance,0.0,0.0,392000000.0,16000000.0,
Net Issuance Payments Of Debt,-327000000.0,-455000000.0,-40000000.0,-242000000.0,
Net Short Term Debt Issuance,0.0,-200000000.0,200000000.0,0.0,
Short Term Debt Payments,-1200000000.0,-2000000000.0,-1400000000.0,0.0,
Short Term Debt Issuance,1200000000.0,1800000000.0,1600000000.0,0.0,
Net Long Term Debt Issuance,-327000000.0,-255000000.0,-240000000.0,-242000000.0,
Long Term Debt Payments,-327000000.0,-3255000000.0,-240000000.0,-2242000000.0,
Long Term Debt Issuance,0.0,3000000000.0,0.0,2000000000.0,
Investing Cash Flow,-435000000.0,-749000000.0,-219000000.0,-269000000.0,
Cash Flow From Continuing Investing Activities,-435000000.0,-749000000.0,-219000000.0,-269000000.0,
Net Other Investing Changes,-34000000.0,-277000000.0,2000000.0,-26000000.0,
Net Investment Purchase And Sale,22000000.0,1000000.0,2000000.0,-27000000.0,
Sale Of Investment,22000000.0,17000000.0,77000000.0,0.0,
Purchase Of Investment,0.0,-16000000.0,-75000000.0,-27000000.0,
Net Business Purchase And Sale,281000000.0,-81000000.0,0.0,-49000000.0,
Sale Of Business,281000000.0,0.0,0.0,0.0,
Purchase Of Business,0.0,-81000000.0,0.0,-49000000.0,
Net Intangibles Purchase And Sale,-380000000.0,-298000000.0,-182000000.0,-172000000.0,
Purchase Of Intangibles,-380000000.0,-298000000.0,-182000000.0,-172000000.0,
Net PPE Purchase And Sale,-302000000.0,-93000000.0,-39000000.0,-22000000.0,
Sale Of PPE,6000000.0,0.0,0.0,2000000.0,
Purchase Of PPE,-308000000.0,-93000000.0,-39000000.0,-24000000.0,
Operating Cash Flow,3902000000.0,-3803000000.0,7403000000.0,1034000000.0,
Cash Flow From Continuing Operating Activities,3902000000.0,-3803000000.0,7403000000.0,1034000000.0,
Taxes Refund Paid,-1000000.0,-2220000000.0,-5694000000.0,-66000000.0,
Interest Received Cfo,5000000.0,0.0,1000000.0,0.0,
Interest Paid Cfo,-5000000.0,-3000000.0,-2000000.0,-10000000.0,
Change In Working Capital,722000000.0,-1312000000.0,-1253000000.0,-12996000000.0,
Change In Other Working Capital,-18320000000.0,14552000000.0,-6006000000.0,-49481000000.0,
Change In Other Current Liabilities,43551000000.0,-31141000000.0,11437000000.0,62904000000.0,
Change In Other Current Assets,-24229000000.0,15126000000.0,-6621000000.0,-25934000000.0,
Change In Prepaid Assets,,14552000000.0,-6006000000.0,-49481000000.0,0.0
Change In Receivables,-280000000.0,151000000.0,-63000000.0,-485000000.0,
Changes In Account Receivables,-280000000.0,151000000.0,-63000000.0,-485000000.0,
Other Non Cash Items,21000000.0,5000000.0,-6000000.0,-9000000.0,
Stock Based Compensation,0.0,0.0,60000000.0,34000000.0,
Asset Impairment Charge,11000000.0,69000000.0,0.0,0.0,
Depreciation Amortization Depletion,679000000.0,483000000.0,448000000.0,409000000.0,
Depreciation And Amortization,679000000.0,483000000.0,448000000.0,409000000.0,
Operating Gains Losses,-370000000.0,21000000.0,-69000000.0,-3000000.0,
Gain Loss On Investment Securities,-123000000.0,-16000000.0,-72000000.0,,
Gain Loss On Sale Of PPE,53000000.0,37000000.0,3000000.0,-3000000.0,
Gain Loss On Sale Of Business,-300000000.0,0.0,0.0,,
Net Income From Continuing Operations,2840000000.0,-846000000.0,13918000000.0,13675000000.0,
