,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-97442000.0,-106047000.0,-68079000.0,-41511000.0
Issuance Of Debt,29585000.0,0.0,0.0,0.0
Issuance Of Capital Stock,144935000.0,440000.0,154794000.0,194139000.0
Capital Expenditure,-66000.0,-596000.0,-334000.0,-131000.0
End Cash Position,220638000.0,143381000.0,273347000.0,190356000.0
Beginning Cash Position,143381000.0,273347000.0,190356000.0,24984000.0
Effect Of Exchange Rate Changes,867000.0,-24959000.0,-5576000.0,13225000.0
Changes In Cash,76390000.0,-105007000.0,88567000.0,152147000.0
Financing Cash Flow,173830000.0,1040000.0,156646000.0,194155000.0
Cash Flow From Continuing Financing Activities,173830000.0,1040000.0,156646000.0,194155000.0
Net Other Financing Charges,-1043000.0,,,
Proceeds From Stock Option Exercised,353000.0,600000.0,1852000.0,16000.0
Net Preferred Stock Issuance,,0.0,0.0,61316000.0
Preferred Stock Issuance,,0.0,0.0,61316000.0
Net Common Stock Issuance,144935000.0,440000.0,154794000.0,132823000.0
Common Stock Issuance,144935000.0,440000.0,154794000.0,132823000.0
Net Issuance Payments Of Debt,29585000.0,0.0,0.0,0.0
Net Short Term Debt Issuance,,,0.0,0.0
Short Term Debt Issuance,,,0.0,0.0
Net Long Term Debt Issuance,29585000.0,0.0,0.0,
Long Term Debt Issuance,29585000.0,0.0,0.0,
Investing Cash Flow,-64000.0,-596000.0,-334000.0,-628000.0
Cash Flow From Continuing Investing Activities,-64000.0,-596000.0,-334000.0,-628000.0
Net Investment Purchase And Sale,,0.0,0.0,-497000.0
Purchase Of Investment,,0.0,0.0,-497000.0
Net PPE Purchase And Sale,-64000.0,-596000.0,-334000.0,-131000.0
Sale Of PPE,2000.0,0.0,0.0,
Purchase Of PPE,-66000.0,-596000.0,-334000.0,-131000.0
Operating Cash Flow,-97376000.0,-105451000.0,-67745000.0,-41380000.0
Cash Flow From Continuing Operating Activities,-97376000.0,-105451000.0,-67745000.0,-41380000.0
Change In Working Capital,3483000.0,-30666000.0,-6636000.0,-912000.0
Change In Other Working Capital,-1661000.0,-1701000.0,-877000.0,-221000.0
Change In Other Current Liabilities,-1959000.0,-2081000.0,-1880000.0,0.0
Change In Other Current Assets,,-307000.0,-160000.0,-57000.0
Change In Payables And Accrued Expense,2487000.0,2183000.0,5265000.0,3856000.0
Change In Accrued Expense,1623000.0,-314000.0,5428000.0,2553000.0
Change In Payable,864000.0,2497000.0,-163000.0,1303000.0
Change In Account Payable,864000.0,2497000.0,-163000.0,1303000.0
Change In Prepaid Assets,4616000.0,-29067000.0,-9144000.0,-4490000.0
Other Non Cash Items,2663000.0,2126000.0,1797000.0,1771000.0
Stock Based Compensation,17277000.0,13123000.0,8639000.0,17983000.0
Deferred Tax,,,,-221000.0
Deferred Income Tax,,,,-221000.0
Depreciation Amortization Depletion,242000.0,330000.0,175000.0,112000.0
Depreciation And Amortization,242000.0,330000.0,175000.0,112000.0
Operating Gains Losses,-2577000.0,1141000.0,22000.0,
Net Foreign Currency Exchange Gain Loss,-2617000.0,1141000.0,22000.0,0.0
Gain Loss On Sale Of PPE,40000.0,0.0,0.0,
Net Income From Continuing Operations,-118464000.0,-91505000.0,-71742000.0,-60334000.0
