,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-1706250.0,-1302000.0,-1065420.0,-5289092.0
Tax Rate For Calcs,0.21,0.21,0.27,0.356
Normalized EBITDA,94132000.0,71165000.0,62519000.0,5109000.0
Total Unusual Items,-8125000.0,-6200000.0,-3946000.0,-14857000.0
Total Unusual Items Excluding Goodwill,-8125000.0,-6200000.0,-3946000.0,-14857000.0
Net Income From Continuing Operation Net Minority Interest,19660000.0,4076000.0,-3606000.0,-57885000.0
Reconciled Depreciation,70992000.0,70385000.0,72753000.0,73124000.0
Reconciled Cost Of Revenue,1155442000.0,1139162000.0,957406000.0,722090000.0
EBITDA,86007000.0,64965000.0,58573000.0,-9748000.0
EBIT,15015000.0,-5420000.0,-14180000.0,-82872000.0
Net Interest Income,-4915000.0,-2888000.0,-5002000.0,-7078000.0
Interest Expense,4915000.0,2888000.0,5002000.0,7078000.0
Normalized Income,26078750.0,8974000.0,-725420.0,-48317092.0
Net Income From Continuing And Discontinued Operation,19660000.0,4076000.0,-3606000.0,-57885000.0
Total Expenses,1311345000.0,1283206000.0,1099599000.0,847800000.0
Rent Expense Supplemental,317559000.0,306150000.0,267888000.0,220889000.0
Total Operating Income As Reported,13759000.0,-5480000.0,-16507000.0,-86431000.0
Diluted Average Shares,23923000.0,23662000.0,23191000.0,21162000.0
Basic Average Shares,23452000.0,23405000.0,23191000.0,21162000.0
Diluted EPS,0.82,0.17,-0.16,-2.74
Basic EPS,0.84,0.17,-0.16,-2.74
Diluted NI Availto Com Stockholders,19660000.0,4076000.0,-3606000.0,-57885000.0
Net Income Common Stockholders,19660000.0,4076000.0,-3606000.0,-57885000.0
Net Income,19660000.0,4076000.0,-3606000.0,-57885000.0
Net Income Including Noncontrolling Interests,19660000.0,4076000.0,-3606000.0,-57885000.0
Net Income Continuous Operations,19660000.0,4076000.0,-3606000.0,-57885000.0
Tax Provision,-9560000.0,-12384000.0,-15576000.0,-32065000.0
Pretax Income,10100000.0,-8308000.0,-19182000.0,-89950000.0
Other Income Expense,-6869000.0,-6140000.0,-1619000.0,-13582000.0
Other Non Operating Income Expenses,1256000.0,60000.0,2327000.0,1275000.0
Special Income Charges,-8125000.0,-6200000.0,-3946000.0,-14857000.0
Gain On Sale Of Ppe,-8125000.0,-6200000.0,-3946000.0,-17141000.0
Other Special Charges,,,,-2284000.0
Net Non Operating Interest Income Expense,-4915000.0,-2888000.0,-5002000.0,-7078000.0
Total Other Finance Cost,,,,7078000.0
Interest Expense Non Operating,4915000.0,2888000.0,5002000.0,7078000.0
Operating Income,21884000.0,720000.0,-12561000.0,-69290000.0
Operating Expense,155903000.0,144044000.0,142193000.0,125710000.0
Other Operating Expenses,2808000.0,326000.0,1483000.0,-2077000.0
Depreciation Amortization Depletion Income Statement,70992000.0,70385000.0,72753000.0,73124000.0
Depreciation And Amortization In Income Statement,70992000.0,70385000.0,72753000.0,73124000.0
Selling General And Administration,82103000.0,73333000.0,67957000.0,54663000.0
General And Administrative Expense,82103000.0,73333000.0,67957000.0,54663000.0
Other Gand A,82103000.0,73333000.0,67957000.0,54663000.0
Gross Profit,177787000.0,144764000.0,129632000.0,56420000.0
Cost Of Revenue,1155442000.0,1139162000.0,957406000.0,722090000.0
Total Revenue,1333229000.0,1283926000.0,1087038000.0,778510000.0
Operating Revenue,1333229000.0,1283926000.0,1087038000.0,778510000.0
