,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-14740000.0,-8649000.0,-4133574.00722,-163890000.0
Tax Rate For Calcs,0.22,0.279,0.118102,0.27
Normalized EBITDA,4679000000.0,3982000000.0,3060000000.0,1626000000.0
Total Unusual Items,-67000000.0,-31000000.0,-35000000.0,-607000000.0
Total Unusual Items Excluding Goodwill,-67000000.0,-31000000.0,-35000000.0,-607000000.0
Net Income From Continuing Operation Net Minority Interest,2371000000.0,2029000000.0,1764000000.0,-253000000.0
Reconciled Depreciation,564000000.0,535000000.0,537000000.0,538000000.0
Reconciled Cost Of Revenue,16838000000.0,16797000000.0,14109000000.0,11152000000.0
EBITDA,4612000000.0,3951000000.0,3025000000.0,1019000000.0
EBIT,4048000000.0,3416000000.0,2488000000.0,481000000.0
Net Interest Income,-1345000000.0,-734000000.0,-549000000.0,-660000000.0
Interest Expense,1345000000.0,734000000.0,549000000.0,660000000.0
Normalized Income,2423260000.0,2051351000.0,1794866425.99278,190110000.0
Net Income From Continuing And Discontinued Operation,2371000000.0,2029000000.0,1723000000.0,-493000000.0
Total Expenses,19742000000.0,19415000000.0,16205000000.0,12941000000.0
Diluted Average Shares,1350000000.0,1362000000.0,1361000000.0,1369444444.0
Basic Average Shares,1332000000.0,1351000000.0,1354000000.0,1369444444.0
Diluted EPS,1.76,1.49,1.27,-0.36
Basic EPS,1.78,1.5,1.27,-0.36
Diluted NI Availto Com Stockholders,2371000000.0,2029000000.0,1723000000.0,-493000000.0
Net Income Common Stockholders,2371000000.0,2029000000.0,1723000000.0,-493000000.0
Net Income,2371000000.0,2029000000.0,1723000000.0,-493000000.0
Minority Interests,-12000000.0,-10000000.0,-37000000.0,-55000000.0
Net Income Including Noncontrolling Interests,2383000000.0,2039000000.0,1760000000.0,-438000000.0
Net Income Discontinuous Operations,0.0,0.0,-41000000.0,-240000000.0
Net Income Continuous Operations,2383000000.0,2039000000.0,1801000000.0,-198000000.0
Earnings From Equity Interest Net Of Tax,274000000.0,104000000.0,91000000.0,66000000.0
Tax Provision,594000000.0,747000000.0,229000000.0,85000000.0
Pretax Income,2703000000.0,2682000000.0,1939000000.0,-179000000.0
Other Income Expense,-897000000.0,-720000000.0,-803000000.0,-1357000000.0
Other Non Operating Income Expenses,-830000000.0,-689000000.0,-768000000.0,-750000000.0
Special Income Charges,-67000000.0,-31000000.0,-35000000.0,-607000000.0
Impairment Of Capital Assets,,0.0,0.0,585000000.0
Restructuring And Mergern Acquisition,67000000.0,31000000.0,35000000.0,22000000.0
Net Non Operating Interest Income Expense,-1345000000.0,-734000000.0,-549000000.0,-660000000.0
Interest Expense Non Operating,1345000000.0,734000000.0,549000000.0,660000000.0
Operating Income,4945000000.0,4136000000.0,3291000000.0,1838000000.0
Operating Expense,2904000000.0,2618000000.0,2096000000.0,1789000000.0
Research And Development,1041000000.0,866000000.0,642000000.0,493000000.0
Selling General And Administration,1863000000.0,1752000000.0,1454000000.0,1296000000.0
Gross Profit,7849000000.0,6754000000.0,5387000000.0,3627000000.0
Cost Of Revenue,16838000000.0,16797000000.0,14109000000.0,11152000000.0
Total Revenue,24687000000.0,23551000000.0,19496000000.0,14779000000.0
Operating Revenue,24687000000.0,23551000000.0,19496000000.0,14779000000.0
