,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-61209000.0,-74807000.0,-68324000.0,-61223000.0
Repurchase Of Capital Stock,,-8000.0,0.0,-100000.0
Repayment Of Debt,-548000.0,-569000.0,-513000.0,-946000.0
Issuance Of Debt,0.0,0.0,23463000.0,0.0
Issuance Of Capital Stock,43798000.0,7000.0,17802000.0,100000.0
Capital Expenditure,-801000.0,-1239000.0,-2635000.0,-1706000.0
End Cash Position,78494000.0,31586000.0,82216000.0,160893000.0
Beginning Cash Position,31586000.0,82216000.0,160893000.0,193587000.0
Effect Of Exchange Rate Changes,-1579000.0,521000.0,-70000.0,-703000.0
Changes In Cash,48487000.0,-51151000.0,-78607000.0,-31991000.0
Financing Cash Flow,43250000.0,-1346000.0,40746000.0,-803000.0
Cash Flow From Continuing Financing Activities,43250000.0,-1346000.0,40746000.0,-803000.0
Net Other Financing Charges,,-776000.0,-6000.0,
Proceeds From Stock Option Exercised,,7000.0,1082000.0,143000.0
Net Common Stock Issuance,43798000.0,-1000.0,17802000.0,0.0
Common Stock Payments,,-8000.0,0.0,-100000.0
Common Stock Issuance,43798000.0,7000.0,17802000.0,100000.0
Net Issuance Payments Of Debt,-548000.0,-569000.0,22950000.0,-946000.0
Net Short Term Debt Issuance,,0.0,0.0,-514000.0
Short Term Debt Payments,,0.0,0.0,-514000.0
Net Long Term Debt Issuance,-548000.0,-569000.0,22950000.0,-432000.0
Long Term Debt Payments,-548000.0,-569000.0,-513000.0,-432000.0
Long Term Debt Issuance,0.0,0.0,23463000.0,0.0
Investing Cash Flow,65645000.0,23763000.0,-53664000.0,28329000.0
Cash Flow From Continuing Investing Activities,65645000.0,23763000.0,-53664000.0,28329000.0
Net Other Investing Changes,,2000.0,-29000.0,-29000.0
Net Investment Purchase And Sale,66446000.0,25000000.0,-51000000.0,30000000.0
Net PPE Purchase And Sale,-801000.0,-1239000.0,-2635000.0,-1642000.0
Sale Of PPE,,0.0,0.0,64000.0
Purchase Of PPE,-801000.0,-1239000.0,-2635000.0,-1706000.0
Operating Cash Flow,-60408000.0,-73568000.0,-65689000.0,-59517000.0
Cash Flow From Continuing Operating Activities,-60408000.0,-73568000.0,-65689000.0,-59517000.0
Interest Received Cfo,595000.0,69000.0,0.0,78000.0
Interest Paid Cfo,-176000.0,-478000.0,-473000.0,-348000.0
Change In Working Capital,-15160000.0,-8432000.0,6841000.0,-4573000.0
Change In Other Working Capital,-449000.0,-130000.0,425000.0,-4157000.0
Change In Other Current Liabilities,,,,0.0
Change In Payables And Accrued Expense,1907000.0,-7187000.0,5130000.0,1420000.0
Change In Accrued Expense,1137000.0,-6114000.0,5214000.0,-757000.0
Change In Payable,770000.0,-1073000.0,-84000.0,2177000.0
Change In Prepaid Assets,-1748000.0,-1718000.0,791000.0,-1304000.0
Change In Receivables,-14870000.0,603000.0,495000.0,-532000.0
Changes In Account Receivables,-14800000.0,0.0,0.0,
Other Non Cash Items,1098000.0,-204000.0,-6196000.0,551000.0
Stock Based Compensation,4365000.0,3330000.0,4126000.0,4088000.0
Depreciation Amortization Depletion,2215000.0,2359000.0,2406000.0,1967000.0
Depreciation And Amortization,2215000.0,2359000.0,2406000.0,1967000.0
Depreciation,2215000.0,2359000.0,2406000.0,1967000.0
Operating Gains Losses,888000.0,541000.0,603000.0,641000.0
Pension And Employee Benefit Expense,888000.0,541000.0,590000.0,705000.0
Gain Loss On Sale Of PPE,0.0,0.0,13000.0,-64000.0
Net Income From Continuing Operations,-54233000.0,-70753000.0,-72996000.0,-61921000.0
