,2024-07-31,2023-07-31,2022-04-30,2021-04-30,2020-04-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.0,0.0,0.27,
Total Unusual Items,0.0,,,,
Total Unusual Items Excluding Goodwill,0.0,,,,
Net Income From Continuing Operation Net Minority Interest,11392553.0,-5257666.0,-84964736.0,113003548.0,
Net Interest Income,22639510.0,23110339.0,34189046.0,37879040.0,
Interest Expense,12499267.0,12100226.0,3751876.0,3734185.0,
Interest Income,35138777.0,35210565.0,37940922.0,41613225.0,
Normalized Income,11392553.0,-5257666.0,-84964736.0,113003548.0,
Net Income From Continuing And Discontinued Operation,11392553.0,-5257666.0,-84964736.0,113003548.0,
Diluted Average Shares,,44447632.0,44954887.0,43296379.0,44325366.0
Basic Average Shares,,44447632.0,44954887.0,43296379.0,44325366.0
Diluted EPS,,-0.09,-1.89,2.61,-0.61
Basic EPS,,-0.09,-1.89,2.61,-0.61
Diluted NI Availto Com Stockholders,11392553.0,-5257666.0,-84964736.0,113003548.0,
Net Income Common Stockholders,11392553.0,-5257666.0,-84964736.0,113003548.0,
Net Income,11392553.0,-5257666.0,-84964736.0,113003548.0,
Net Income Including Noncontrolling Interests,11392553.0,-5257666.0,-84964736.0,113003548.0,
Net Income Continuous Operations,11392553.0,-5257666.0,-84964736.0,113003548.0,
Pretax Income,11392553.0,-5257666.0,-84964736.0,113003548.0,
Special Income Charges,0.0,,,,
Restructuring And Mergern Acquisition,0.0,,,,
Gain On Sale Of Security,-25989260.0,-51126908.0,287234.0,1835604.0,
Operating Expense,77348.0,331561.0,341354.0,440860.0,
Other Operating Expenses,-290606.0,38265.0,42942.0,45358.0,
Selling General And Administration,367954.0,293296.0,298412.0,395502.0,
General And Administrative Expense,367954.0,293296.0,298412.0,395502.0,
Total Revenue,11469901.0,-4926105.0,-84623382.0,113444408.0,
Operating Revenue,11469901.0,-4926105.0,-84623382.0,113444408.0,
