,2024-06-30,2023-06-30,2022-06-30,2021-06-30,2020-06-30
Free Cash Flow,433645000.0,324339000.0,670990000.0,519086000.0,
Repurchase Of Capital Stock,-161487000.0,-273235000.0,-9785000.0,-509137000.0,
Repayment Of Debt,-3257938000.0,-3276625000.0,-2508542000.0,-2960920000.0,
Issuance Of Debt,3102000000.0,3238000000.0,2508595000.0,3290000000.0,
Capital Expenditure,-63686000.0,-63717000.0,-74564000.0,-73129000.0,
Interest Paid Supplemental Data,93441000.0,72723000.0,37652000.0,36137000.0,
Income Tax Paid Supplemental Data,182800000.0,219343000.0,,142177000.0,79071000.0
End Cash Position,133961000.0,115776000.0,114804000.0,88031000.0,
Beginning Cash Position,115776000.0,114804000.0,88031000.0,107236000.0,
Effect Of Exchange Rate Changes,-299000.0,4741000.0,-8423000.0,5822000.0,
Changes In Cash,18484000.0,-3769000.0,35196000.0,-25027000.0,
Financing Cash Flow,-326895000.0,-316108000.0,-21209000.0,-190596000.0,
Cash Flow From Continuing Financing Activities,-326895000.0,-316108000.0,-21209000.0,-190596000.0,
Net Other Financing Charges,-20760000.0,-14473000.0,-21205000.0,-19720000.0,
Proceeds From Stock Option Exercised,11290000.0,10225000.0,9728000.0,9181000.0,
Net Common Stock Issuance,-161487000.0,-273235000.0,-9785000.0,-509137000.0,
Common Stock Payments,-161487000.0,-273235000.0,-9785000.0,-509137000.0,
Net Issuance Payments Of Debt,-155938000.0,-38625000.0,53000.0,329080000.0,
Net Short Term Debt Issuance,,-38625000.0,53000.0,329080000.0,-262920000.0
Short Term Debt Payments,,-3276625000.0,-2508542000.0,-2960920000.0,-1960920000.0
Short Term Debt Issuance,,3238000000.0,2508595000.0,3290000000.0,1698000000.0
Net Long Term Debt Issuance,-155938000.0,-38625000.0,53000.0,,-262920000.0
Long Term Debt Payments,-3257938000.0,-3276625000.0,-2508542000.0,,-1960920000.0
Long Term Debt Issuance,3102000000.0,3238000000.0,2508595000.0,,1698000000.0
Investing Cash Flow,-151952000.0,-75717000.0,-689149000.0,-426646000.0,
Cash Flow From Continuing Investing Activities,-151952000.0,-75717000.0,-689149000.0,-426646000.0,
Net Other Investing Changes,1974000.0,2462000.0,923000.0,2744000.0,
Net Business Purchase And Sale,-90240000.0,-14462000.0,-615508000.0,-356261000.0,
Purchase Of Business,-90240000.0,-14462000.0,-615508000.0,-356261000.0,
Capital Expenditure Reported,-63686000.0,-63717000.0,-74564000.0,-73129000.0,
Operating Cash Flow,497331000.0,388056000.0,745554000.0,592215000.0,
Cash Flow From Continuing Operating Activities,497331000.0,388056000.0,745554000.0,592215000.0,
Change In Working Capital,-138971000.0,-103506000.0,130228000.0,-209495000.0,
Change In Other Working Capital,-85579000.0,-23425000.0,132817000.0,-163229000.0,
Change In Other Current Liabilities,-51267000.0,-61965000.0,-65395000.0,-42156000.0,
Change In Payables And Accrued Expense,125173000.0,-6629000.0,80874000.0,49812000.0,
Change In Prepaid Assets,580000.0,-43568000.0,-13605000.0,-15760000.0,
Change In Receivables,-127878000.0,32081000.0,-4463000.0,-38162000.0,
Changes In Account Receivables,-127878000.0,32081000.0,-4463000.0,-38162000.0,
Other Non Cash Items,70092000.0,71633000.0,71658000.0,79468000.0,
Stock Based Compensation,53904000.0,39643000.0,31732000.0,30463000.0,
Deferred Tax,-49763000.0,-146013000.0,9570000.0,108973000.0,
Deferred Income Tax,-49763000.0,-146013000.0,9570000.0,108973000.0,
Depreciation Amortization Depletion,142145000.0,141564000.0,134681000.0,125363000.0,
Depreciation And Amortization,142145000.0,141564000.0,134681000.0,125363000.0,
Operating Gains Losses,,,891000.0,6000.0,190000.0
Net Income From Continuing Operations,419924000.0,384735000.0,366794000.0,457443000.0,
