,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,-14119301.0,-6296125.0,-9466259.0,-15936650.0,
Repayment Of Debt,,,0.0,-1665581.0,-107802.0
Issuance Of Debt,,,,0.0,846789.0
Issuance Of Capital Stock,13398202.0,0.0,14426521.0,13756507.0,
Capital Expenditure,-407904.0,-78448.0,-489553.0,-2548695.0,
Interest Paid Supplemental Data,0.0,0.0,0.0,0.0,
Income Tax Paid Supplemental Data,0.0,0.0,0.0,0.0,
End Cash Position,7181095.0,7901800.0,15215285.0,6554948.0,
Beginning Cash Position,7901800.0,15215285.0,6554948.0,7786743.0,
Changes In Cash,-720705.0,-7313485.0,8660337.0,-1231795.0,
Financing Cash Flow,13398596.0,0.0,18126596.0,14704855.0,
Cash Flow From Continuing Financing Activities,13398596.0,0.0,18126596.0,14704855.0,
Proceeds From Stock Option Exercised,394.0,0.0,3700075.0,2613929.0,
Net Common Stock Issuance,13398202.0,0.0,14426521.0,13756507.0,
Common Stock Issuance,13398202.0,0.0,14426521.0,13756507.0,
Net Issuance Payments Of Debt,,,0.0,-1665581.0,738987.0
Net Long Term Debt Issuance,,,0.0,-1665581.0,738987.0
Long Term Debt Payments,,,0.0,-1665581.0,-107802.0
Long Term Debt Issuance,,,,0.0,846789.0
Investing Cash Flow,-407904.0,-1095808.0,-489553.0,-2548695.0,
Cash Flow From Continuing Investing Activities,-407904.0,-1095808.0,-489553.0,-2548695.0,
Net Business Purchase And Sale,0.0,-1062360.0,0.0,,
Purchase Of Business,0.0,-1062360.0,0.0,,
Net Intangibles Purchase And Sale,,,,0.0,0.0
Purchase Of Intangibles,,,,0.0,0.0
Net PPE Purchase And Sale,-407904.0,-33448.0,-489553.0,-2548695.0,
Sale Of PPE,0.0,45000.0,0.0,,
Purchase Of PPE,-407904.0,-78448.0,-489553.0,-2548695.0,
Operating Cash Flow,-13711397.0,-6217677.0,-8976706.0,-13387955.0,
Cash Flow From Continuing Operating Activities,-13711397.0,-6217677.0,-8976706.0,-13387955.0,
Change In Working Capital,-1139899.0,2446627.0,954566.0,-3615826.0,
Change In Other Working Capital,-17650.0,-293122.0,282557.0,-230036.0,
Change In Payables And Accrued Expense,-480444.0,-1351363.0,930497.0,94711.0,
Change In Prepaid Assets,-426729.0,767812.0,-493220.0,30415.0,
Change In Inventory,-108565.0,272217.0,767689.0,-872566.0,
Change In Receivables,-106511.0,3051083.0,-532957.0,-2638350.0,
Changes In Account Receivables,-106511.0,3051083.0,-532957.0,-2638350.0,
Other Non Cash Items,650323.0,,1668112.0,,26019.0
Stock Based Compensation,572293.0,1033889.0,2518665.0,1668003.0,
Provisionand Write Offof Assets,0.0,-239043.0,269451.0,28629.0,
Asset Impairment Charge,0.0,62000.0,0.0,821741.0,
Depreciation Amortization Depletion,696425.0,1362249.0,1290480.0,844438.0,
Depreciation And Amortization,696425.0,1362249.0,1290480.0,844438.0,
Operating Gains Losses,-7402233.0,-860483.0,-7407921.0,1143499.0,
Gain Loss On Investment Securities,-7402233.0,-854400.0,-7407921.0,,
Gain Loss On Sale Of PPE,0.0,-6083.0,0.0,208782.0,
Net Income From Continuing Operations,-7088306.0,-10022916.0,-8270059.0,-14278439.0,
