,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.0,0.0
Normalized EBITDA,-227794000.0,-294872000.0,-205902000.0,-135556000.0
Net Income From Continuing Operation Net Minority Interest,-262140000.0,-311458000.0,-206356000.0,-135678000.0
Reconciled Depreciation,1521000.0,934000.0,454000.0,122000.0
Reconciled Cost Of Revenue,4987000.0,754000.0,0.0,0.0
EBITDA,-227794000.0,-294872000.0,-205902000.0,-135556000.0
EBIT,-229315000.0,-295806000.0,-206356000.0,-135678000.0
Net Interest Income,-29712000.0,-15652000.0,0.0,0.0
Interest Expense,29712000.0,15652000.0,0.0,0.0
Normalized Income,-262140000.0,-311458000.0,-206356000.0,-135678000.0
Net Income From Continuing And Discontinued Operation,-262140000.0,-311458000.0,-206356000.0,-135678000.0
Total Expenses,300707000.0,305313000.0,206529000.0,136645000.0
Total Operating Income As Reported,-241101000.0,-301627000.0,-206529000.0,-136645000.0
Diluted Average Shares,69305487.0,55032265.0,49405575.0,35668152.0
Basic Average Shares,69305487.0,55032265.0,49405575.0,35668152.0
Diluted EPS,-3.78,-5.66,-4.18,-3.8
Basic EPS,-3.78,-5.66,-4.18,-3.8
Diluted NI Availto Com Stockholders,-262140000.0,-311458000.0,-206356000.0,-135678000.0
Net Income Common Stockholders,-262140000.0,-311458000.0,-206356000.0,-135678000.0
Net Income,-262140000.0,-311458000.0,-206356000.0,-135678000.0
Net Income Including Noncontrolling Interests,-262140000.0,-311458000.0,-206356000.0,-135678000.0
Net Income Continuous Operations,-262140000.0,-311458000.0,-206356000.0,-135678000.0
Tax Provision,3113000.0,0.0,0.0,
Pretax Income,-259027000.0,-311458000.0,-206356000.0,-135678000.0
Other Income Expense,11786000.0,5821000.0,173000.0,967000.0
Other Non Operating Income Expenses,11786000.0,5821000.0,173000.0,967000.0
Net Non Operating Interest Income Expense,-29712000.0,-15652000.0,0.0,0.0
Interest Expense Non Operating,29712000.0,15652000.0,0.0,0.0
Operating Income,-241101000.0,-301627000.0,-206529000.0,-136645000.0
Operating Expense,295720000.0,304559000.0,206529000.0,136645000.0
Research And Development,110575000.0,182435000.0,145558000.0,115308000.0
Selling General And Administration,185145000.0,122124000.0,60971000.0,21337000.0
General And Administrative Expense,,,60971000.0,21337000.0
Other Gand A,,,60971000.0,21337000.0
Gross Profit,54619000.0,2932000.0,0.0,0.0
Cost Of Revenue,4987000.0,754000.0,0.0,0.0
Total Revenue,59606000.0,3686000.0,0.0,0.0
Operating Revenue,29186000.0,3686000.0,0.0,0.0
