,2024-03-31,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Treasury Shares Number,952000.0,902000.0,576000.0,511000.0,
Ordinary Shares Number,15514000.0,15476000.0,15707000.0,15651000.0,
Share Issued,16466000.0,16378000.0,16283000.0,16162000.0,
Net Debt,143844000.0,234545000.0,236156000.0,232249000.0,
Total Debt,215365000.0,318374000.0,325319000.0,307109000.0,
Tangible Book Value,49713000.0,-35968000.0,-56409000.0,-86405000.0,
Invested Capital,781723000.0,778675000.0,721861000.0,657787000.0,
Working Capital,215574000.0,215017000.0,182745000.0,136370000.0,
Net Tangible Assets,49713000.0,-35968000.0,-56409000.0,-86405000.0,
Capital Lease Obligations,49365000.0,65374000.0,72544000.0,64772000.0,
Common Stock Equity,615723000.0,525675000.0,469086000.0,415450000.0,
Total Capitalization,781723000.0,778675000.0,721300000.0,657226000.0,
Total Equity Gross Minority Interest,635078000.0,544139000.0,484411000.0,415450000.0,
Minority Interest,19355000.0,18464000.0,15325000.0,,
Stockholders Equity,615723000.0,525675000.0,469086000.0,415450000.0,
Gains Losses Not Affecting Retained Earnings,-9126000.0,-8409000.0,-5074000.0,-5996000.0,
Other Equity Adjustments,-9126000.0,-8409000.0,-5074000.0,-5996000.0,
Foreign Currency Translation Adjustments,,,,-4394000.0,-9185000.0
Minimum Pension Liabilities,,,,-799000.0,-871000.0
Treasury Stock,95643000.0,82734000.0,46448000.0,34075000.0,
Retained Earnings,583075000.0,493319000.0,407522000.0,350670000.0,
Additional Paid In Capital,137253000.0,123336000.0,112924000.0,104690000.0,
Capital Stock,164000.0,163000.0,162000.0,161000.0,
Common Stock,164000.0,163000.0,162000.0,161000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,408248000.0,499314000.0,510949000.0,464072000.0,
Total Non Current Liabilities Net Minority Interest,292412000.0,391275000.0,393547000.0,381324000.0,
Other Non Current Liabilities,,1021000.0,234000.0,736000.0,1492000.0
Liabilities Heldfor Sale Non Current,,,,,0.0
Derivative Product Liabilities,0.0,1021000.0,,,
Employee Benefits,,1158000.0,1027000.0,1695000.0,1879000.0
Non Current Pension And Other Postretirement Benefit Plans,,1158000.0,1027000.0,1695000.0,1879000.0
Tradeand Other Payables Non Current,1114000.0,1158000.0,1027000.0,1695000.0,
Non Current Deferred Liabilities,85376000.0,80506000.0,76797000.0,80408000.0,
Non Current Deferred Taxes Liabilities,76921000.0,78653000.0,76797000.0,80408000.0,
Long Term Debt And Capital Lease Obligation,205922000.0,308590000.0,315489000.0,298485000.0,
Long Term Capital Lease Obligation,39922000.0,55590000.0,63275000.0,56709000.0,
Long Term Debt,166000000.0,253000000.0,252214000.0,241776000.0,
Current Liabilities,115836000.0,108039000.0,117402000.0,82748000.0,
Current Deferred Liabilities,715000.0,4064000.0,4087000.0,1018000.0,
Current Deferred Revenue,548000.0,637000.0,1026000.0,1018000.0,
Current Debt And Capital Lease Obligation,9443000.0,9784000.0,9830000.0,8624000.0,
Current Capital Lease Obligation,9443000.0,9784000.0,9269000.0,8063000.0,
Current Debt,,,561000.0,561000.0,561000.0
Other Current Borrowings,,,561000.0,561000.0,561000.0
Pensionand Other Post Retirement Benefit Plans Current,29175000.0,27096000.0,21617000.0,19120000.0,
Payables And Accrued Expenses,76503000.0,67095000.0,81868000.0,53986000.0,
Current Accrued Expenses,24569000.0,24239000.0,27817000.0,16194000.0,
Payables,51934000.0,42856000.0,54051000.0,37792000.0,
Total Tax Payable,3547000.0,2205000.0,6215000.0,5348000.0,
Income Tax Payable,2166000.0,403000.0,4266000.0,3755000.0,
Accounts Payable,48387000.0,40651000.0,47836000.0,32444000.0,
Total Assets,1043326000.0,1043453000.0,995360000.0,879522000.0,
Total Non Current Assets,711916000.0,720397000.0,695213000.0,660404000.0,
Other Non Current Assets,4234000.0,5433000.0,10544000.0,11859000.0,
Defined Pension Benefit,,,,,0.0
Non Current Deferred Assets,1954000.0,2825000.0,2575000.0,1462000.0,
Non Current Deferred Taxes Assets,359000.0,462000.0,304000.0,1462000.0,
Non Current Accounts Receivable,1998000.0,2028000.0,2073000.0,,
Investment Properties,418000.0,418000.0,418000.0,967000.0,
Goodwill And Other Intangible Assets,566010000.0,561643000.0,525495000.0,501855000.0,
Other Intangible Assets,318819000.0,318903000.0,300837000.0,283060000.0,
Goodwill,247191000.0,242740000.0,224658000.0,218795000.0,
Net PPE,137302000.0,148050000.0,154108000.0,144261000.0,
Accumulated Depreciation,-103515000.0,-92703000.0,-80393000.0,-72944000.0,
Gross PPE,240817000.0,240753000.0,234501000.0,217205000.0,
Construction In Progress,11409000.0,12466000.0,11083000.0,3462000.0,
Other Properties,44491000.0,59815000.0,67076000.0,61707000.0,
Machinery Furniture Equipment,127344000.0,112271000.0,99770000.0,95848000.0,
Buildings And Improvements,54411000.0,52975000.0,53346000.0,53020000.0,
Land And Improvements,3162000.0,3226000.0,3226000.0,3168000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,331410000.0,323056000.0,300147000.0,219118000.0,
Other Current Assets,15840000.0,20279000.0,10610000.0,,
Assets Held For Sale Current,,,,,0.0
Prepaid Assets,,,10610000.0,9684000.0,3074000.0
Inventory,150749000.0,161569000.0,150114000.0,102651000.0,
Inventories Adjustments Allowances,-9006000.0,-5085000.0,-4285000.0,-3582000.0,
Finished Goods,109695000.0,113104000.0,100792000.0,72452000.0,
Work In Process,5194000.0,5250000.0,7471000.0,6365000.0,
Raw Materials,44866000.0,48300000.0,46136000.0,27416000.0,
Receivables,142665000.0,122753000.0,122804000.0,96695000.0,
Receivables Adjustments Allowances,-908000.0,-1365000.0,-1177000.0,-915000.0,
Other Receivables,5098000.0,2954000.0,3378000.0,4244000.0,
Accounts Receivable,138475000.0,121164000.0,120603000.0,93366000.0,
Cash Cash Equivalents And Short Term Investments,22156000.0,18455000.0,16619000.0,10088000.0,
Cash And Cash Equivalents,22156000.0,18455000.0,16619000.0,10088000.0,
