,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Free Cash Flow,-5246706.0,-4994038.0,-17867216.0,-11120448.0,
Repurchase Of Capital Stock,-69705.0,0.0,,,-338775.0
Repayment Of Debt,-37983644.0,-1563345.0,-2977463.0,-3501353.0,
Issuance Of Debt,33411989.0,3600000.0,8000000.0,7947285.0,
Issuance Of Capital Stock,10035292.0,0.0,,,0.0
Capital Expenditure,-1297346.0,-2761314.0,-1773712.0,-1069283.0,
Interest Paid Supplemental Data,907307.0,585384.0,383105.0,556428.0,
Income Tax Paid Supplemental Data,196727.0,293779.0,353346.0,,75724.0
End Cash Position,5420392.0,6349562.0,11473676.0,17186323.0,
Beginning Cash Position,6349562.0,11473676.0,17186323.0,21069821.0,
Effect Of Exchange Rate Changes,-121016.0,700355.0,-537387.0,880834.0,
Changes In Cash,-808154.0,-5824469.0,-5175260.0,-4764332.0,
Cash Flow From Discontinued Operation,,0.0,-714420.0,,
Financing Cash Flow,4398599.0,2036655.0,5022537.0,4445932.0,
Cash From Discontinued Financing Activities,,,,0.0,-374538.0
Cash Flow From Continuing Financing Activities,4398599.0,2036655.0,5022537.0,4445932.0,
Net Other Financing Charges,-995333.0,,,,14922209.0
Net Preferred Stock Issuance,,,,,0.0
Preferred Stock Payments,,,,,0.0
Preferred Stock Issuance,,,,,0.0
Net Common Stock Issuance,9965587.0,0.0,,,-338775.0
Common Stock Payments,-69705.0,0.0,,,-338775.0
Common Stock Issuance,10035292.0,0.0,,,0.0
Net Issuance Payments Of Debt,-4571655.0,2036655.0,5022537.0,4445932.0,
Net Short Term Debt Issuance,3052478.0,0.0,,0.0,-425812.0
Short Term Debt Payments,-30019244.0,0.0,,,
Short Term Debt Issuance,33071722.0,0.0,,,
Net Long Term Debt Issuance,-7624133.0,2036655.0,5022537.0,4445932.0,
Long Term Debt Payments,-7964400.0,-1563345.0,-2977463.0,-3501353.0,
Long Term Debt Issuance,340267.0,3600000.0,8000000.0,7947285.0,
Investing Cash Flow,-1257393.0,-5628400.0,6610127.0,840901.0,
Cash From Discontinued Investing Activities,,0.0,-70908.0,,0.0
Cash Flow From Continuing Investing Activities,-1257393.0,-5628400.0,6681035.0,840901.0,
Net Other Investing Changes,76000.0,,,,2805582.0
Net Investment Purchase And Sale,,0.0,8400412.0,3485612.0,-866486.0
Sale Of Investment,,0.0,28302309.0,11477321.0,30080220.0
Purchase Of Investment,,0.0,-19901897.0,-7991709.0,-30946706.0
Net Business Purchase And Sale,-100000.0,-2893291.0,-500000.0,-1575428.0,
Purchase Of Business,-100000.0,-2893291.0,-500000.0,-1575428.0,
Net PPE Purchase And Sale,-1233393.0,-2735109.0,-1219377.0,-1069283.0,
Sale Of PPE,63953.0,26205.0,554335.0,0.0,
Purchase Of PPE,-1297346.0,-2761314.0,-1773712.0,-1069283.0,
Operating Cash Flow,-3949360.0,-2232724.0,-16093504.0,-10051165.0,
Cash From Discontinued Operating Activities,0.0,2491581.0,169027.0,0.0,
Cash Flow From Continuing Operating Activities,-3949360.0,-4724305.0,-16262531.0,-10051165.0,
Change In Working Capital,-1136399.0,-1934056.0,-3630880.0,-3827389.0,
Change In Other Working Capital,269167.0,901077.0,-607223.0,540292.0,
Change In Other Current Liabilities,-1057933.0,-883990.0,-530001.0,-892214.0,
Change In Other Current Assets,-251256.0,-336264.0,-277308.0,110534.0,
Change In Payables And Accrued Expense,-1542861.0,3980156.0,-300695.0,-481307.0,
Change In Accrued Expense,-690038.0,475798.0,654184.0,47389.0,
Change In Payable,-852823.0,3504358.0,-954879.0,-528696.0,
Change In Account Payable,-818733.0,3194845.0,-770473.0,-512138.0,
Change In Tax Payable,-34090.0,309513.0,-184406.0,-16558.0,
Change In Income Tax Payable,-34090.0,309513.0,-184406.0,-16558.0,
Change In Prepaid Assets,733168.0,-458476.0,2578.0,-1411653.0,
Change In Inventory,1893759.0,48598.0,-3731742.0,-670838.0,
Change In Receivables,-1180443.0,-5185157.0,1813511.0,-1022203.0,
Changes In Account Receivables,-1934437.0,-4895034.0,1813511.0,-1022203.0,
Other Non Cash Items,2207155.0,5255189.0,4155270.0,-438388.0,
Stock Based Compensation,30235.0,106839.0,155505.0,156418.0,
Provisionand Write Offof Assets,,-14515.0,73696.0,-161856.0,-265203.0
Asset Impairment Charge,1860969.0,-14515.0,4024512.0,0.0,
Deferred Tax,,0.0,-208545.0,375434.0,2073835.0
Deferred Income Tax,,0.0,-208545.0,375434.0,2073835.0
Depreciation Amortization Depletion,1328741.0,1026075.0,1752098.0,1335189.0,
Depreciation And Amortization,1328741.0,1026075.0,1752098.0,1335189.0,
Depreciation,1328741.0,1026075.0,1752098.0,2206049.0,
Operating Gains Losses,-604556.0,69601.0,-9291945.0,-7884351.0,
Earnings Losses From Equity Investments,,,,,0.0
Gain Loss On Investment Securities,-585423.0,58.0,-8399152.0,-2612847.0,
Gain Loss On Sale Of PPE,-19133.0,69601.0,78707.0,48981.0,
Net Income From Continuing Operations,-7635505.0,-9233438.0,-13292242.0,393778.0,
