,2024-02-29,2023-02-28,2022-02-28,2021-02-28,2020-02-29
Treasury Shares Number,4126992.0,3988791.0,3994833.0,4063480.0,
Ordinary Shares Number,8575088.0,8713289.0,8707247.0,8346600.0,
Share Issued,12702080.0,12702080.0,12702080.0,12410080.0,
Net Debt,33094300.0,44840300.0,42314000.0,14417800.0,
Total Debt,35553700.0,46353000.0,42675200.0,16230000.0,
Tangible Book Value,45450700.0,45231800.0,46765500.0,40259800.0,
Invested Capital,79389500.0,90761200.0,89440700.0,56489800.0,
Working Capital,49024800.0,9433400.0,36254300.0,20225300.0,
Net Tangible Assets,45450700.0,45231800.0,46765500.0,40259800.0,
Capital Lease Obligations,1614900.0,823600.0,,,
Common Stock Equity,45450700.0,45231800.0,46765500.0,40259800.0,
Total Capitalization,72091400.0,45231800.0,69175000.0,50711000.0,
Total Equity Gross Minority Interest,45450700.0,45231800.0,46765500.0,40259800.0,
Stockholders Equity,45450700.0,45231800.0,46765500.0,40259800.0,
Gains Losses Not Affecting Retained Earnings,24400.0,0.0,,,
Other Equity Adjustments,24400.0,,,,
Treasury Stock,13086100.0,12522200.0,12546600.0,12769100.0,
Retained Earnings,42566600.0,42020200.0,44525100.0,39683000.0,
Additional Paid In Capital,13405400.0,13193400.0,12246600.0,10863900.0,
Capital Stock,2540400.0,2540400.0,2540400.0,2482000.0,
Common Stock,2540400.0,2540400.0,2540400.0,2482000.0,
Total Liabilities Net Minority Interest,44654300.0,54705000.0,63168200.0,48590700.0,
Total Non Current Liabilities Net Minority Interest,27639700.0,586800.0,22908400.0,10675400.0,
Other Non Current Liabilities,111000.0,111000.0,498900.0,134300.0,
Non Current Deferred Liabilities,,,0.0,89900.0,993300.0
Non Current Deferred Taxes Liabilities,,,0.0,89900.0,993300.0
Long Term Debt And Capital Lease Obligation,27528700.0,475800.0,22409500.0,10451200.0,
Long Term Capital Lease Obligation,888000.0,475800.0,,,
Long Term Debt,26640700.0,,22409500.0,10451200.0,17784300.0
Current Liabilities,17014600.0,54118200.0,40259800.0,37915300.0,
Other Current Liabilities,1062600.0,535300.0,520500.0,961000.0,
Current Deferred Liabilities,583500.0,602700.0,681600.0,2475900.0,
Current Deferred Revenue,583500.0,602700.0,681600.0,2475900.0,
Current Debt And Capital Lease Obligation,8025000.0,45877200.0,20265700.0,5778800.0,
Current Capital Lease Obligation,726900.0,347800.0,,,
Current Debt,7298100.0,45529400.0,20265700.0,5778800.0,
Other Current Borrowings,1800000.0,34894900.0,2542200.0,533500.0,
Line Of Credit,5498100.0,10634500.0,17723500.0,5245300.0,
Current Provisions,201500.0,201500.0,201500.0,201500.0,
Payables And Accrued Expenses,7142000.0,6901500.0,18590500.0,28498100.0,
Current Accrued Expenses,2192900.0,2642800.0,4566200.0,6872100.0,
Payables,4949100.0,4258700.0,14024300.0,21626000.0,
Dividends Payable,,0.0,870700.0,835100.0,417400.0
Total Tax Payable,1038900.0,394800.0,741800.0,1116600.0,
Income Tax Payable,773400.0,0.0,241900.0,130200.0,
Accounts Payable,3910200.0,3863900.0,12411800.0,19674300.0,
Total Assets,90105000.0,99936800.0,109933700.0,88850500.0,
Total Non Current Assets,24065600.0,36385200.0,33419600.0,30709900.0,
Other Non Current Assets,12104600.0,5108400.0,2816900.0,758900.0,
Non Current Deferred Assets,1406500.0,796800.0,118700.0,0.0,
Non Current Deferred Taxes Assets,1406500.0,796800.0,118700.0,0.0,
Net PPE,10554500.0,30480000.0,30484000.0,29951000.0,
Accumulated Depreciation,-9351700.0,-14711800.0,-12305300.0,-10182300.0,
Gross PPE,19906200.0,45191800.0,42789300.0,40133300.0,
Construction In Progress,313500.0,1265000.0,496900.0,4436300.0,
Other Properties,2348100.0,1527600.0,,,
Machinery Furniture Equipment,17244600.0,15592900.0,15486200.0,9266700.0,
Buildings And Improvements,0.0,22699100.0,22699000.0,22323100.0,
Land And Improvements,0.0,4107200.0,4107200.0,4107200.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,66039400.0,63551600.0,76514100.0,58140600.0,
Other Current Assets,630800.0,869300.0,960500.0,1219300.0,
Assets Held For Sale Current,18281100.0,0.0,,,
Restricted Cash,432900.0,0.0,,,
Prepaid Assets,,,960500.0,1219300.0,950600.0
Inventory,43913200.0,59086500.0,71553600.0,51762400.0,
Finished Goods,43913200.0,59086500.0,71553600.0,51762400.0,
Receivables,1936900.0,2906700.0,3638800.0,3346700.0,
Taxes Receivable,,,,0.0,221700.0
Accounts Receivable,1936900.0,2906700.0,3638800.0,3346700.0,
Allowance For Doubtful Accounts Receivable,-129000.0,-211700.0,-336700.0,-331900.0,
Gross Accounts Receivable,2065900.0,3118400.0,3975500.0,3678600.0,
Cash Cash Equivalents And Short Term Investments,844500.0,689100.0,361200.0,1812200.0,
Cash And Cash Equivalents,844500.0,689100.0,361200.0,1812200.0,
