,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Tax Effect Of Unusual Items,297.074546,-10987.5,0.0,163.9801,
Tax Rate For Calcs,0.048621,0.25,0.030229,0.2207,
Normalized EBITDA,-6993600.0,-6515184.0,-6903990.0,-1340852.0,
Total Unusual Items,6110.0,-43950.0,0.0,743.0,
Total Unusual Items Excluding Goodwill,6110.0,-43950.0,0.0,743.0,
Net Income From Continuing Operation Net Minority Interest,-5990123.0,-6659441.0,-5963555.0,-1084313.0,
Reconciled Depreciation,425763.0,407013.0,252097.0,126234.0,
Reconciled Cost Of Revenue,2840131.0,1502626.0,2021058.0,1934237.0,
EBITDA,-6987490.0,-6559134.0,-6903990.0,-1340109.0,
EBIT,-7413272.0,-6966518.0,-7156087.0,-1466343.0,
Net Interest Income,4876.0,43933.0,17481.0,2479.0,
Interest Income,22731.0,53089.0,26463.0,9537.0,
Normalized Income,-5995935.925454,-6626478.5,-5963555.0,-1084892.0199,
Net Income From Continuing And Discontinued Operation,-5990123.0,-6659441.0,-5963555.0,-1084313.0,
Total Expenses,15566818.0,12678998.0,13486515.0,6808193.0,
Rent Expense Supplemental,938340.0,694067.0,496054.0,396263.0,
Total Operating Income As Reported,-7425017.0,-7019629.0,-7165069.0,-1473401.0,
Diluted Average Shares,,11655642.0,11010240.0,9160447.0,8688000.0
Basic Average Shares,,11655642.0,11010240.0,9160447.0,8688000.0
Diluted EPS,,-0.57,-0.54,-0.12,0.116431
Basic EPS,,-0.57,-0.54,-0.12,0.116431
Diluted NI Availto Com Stockholders,-5990123.0,-6659441.0,-5963555.0,-1084313.0,
Net Income Common Stockholders,-5990123.0,-6659441.0,-5963555.0,-1084313.0,
Net Income,-5990123.0,-6659441.0,-5963555.0,-1084313.0,
Minority Interests,581061.0,410421.0,164887.0,0.0,
Net Income Including Noncontrolling Interests,-6571184.0,-7069862.0,-6128442.0,-1084313.0,
Net Income Continuous Operations,-6571184.0,-7069862.0,-6128442.0,-1084313.0,
Tax Provision,-335826.0,289464.0,-191029.0,-307168.0,
Pretax Income,-6907010.0,-6780398.0,-6319471.0,-1391481.0,
Other Income Expense,501386.0,142187.0,819135.0,72383.0,
Other Non Operating Income Expenses,495276.0,186137.0,819135.0,71640.0,
Special Income Charges,6110.0,-43955.0,0.0,0.0,
Write Off,-6110.0,43955.0,0.0,0.0,
Gain On Sale Of Security,,5.0,,743.0,23262.0
Net Non Operating Interest Income Expense,4876.0,43933.0,17481.0,2479.0,
Total Other Finance Cost,17855.0,9156.0,8982.0,7058.0,
Interest Income Non Operating,22731.0,53089.0,26463.0,9537.0,
Operating Income,-7413272.0,-6966518.0,-7156087.0,-1466343.0,
Operating Expense,12726706.0,11176743.0,11465457.0,4873956.0,
Other Operating Expenses,31122.0,3169.0,64317.0,33883.0,
Other Taxes,29500.0,34362.0,87942.0,85321.0,
Depreciation Amortization Depletion Income Statement,425782.0,407384.0,252097.0,126234.0,
Depreciation And Amortization In Income Statement,425782.0,407384.0,252097.0,126234.0,
Depreciation Income Statement,425782.0,407384.0,252097.0,126234.0,
Selling General And Administration,12240302.0,10731828.0,11061101.0,4628518.0,
Selling And Marketing Expense,1537006.0,1018894.0,952888.0,1732758.0,
General And Administrative Expense,10703296.0,9712934.0,10108213.0,2895760.0,
Other Gand A,5491510.0,4890171.0,3685252.0,1113769.0,
Insurance And Claims,133035.0,64393.0,70515.0,57057.0,
Rent And Landing Fees,938340.0,694067.0,496054.0,396263.0,
Salaries And Wages,4140411.0,4064303.0,5856392.0,1328671.0,
Gross Profit,5313434.0,4210225.0,4309370.0,3407613.0,
Cost Of Revenue,2840112.0,1502255.0,2021058.0,1934237.0,
Total Revenue,8153546.0,5712480.0,6330428.0,5341850.0,
Operating Revenue,8153546.0,5712480.0,6330428.0,5341850.0,
