,2024-09-30,2023-09-30,2022-09-30,2021-09-30,2020-09-30
Treasury Shares Number,6449364.0,6436204.0,6412812.0,6390645.0,
Ordinary Shares Number,36547361.0,36064946.0,35537920.0,34262390.0,
Share Issued,42996725.0,42501150.0,41950732.0,40653035.0,
Net Debt,95675000.0,171881000.0,203071000.0,,6823000.0
Total Debt,137386000.0,220915000.0,258145000.0,66800000.0,
Tangible Book Value,-14648000.0,-78189000.0,-141028000.0,128966000.0,
Invested Capital,704220000.0,744062000.0,739484000.0,518316000.0,
Working Capital,65110000.0,80220000.0,69701000.0,187717000.0,
Net Tangible Assets,-14648000.0,-78189000.0,-141028000.0,128966000.0,
Capital Lease Obligations,14201000.0,17341000.0,20174000.0,21001000.0,
Common Stock Equity,581035000.0,540488000.0,501513000.0,472517000.0,
Total Capitalization,704220000.0,728539000.0,723961000.0,518316000.0,
Total Equity Gross Minority Interest,581035000.0,540488000.0,501513000.0,472517000.0,
Stockholders Equity,581035000.0,540488000.0,501513000.0,472517000.0,
Gains Losses Not Affecting Retained Earnings,-23744000.0,-27011000.0,-26054000.0,-22746000.0,
Other Equity Adjustments,-23744000.0,-27011000.0,-26054000.0,-22746000.0,
Treasury Stock,63414000.0,61506000.0,58172000.0,56535000.0,
Retained Earnings,247350000.0,224845000.0,200075000.0,180692000.0,
Additional Paid In Capital,420413000.0,403735000.0,385244000.0,370699000.0,
Capital Stock,430000.0,425000.0,420000.0,407000.0,
Common Stock,430000.0,425000.0,420000.0,407000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,234040000.0,295043000.0,352382000.0,147014000.0,
Total Non Current Liabilities Net Minority Interest,144703000.0,209065000.0,255875000.0,88073000.0,
Other Non Current Liabilities,6233000.0,2905000.0,4342000.0,8079000.0,
Tradeand Other Payables Non Current,2749000.0,2308000.0,2441000.0,2334000.0,
Non Current Deferred Liabilities,1308000.0,1812000.0,9666000.0,13493000.0,
Non Current Deferred Taxes Liabilities,1308000.0,1812000.0,9666000.0,13493000.0,
Long Term Debt And Capital Lease Obligation,134413000.0,202040000.0,239426000.0,64167000.0,
Long Term Capital Lease Obligation,11228000.0,13989000.0,16978000.0,18368000.0,
Long Term Debt,123185000.0,188051000.0,222448000.0,45799000.0,
Current Liabilities,89337000.0,85978000.0,96507000.0,58941000.0,
Other Current Liabilities,15505000.0,7138000.0,10940000.0,7199000.0,
Current Deferred Liabilities,30556000.0,25274000.0,19803000.0,13589000.0,
Current Deferred Revenue,30556000.0,25274000.0,19803000.0,13589000.0,
Current Debt And Capital Lease Obligation,2973000.0,18875000.0,18719000.0,2633000.0,
Current Capital Lease Obligation,2973000.0,3352000.0,3196000.0,2633000.0,
Current Debt,,15523000.0,15523000.0,,1972000.0
Other Current Borrowings,,15523000.0,15523000.0,,1972000.0
Pensionand Other Post Retirement Benefit Plans Current,13995000.0,16427000.0,14576000.0,12934000.0,
Payables And Accrued Expenses,26308000.0,18264000.0,32469000.0,22586000.0,
Payables,26308000.0,18264000.0,32469000.0,22586000.0,
Total Tax Payable,2549000.0,1116000.0,96000.0,,
Income Tax Payable,2549000.0,1116000.0,96000.0,,
Accounts Payable,23759000.0,17148000.0,32373000.0,22586000.0,
Total Assets,815075000.0,835531000.0,853895000.0,619531000.0,
Total Non Current Assets,660628000.0,669333000.0,687687000.0,372873000.0,
Other Non Current Assets,3682000.0,3788000.0,2253000.0,1506000.0,
Non Current Deferred Assets,16141000.0,4884000.0,0.0,439000.0,
Non Current Deferred Taxes Assets,16141000.0,4884000.0,0.0,439000.0,
Goodwill And Other Intangible Assets,595683000.0,618677000.0,642541000.0,343551000.0,
Other Intangible Assets,252909000.0,277084000.0,302064000.0,118029000.0,
Goodwill,342774000.0,341593000.0,340477000.0,225522000.0,
Net PPE,45122000.0,41984000.0,42893000.0,27816000.0,
Accumulated Depreciation,-46618000.0,-39546000.0,-33700000.0,-29045000.0,
Gross PPE,91740000.0,81530000.0,76593000.0,56861000.0,
Other Properties,81210000.0,71020000.0,67290000.0,48911000.0,
Machinery Furniture Equipment,7622000.0,7602000.0,6445000.0,5042000.0,
Buildings And Improvements,2338000.0,2338000.0,2338000.0,2338000.0,
Land And Improvements,570000.0,570000.0,520000.0,570000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,154447000.0,166198000.0,166208000.0,246658000.0,
Other Current Assets,3940000.0,4112000.0,3871000.0,3869000.0,
Current Deferred Assets,,0.0,3764000.0,2698000.0,
Current Deferred Taxes Assets,,0.0,3764000.0,2698000.0,
Inventory,53357000.0,74396000.0,73223000.0,43921000.0,
Finished Goods,34636000.0,44356000.0,33442000.0,16642000.0,
Work In Process,52000.0,66000.0,592000.0,14000.0,
Raw Materials,18669000.0,29974000.0,39189000.0,27265000.0,
Receivables,69640000.0,55997000.0,50450000.0,43738000.0,
Accounts Receivable,69640000.0,55997000.0,50450000.0,43738000.0,
Allowance For Doubtful Accounts Receivable,-9032000.0,-5883000.0,-8517000.0,-8090000.0,
Gross Accounts Receivable,78672000.0,61880000.0,58967000.0,51828000.0,
Cash Cash Equivalents And Short Term Investments,27510000.0,31693000.0,34900000.0,152432000.0,
Cash And Cash Equivalents,27510000.0,31693000.0,34900000.0,152432000.0,
